lambda,signal,smoothed_signal_tv_0.5_1000
5.0417e-07,0.124264,0.11758726650785865
5.0465e-07,0.123378,0.11765243839824865
5.05131e-07,0.122575,0.11771766133635411
5.05611e-07,0.121536,0.1177829625849895
5.06091e-07,0.120524,0.11784836937319625
5.06571e-07,0.119643,0.11791390895695325
5.07051e-07,0.118622,0.11797960826902736
5.07531e-07,0.117855,0.11804549396446194
5.08011e-07,0.11716,0.1181115920770315
5.08491e-07,0.116463,0.1181779280523918
5.08971e-07,0.116078,0.11824452641469692
5.09451e-07,0.115622,0.11831141079037338
5.09931e-07,0.11529,0.11837860358862892
5.10411e-07,0.115108,0.11844612601882508
5.10891e-07,0.114752,0.11851399778869998
5.11371e-07,0.114561,0.11858223711825724
5.11851e-07,0.114254,0.11865086045953734
5.12331e-07,0.113819,0.11871988250981402
5.12811e-07,0.113483,0.11878931595667978
5.13291e-07,0.112885,0.11885917149314588
5.13771e-07,0.112346,0.11892945759165725
5.14251e-07,0.111782,0.11900018052343055
5.14731e-07,0.111083,0.11907134416478637
5.15212e-07,0.110602,0.11914295002273549
5.15692e-07,0.11002,0.11921499707671528
5.16172e-07,0.109594,0.11928748181205333
5.16652e-07,0.10934,0.11936039809982653
5.17132e-07,0.109059,0.11943373723940125
5.17612e-07,0.109098,0.11950748787870465
5.18092e-07,0.109134,0.11958163606656927
5.18572e-07,0.109342,0.11965616521522647
5.19052e-07,0.109746,0.11973105616268023
5.19532e-07,0.110104,0.1198062871787114
5.20012e-07,0.110735,0.11988183403698136
5.20492e-07,0.111305,0.11995767006528385
5.20972e-07,0.111979,0.1200337662265451
5.21452e-07,0.112742,0.12011009121348827
5.21932e-07,0.11338,0.1201866115371643
5.22412e-07,0.114179,0.12026329166561447
5.22892e-07,0.114809,0.12034009411804734
5.23372e-07,0.115483,0.12041697964650895
5.23852e-07,0.116134,0.12049390733332727
5.24332e-07,0.11666,0.12057083481423894
5.24812e-07,0.11731,0.12064771837626584
5.25293e-07,0.117806,0.12072451322021156
5.25773e-07,0.118419,0.12080117355572617
5.26253e-07,0.119015,0.1208776529005864
5.26733e-07,0.119602,0.12095390416935302
5.27213e-07,0.120321,0.12102988000639571
5.27693e-07,0.12093,0.12110553286426248
5.28173e-07,0.12168,0.12118081536701074
5.28653e-07,0.122336,0.12125568037419761
5.29133e-07,0.122994,0.12133008137074085
5.29613e-07,0.123651,0.12140397251230825
5.30093e-07,0.12415,0.12147730903766137
5.30573e-07,0.124714,0.12155004729117644
5.31053e-07,0.125078,0.12162214515342488
5.31533e-07,0.125483,0.12169356203659992
5.32013e-07,0.125796,0.12176425932896331
5.32493e-07,0.126064,0.12183420035908195
5.32973e-07,0.126414,0.12190335084972258
5.33453e-07,0.126656,0.12197167884701977
5.33933e-07,0.127102,0.12203915517942883
5.34413e-07,0.127458,0.12210575334824866
5.34893e-07,0.128018,0.12217144998734653
5.35374e-07,0.128585,0.12223622471184088
5.35854e-07,0.129238,0.12230006057448857
5.36334e-07,0.130015,0.12236294386978695
5.36814e-07,0.130717,0.12242486458315978
5.37294e-07,0.131597,0.12248581614825794
5.37774e-07,0.132276,0.1225457958853898
5.38254e-07,0.133086,0.12260480471037566
5.38734e-07,0.133648,0.12266284755903584
5.39214e-07,0.134207,0.12271993304657472
5.39694e-07,0.134554,0.12277607387535933
5.40174e-07,0.134735,0.12283128644446255
5.40654e-07,0.13479,0.12288559123842843
5.41134e-07,0.13455,0.12293901238727888
5.41614e-07,0.134282,0.12299157803446144
5.42094e-07,0.133675,0.1230433198483067
5.42574e-07,0.133111,0.1230942733678813
5.43054e-07,0.132258,0.1231444774675611
5.43534e-07,0.131479,0.1231939746800585
5.44014e-07,0.130535,0.12324281061643558
5.44494e-07,0.129656,0.12329103426613196
5.44974e-07,0.128762,0.12333869737537097
5.45455e-07,0.127895,0.12338585472457202
5.45935e-07,0.127145,0.123432563468689
5.46415e-07,0.12637,0.12347888339294275
5.46895e-07,0.125798,0.12352487621916274
5.47375e-07,0.125155,0.12357060584131101
5.47855e-07,0.124743,0.12361613760236675
5.48335e-07,0.124235,0.12366153851162488
5.48815e-07,0.123939,0.1237068764970596
5.49295e-07,0.123549,0.12375222060686134
5.49775e-07,0.123316,0.12379764024253183
5.50255e-07,0.123016,0.12384320534756596
5.50735e-07,0.1228,0.12388898562676175
5.51215e-07,0.122554,0.12393505072535135
5.51695e-07,0.122315,0.12398146944015169
5.52175e-07,0.122087,0.12402830989279554
5.52655e-07,0.121798,0.12407563873839927
5.53135e-07,0.121558,0.12412352133683616
5.53615e-07,0.121206,0.12417202096455678
5.54095e-07,0.120935,0.1242211989880771
5.54575e-07,0.120523,0.12427111408445608
5.55056e-07,0.120213,0.12432182242133814
5.55536e-07,0.119752,0.12437337689137296
5.56016e-07,0.119406,0.12442582730325336
5.56496e-07,0.118918,0.1244792196350593
5.56976e-07,0.118552,0.12453359624076614
5.57456e-07,0.118068,0.12458899512711345
5.57936e-07,0.117709,0.12464545018002467
5.58416e-07,0.117272,0.1247029904691488
5.58896e-07,0.116959,0.12476164049853129
5.59376e-07,0.116612,0.12482141954246055
5.59856e-07,0.116382,0.12488234192456228
5.60336e-07,0.116155,0.12494441638801243
5.60816e-07,0.116028,0.12500764640699613
5.61296e-07,0.115926,0.12507202959373256
5.61776e-07,0.115895,0.12513755804594864
5.62256e-07,0.115896,0.12520421779251006
5.62736e-07,0.11594,0.12527198918021215
5.63216e-07,0.116016,0.12534084635913564
5.63696e-07,0.116122,0.12541075771165852
5.64176e-07,0.11626,0.1254816853779642
5.64656e-07,0.116435,0.125553585729734
5.65137e-07,0.116652,0.12562640893554147
5.65617e-07,0.11692,0.1257000994812006
5.66097e-07,0.117244,0.12577459577409353
5.66577e-07,0.117627,0.1258498307116315
5.67057e-07,0.118089,0.12592573132289378
5.67537e-07,0.11859,0.1260022193861143
5.68017e-07,0.11919,0.12607921110536743
5.68497e-07,0.119784,0.12615661777742915
5.68977e-07,0.120489,0.1262343455006409
5.69457e-07,0.121128,0.12631229589091647
5.69937e-07,0.121872,0.12639036581935834
5.70417e-07,0.122493,0.12646844817659642
5.70897e-07,0.123191,0.12654643163522966
5.71377e-07,0.123728,0.1266242014610989
5.71857e-07,0.124308,0.12670163929618797
5.72337e-07,0.124705,0.12677862401485476
5.72817e-07,0.125137,0.12685503152245806
5.73297e-07,0.125377,0.1269307356540052
5.73777e-07,0.125687,0.1270056079834806
5.74257e-07,0.125817,0.1270795187618184
5.74737e-07,0.126077,0.12715233673170168
5.75218e-07,0.126203,0.12722393010124153
5.75698e-07,0.126501,0.12729416635889482
5.76178e-07,0.126747,0.12736291327873087
5.76658e-07,0.127169,0.12743003873008532
5.77138e-07,0.127615,0.12749541170982637
5.77618e-07,0.128229,0.12755890214142332
5.78098e-07,0.128888,0.12762038192918962
5.78578e-07,0.12969,0.12767972474159944
5.79058e-07,0.130569,0.127736807082088
5.79538e-07,0.131485,0.12779150805169542
5.80018e-07,0.132496,0.1278437104306502
5.80498e-07,0.133514,0.12789330041575492
5.80978e-07,0.134606,0.12794016870666908
5.81458e-07,0.13556,0.1279842102138723
5.81938e-07,0.136613,0.12802532514330087
5.82418e-07,0.137473,0.12806341867122478
5.82898e-07,0.138422,0.12809840202068318
5.83378e-07,0.139127,0.12813019210018445
5.83858e-07,0.139896,0.1281587125652311
5.84338e-07,0.140393,0.1281838934183899
5.84818e-07,0.140919,0.1282056720491007
5.85299e-07,0.141173,0.1282239927933544
5.85779e-07,0.141418,0.1282388079449475
5.86259e-07,0.141425,0.12825007727373805
5.86739e-07,0.141393,0.12825776900154168
5.87219e-07,0.141192,0.12826185927869702
5.87699e-07,0.140933,0.12826233311790358
5.88179e-07,0.140597,0.12825918380976822
5.88659e-07,0.140195,0.12825241379577507
5.89139e-07,0.139813,0.12824203409616955
5.89619e-07,0.13936,0.1282280651417068
5.90099e-07,0.139007,0.12821053613182562
5.90579e-07,0.138577,0.12818948580558437
5.91059e-07,0.138294,0.1281649617640414
5.91539e-07,0.137928,0.12813702117591422
5.92019e-07,0.13772,0.1281057300668141
5.92499e-07,0.137429,0.12807116395550877
5.92979e-07,0.137273,0.12803340711302208
5.93459e-07,0.137044,0.12799255312621588
5.93939e-07,0.136904,0.127948704130109
5.94419e-07,0.136716,0.1279019712963591
5.94899e-07,0.136553,0.1278524740424772
5.9538e-07,0.136382,0.127800340443671
5.9586e-07,0.136161,0.12774570642293157
5.9634e-07,0.135981,0.12768871608558316
5.9682e-07,0.135683,0.12762952089449597
5.973e-07,0.135471,0.12756827992755995
5.9778e-07,0.135093,0.1275051590425303
5.9826e-07,0.134815,0.12744033105849284
5.9874e-07,0.134366,0.12737397491507468
5.9922e-07,0.133987,0.127306275779785
5.997e-07,0.133482,0.12723742420651796
6.0018e-07,0.132972,0.1271676161714258
6.0066e-07,0.13243,0.12709705223580306
6.0114e-07,0.131787,0.12702593751386781
6.0162e-07,0.131221,0.126954480845241
6.021e-07,0.130486,0.12688289469866984
6.0258e-07,0.1299,0.12681139435939967
6.0306e-07,0.129146,0.12674019777346507
6.0354e-07,0.128529,0.12666952475528787
6.0402e-07,0.127832,0.12659959677768126
6.045e-07,0.127185,0.12653063620499558
6.0498e-07,0.126587,0.12646286603442178
6.05461e-07,0.125929,0.12639650915994102
6.05941e-07,0.125425,0.12633178807087717
6.06421e-07,0.124792,0.12626892415178279
6.06901e-07,0.124327,0.12620813734447164
6.07381e-07,0.123743,0.12614964548879196
6.07861e-07,0.12324,0.12609366395456897
6.08341e-07,0.122682,0.12604040502797273
6.08821e-07,0.122068,0.125990077519919
6.09301e-07,0.121469,0.12594288620243277
6.09781e-07,0.120698,0.125899031400094
6.10261e-07,0.119974,0.12585870848043
6.10741e-07,0.119046,0.1258221074349526
6.11221e-07,0.118144,0.12578941242718472
6.11701e-07,0.117104,0.12576080136972018
6.12181e-07,0.116041,0.1257364455330046
6.12661e-07,0.11497,0.12571650912466212
6.13141e-07,0.113837,0.12570114896161286
6.13621e-07,0.112836,0.12569051405765647
6.14101e-07,0.11178,0.12568474536092297
6.14581e-07,0.11093,0.1256839753553851
6.15062e-07,0.110099,0.12568832790290446
6.15542e-07,0.109444,0.1256979178983564
6.16022e-07,0.10892,0.12571285107889144
6.16502e-07,0.108481,0.12573322366656126
6.16982e-07,0.108268,0.1257591223063382
6.17462e-07,0.108056,0.12579062373810115
6.17942e-07,0.108081,0.125827794801502
6.18422e-07,0.1081,0.12587069213983043
6.18902e-07,0.108257,0.12591936227071177
6.19382e-07,0.108483,0.12597384132486128
6.19862e-07,0.108687,0.1260341551810804
6.20342e-07,0.109047,0.12610031924216672
6.20822e-07,0.109282,0.12617233863219474
6.21302e-07,0.109666,0.1262502080110656
6.21782e-07,0.109965,0.1263339118316195
6.22262e-07,0.110289,0.12642342419350436
6.22742e-07,0.110687,0.12651870915727237
6.23222e-07,0.11097,0.12661972063743301
6.23702e-07,0.111463,0.1267264027703408
6.24182e-07,0.111845,0.1268386898454908
6.24662e-07,0.112401,0.12695650672370876
6.25143e-07,0.113037,0.12707976880496044
6.25623e-07,0.113685,0.1272083824931147
6.26103e-07,0.114627,0.12734224519778323
6.26583e-07,0.115495,0.12748124584174256
6.27063e-07,0.116651,0.1276252648936119
6.27543e-07,0.117857,0.12777417491389373
6.28023e-07,0.119111,0.12792784061464457
6.28503e-07,0.120606,0.1280861194400276
6.28983e-07,0.121946,0.1282488616485433
6.29463e-07,0.123503,0.1284159109239833
6.29943e-07,0.124955,0.1285871044752723
6.30423e-07,0.126337,0.12876227367377052
6.30903e-07,0.127796,0.12894124416534133
6.31383e-07,0.128956,0.12912383653007042
6.31863e-07,0.13019,0.12930986640081968
6.32343e-07,0.131189,0.1294991451416126
6.32823e-07,0.132028,0.12969147996666716
6.33303e-07,0.132853,0.1298866746339385
6.33783e-07,0.133354,0.13008452955844207
6.34263e-07,0.133899,0.1302848425177426
6.34743e-07,0.134235,0.13048740875328346
6.35224e-07,0.134457,0.13069202168496322
6.35704e-07,0.134708,0.13089847299417515
6.36184e-07,0.134739,0.13110655334501242
6.36664e-07,0.134881,0.13131605244279185
6.37144e-07,0.134921,0.13152675975987027
6.37624e-07,0.13494,0.13173846456357313
6.38104e-07,0.135069,0.13195095664508125
6.38584e-07,0.13508,0.13216402631090302
6.39064e-07,0.135258,0.13237746511379356
6.39544e-07,0.135411,0.13259106580219357
6.40024e-07,0.135589,0.13280462305266244
6.40504e-07,0.135916,0.13301793337205053
6.40984e-07,0.13617,0.13323079583145434
6.41464e-07,0.136593,0.13344301191628496
6.41944e-07,0.137021,0.1336543862622765
6.42424e-07,0.137465,0.13386472644905495
6.42904e-07,0.138063,0.1340738437392375
6.43384e-07,0.138593,0.1342815528115874
6.43864e-07,0.139249,0.13448767250472124
6.44344e-07,0.139921,0.13469202548644751
6.44824e-07,0.14058,0.13489443900403966
6.45305e-07,0.141348,0.1350947444868937
6.45785e-07,0.142019,0.13529277830571476
6.46265e-07,0.142771,0.13548838130618604
6.46745e-07,0.14349,0.13568139957974398
6.47225e-07,0.14411,0.1358716839265218
6.47705e-07,0.1448,0.1360590906406433
6.48185e-07,0.14532,0.1362434809012836
6.48665e-07,0.14582,0.13642472157558502
6.49145e-07,0.146272,0.1366026845372602
6.49625e-07,0.146533,0.13677724749031722
6.50105e-07,0.146826,0.1369482932152134
6.50585e-07,0.146933,0.1371157104165633
6.51065e-07,0.14696,0.13727939289743177
6.51545e-07,0.146987,0.13743924043408356
6.52025e-07,0.146801,0.13759515787957813
6.52505e-07,0.146686,0.13774705606840093
6.52985e-07,0.146477,0.13789485085108874
6.53465e-07,0.146154,0.13803846403125736
6.53945e-07,0.14597,0.1381778223335445
6.54425e-07,0.145609,0.13831285837511964
6.54905e-07,0.145305,0.1384435095697779
6.55386e-07,0.145098,0.13856971913548963
6.55866e-07,0.144704,0.13869143493801378
6.56346e-07,0.144501,0.13880861053542248
6.56826e-07,0.144266,0.13892120396512458
6.57306e-07,0.143922,0.139029178825594
6.57786e-07,0.143804,0.13913250301120256
6.58266e-07,0.143528,0.1392311498306002
6.58746e-07,0.143263,0.13932509669425025
6.59226e-07,0.143153,0.13941432626806805
6.59706e-07,0.142822,0.13949882511903025
6.60186e-07,0.142609,0.13957858490179062
6.60666e-07,0.142422,0.13965360096819668
6.61146e-07,0.142039,0.13972387358368435
6.61626e-07,0.141825,0.13978940650697663
6.62106e-07,0.141516,0.13985020823213237
6.62586e-07,0.141105,0.13990629054512027
6.63066e-07,0.140854,0.13995766978647878
6.63546e-07,0.140447,0.14000436539185188
6.64026e-07,0.140058,0.14004640116932787
6.64506e-07,0.139777,0.1400838038313867
6.64986e-07,0.139356,0.14011660428014452
6.65467e-07,0.139051,0.14014483613849163
6.65947e-07,0.138792,0.14016853703569837
6.66427e-07,0.138462,0.14018774714581075
6.66907e-07,0.138303,0.1402025104653912
6.67387e-07,0.138142,0.14021287336748114
6.67867e-07,0.138006,0.14021888586267436
6.68347e-07,0.13805,0.14022060017714552
6.68827e-07,0.13808,0.14021807197501765
6.69307e-07,0.13823,0.14021135893067194
6.69787e-07,0.138539,0.14020052197781827
6.70267e-07,0.138854,0.14018562396751044
6.70747e-07,0.139355,0.14016673082313238
6.71227e-07,0.139974,0.14014391024186568
6.71707e-07,0.140627,0.14011723279584776
6.72187e-07,0.141472,0.14008677069046205
6.72667e-07,0.142371,0.14005259880344356
6.73147e-07,0.143308,0.14001479350683255
6.73627e-07,0.144379,0.13997343363654563
6.74107e-07,0.145427,0.13992859938421343
6.74587e-07,0.146489,0.13988037319051808
6.75068e-07,0.147585,0.13982883871254995
6.75548e-07,0.148595,0.13977408163502222
6.76028e-07,0.149584,0.1397161887182344
6.76508e-07,0.150504,0.13965524852210112
6.76988e-07,0.151307,0.13959135053929989
6.77468e-07,0.152058,0.13952458582788282
6.77948e-07,0.152654,0.13945504623371088
6.78428e-07,0.153135,0.13938282492824403
6.78908e-07,0.153538,0.13930801572391854
6.79388e-07,0.15372,0.13923071351452415
6.79868e-07,0.153807,0.13915101368675942
6.80348e-07,0.153791,0.13906901246139453
6.80828e-07,0.153506,0.13898480640383412
6.81308e-07,0.153151,0.13889849266502555
6.81788e-07,0.152672,0.13881016859346013
6.82268e-07,0.151894,0.13871993187551152
6.82748e-07,0.151071,0.13862788025090753
6.83228e-07,0.150111,0.13853411155286663
6.83708e-07,0.148849,0.13843872352866501
6.84188e-07,0.14757,0.1383418137805761
6.84668e-07,0.146159,0.13824347969273273
6.85149e-07,0.144476,0.13814381827446448
6.85629e-07,0.142811,0.13804292619420475
6.86109e-07,0.141043,0.13794089952736058
6.86589e-07,0.139074,0.13783783389753415
6.87069e-07,0.137174,0.13773382413154975
6.87549e-07,0.135219,0.1376289645077436
6.88029e-07,0.133173,0.13752334832121302
6.88509e-07,0.131268,0.1374170682383758
6.88989e-07,0.129367,0.1373102157758985
6.89469e-07,0.127512,0.13720288176013565
6.89949e-07,0.125887,0.13709515572354092
6.90429e-07,0.124318,0.1369871264669681
6.90909e-07,0.12293,0.13687888137767318
6.91389e-07,0.12187,0.1367705070917968
6.91869e-07,0.120883,0.13666208873833177
6.92349e-07,0.120164,0.13655371069841524
6.92829e-07,0.119849,0.13644545577986697
6.93309e-07,0.119568,0.13633740606920824
6.93789e-07,0.119547,0.13622964204157625
6.94269e-07,0.119958,0.1361222435006614
6.94749e-07,0.12032,0.13601528862897752
6.9523e-07,0.120832,0.13590885501018177
6.9571e-07,0.121766,0.135803018624831
6.9619e-07,0.122581,0.13569785494883066
6.9667e-07,0.123395,0.13559343789993825
6.9715e-07,0.124605,0.13548984100539083
6.9763e-07,0.125698,0.13538713630452984
6.9811e-07,0.126662,0.13528539557799496
6.9859e-07,0.127972,0.1351846892119415
6.9907e-07,0.129229,0.13508508748057346
6.9955e-07,0.130279,0.13498665937750787
7.0003e-07,0.131578,0.13488947394286432
7.0051e-07,0.132888,0.13479359906739816
7.0099e-07,0.133974,0.1346991028548814
7.0147e-07,0.135177,0.13460605240467885
7.0195e-07,0.136399,0.13451451519975433
7.0243e-07,0.137437,0.1344245578733999
7.0291e-07,0.138484,0.13433624761289337
7.0339e-07,0.139485,0.1342496509161066
7.0387e-07,0.140352,0.1341648350006337
