lambda,signal,smoothed_signal_tv_0.5_1000
5.10891e-07,0.122591,0.12781242097140477
5.11371e-07,0.121637,0.12784607128616227
5.11851e-07,0.120646,0.1278801357897506
5.12331e-07,0.119797,0.1279146282752254
5.12811e-07,0.118903,0.12794955681644002
5.13291e-07,0.118148,0.12798492945792114
5.13771e-07,0.117413,0.12802074842064112
5.14251e-07,0.116791,0.1280570157061377
5.14731e-07,0.11625,0.12809372744674394
5.15212e-07,0.115833,0.12813087939635345
5.15692e-07,0.115565,0.12816846145401678
5.16172e-07,0.115383,0.12820646301664895
5.16652e-07,0.115458,0.12824486770124208
5.17132e-07,0.115593,0.1282836585377497
5.17612e-07,0.115957,0.1283228129114373
5.18092e-07,0.116449,0.12836230757711414
5.18572e-07,0.117116,0.1284021138394022
5.19052e-07,0.117897,0.12844220237238133
5.19532e-07,0.118743,0.1284825386518552
5.20012e-07,0.119752,0.12852308756729613
5.20492e-07,0.120782,0.1285638091165704
5.20972e-07,0.12195,0.12860466279978608
5.21452e-07,0.123053,0.1286456035834532
5.21932e-07,0.124178,0.12868658606842717
5.22412e-07,0.12527,0.12872756072715733
5.22892e-07,0.126279,0.12876847784036413
5.23372e-07,0.127281,0.1288092840079024
5.23852e-07,0.128132,0.12884992585109956
5.24332e-07,0.128962,0.1288903467948528
5.24812e-07,0.129644,0.12893049053468028
5.25293e-07,0.13025,0.1289702980850027
5.25773e-07,0.13076,0.12900971101191777
5.26253e-07,0.131138,0.1290486687401985
5.26733e-07,0.131477,0.12908711155459388
5.27213e-07,0.131677,0.1291249781559171
5.27693e-07,0.131867,0.12916220843530601
5.28173e-07,0.131976,0.12919874126787637
5.28653e-07,0.132069,0.1292345170658516
5.29133e-07,0.132174,0.12926947579661868
5.29613e-07,0.132255,0.12930355932196363
5.30093e-07,0.132419,0.12933670962598698
5.30573e-07,0.132578,0.1293688709488685
5.31053e-07,0.132825,0.12939998820896773
5.31533e-07,0.133116,0.12943000894059722
5.32013e-07,0.133449,0.12945888189374008
5.32493e-07,0.13387,0.1294865587862454
5.32973e-07,0.134292,0.12951299306392913
5.33453e-07,0.134794,0.12953814147842263
5.33933e-07,0.135303,0.12956196298997388
5.34413e-07,0.135837,0.1295844201828879
5.34893e-07,0.136405,0.12960547829309765
5.35374e-07,0.136942,0.12962510647373796
5.35854e-07,0.137507,0.12964327692949693
5.36334e-07,0.138023,0.12965996604536545
5.36814e-07,0.138516,0.129675153609897
5.37294e-07,0.138965,0.12968882382057495
5.37774e-07,0.139331,0.1297009645783873
5.38254e-07,0.139646,0.12971156838355416
5.38734e-07,0.139851,0.12972063168425155
5.39214e-07,0.139976,0.12972815567664123
5.39694e-07,0.140004,0.12973414569114083
5.40174e-07,0.139928,0.12973861191079564
5.40654e-07,0.139775,0.12974156877917994
5.41134e-07,0.139527,0.12974303565114317
5.41614e-07,0.139219,0.1297430362072265
5.42094e-07,0.138845,0.12974159904657148
5.42574e-07,0.138425,0.1297387570941914
