lambda,signal,smoothed_signal_tv_0.5_1000
4e-07,0.264258,0.2549532434373988
4.0048e-07,0.259231,0.2549506089557548
4.0096e-07,0.25905,0.254945341634255
4.0144e-07,0.259381,0.2549374447786653
4.0192e-07,0.259635,0.25492692333461775
4.024e-07,0.259727,0.2549137839123601
4.0288e-07,0.259695,0.25489803473868133
4.0336e-07,0.259618,0.254879685697895
4.0384e-07,0.259578,0.25485874826019644
4.0432e-07,0.259634,0.25483523553854454
4.048e-07,0.259802,0.2548091621940287
4.05281e-07,0.260056,0.25478054450819765
4.05761e-07,0.260336,0.2547494002661814
4.06241e-07,0.260558,0.25471574884391446
4.06721e-07,0.260641,0.2546796110699095
4.07201e-07,0.260526,0.25464100932673345
4.07681e-07,0.260191,0.2545999673924642
4.08161e-07,0.259659,0.25455651055570605
4.08641e-07,0.258994,0.2545106654378741
4.09121e-07,0.258281,0.2544624601209792
4.09601e-07,0.257606,0.2544119239519805
4.10081e-07,0.257036,0.2543590876825285
4.10561e-07,0.25661,0.25430398325670056
4.11041e-07,0.256331,0.2542466439618658
4.11521e-07,0.256167,0.25418710420117174
4.12001e-07,0.256067,0.25412539965468667
4.12481e-07,0.255969,0.2540615670380387
4.12961e-07,0.255814,0.2539956442729949
4.13441e-07,0.255566,0.2539276702336689
4.13921e-07,0.255216,0.25385768492571537
4.14401e-07,0.254783,0.2537857292215154
4.14881e-07,0.254312,0.2537118450471983
4.15362e-07,0.253855,0.25363607510818803
4.15842e-07,0.253465,0.2535584630833094
4.16322e-07,0.253181,0.2534790533420356
4.16802e-07,0.253019,0.253397891144991
4.17282e-07,0.25297,0.25331502235418074
4.17762e-07,0.253009,0.2532304936392676
4.18242e-07,0.2531,0.253144352181988
4.18722e-07,0.253206,0.25305664588765375
4.19202e-07,0.253298,0.2529674230848717
4.19682e-07,0.253352,0.2528767327417979
4.20162e-07,0.253351,0.25278462416217784
4.20642e-07,0.253292,0.2526911472059663
4.21122e-07,0.253186,0.25259635198259095
4.21602e-07,0.253068,0.2525002890756401
4.22082e-07,0.252987,0.25240300923413134
4.22562e-07,0.252988,0.2523045636010601
4.23042e-07,0.253082,0.25220500340332497
4.23522e-07,0.253236,0.2521043801840232
4.24002e-07,0.253389,0.2520027454915473
4.24482e-07,0.25349,0.25190015111560726
4.24962e-07,0.253537,0.25179664877587166
4.25443e-07,0.253563,0.25169229036178986
4.25923e-07,0.253605,0.25158712762100405
4.26403e-07,0.253652,0.2514812124031378
4.26883e-07,0.253652,0.25137459634805814
4.27363e-07,0.253558,0.251267331133886
4.27843e-07,0.253375,0.251159468165039
4.28323e-07,0.253163,0.2510510588248087
4.28803e-07,0.252988,0.25094215416296417
4.29283e-07,0.252864,0.25083280515332823
4.29763e-07,0.252758,0.2507230623805728
4.30243e-07,0.252631,0.25061297630331103
4.30723e-07,0.252477,0.2505025969395693
4.31203e-07,0.252311,0.2503919741359927
4.31683e-07,0.252138,0.2502811572513365
4.32163e-07,0.251951,0.25017019543246033
4.32643e-07,0.251759,0.25005913729504353
4.33123e-07,0.251587,0.24994803120711964
4.33603e-07,0.251422,0.2498369249660864
4.34083e-07,0.251199,0.24972586609060562
4.34563e-07,0.250854,0.24961490149285057
4.35044e-07,0.250412,0.24950407777966824
4.35524e-07,0.249962,0.2493934409188859
4.36004e-07,0.249529,0.24928303655070178
4.36484e-07,0.249015,0.2491729096467592
4.36964e-07,0.248317,0.24906310483279884
4.37444e-07,0.247491,0.24895366603910393
4.37924e-07,0.24672,0.2488446368355129
4.38404e-07,0.246106,0.2487360600717421
4.38884e-07,0.245559,0.24862797822592184
4.39364e-07,0.244947,0.24852043303321641
4.39844e-07,0.244289,0.24841346584910792
4.40324e-07,0.243728,0.24830711726465637
4.40804e-07,0.24332,0.2482014274858167
4.41284e-07,0.242951,0.24809643593361438
4.41764e-07,0.242466,0.2479921816408394
4.42244e-07,0.241846,0.2478887028353569
4.42724e-07,0.241219,0.24778603735557786
4.43204e-07,0.240704,0.24768422221508
4.43684e-07,0.240283,0.24758329403830728
4.44164e-07,0.239854,0.24748328860464333
4.44644e-07,0.239426,0.24738424130584202
4.45125e-07,0.239174,0.2472861866676739
4.45605e-07,0.239237,0.24718915883063508
4.46085e-07,0.239531,0.24709319104727875
4.46565e-07,0.239892,0.2469983161877891
4.47045e-07,0.240313,0.2469045662111135
4.47525e-07,0.240918,0.24681197269702126
4.48005e-07,0.241724,0.24672056628916889
4.48485e-07,0.242583,0.2466303772552888
4.48965e-07,0.243335,0.2465414349003487
4.49445e-07,0.243997,0.2464537681565328
4.49925e-07,0.244759,0.24636740496469842
4.50405e-07,0.245676,0.24628237289581753
4.50885e-07,0.246494,0.24619869849899034
4.51365e-07,0.247102,0.24611640795600878
4.51845e-07,0.247851,0.2460355263942559
4.52325e-07,0.248888,0.24595607857603288
4.52805e-07,0.249812,0.24587808817475706
4.53285e-07,0.25052,0.24580157850065892
4.53765e-07,0.251385,0.24572657173878812
4.54245e-07,0.252335,0.24565308971263636
4.54725e-07,0.253048,0.245581153082572
4.55206e-07,0.253596,0.2455107821488747
4.55686e-07,0.25395,0.24544199600934527
4.56166e-07,0.254057,0.24537481340314965
4.56646e-07,0.254146,0.2453092518264908
4.57126e-07,0.253895,0.24524532841855026
4.57606e-07,0.253146,0.24518305903426407
4.58086e-07,0.252674,0.24512245917352046
4.58566e-07,0.252185,0.2450635430102509
4.59046e-07,0.251153,0.2450063243658909
4.59526e-07,0.250466,0.2449508156941819
4.60006e-07,0.249865,0.24489702909972857
4.60486e-07,0.249023,0.24484497527810584
4.60966e-07,0.248515,0.24479466458015076
4.61446e-07,0.247478,0.2447461059071828
4.61926e-07,0.246687,0.24469930782145077
4.62406e-07,0.245992,0.24465427739650247
4.62886e-07,0.244215,0.2446110213739694
4.63366e-07,0.243205,0.24456954496936303
4.63846e-07,0.241237,0.2445298530751227
4.64326e-07,0.239695,0.24449194902237062
4.64806e-07,0.237373,0.2444558358298722
4.65287e-07,0.235507,0.24442151492254857
4.65767e-07,0.233317,0.2443889874257075
4.66247e-07,0.232167,0.24435825284138898
4.66727e-07,0.2278,0.24432931038692016
4.67207e-07,0.225862,0.2443021576304562
4.67687e-07,0.225138,0.24427679187259602
4.68167e-07,0.224856,0.24425320874277504
4.68647e-07,0.22509,0.24423140362235488
4.69127e-07,0.225742,0.24421137020382394
4.69607e-07,0.226416,0.24419310195344535
4.70087e-07,0.22722,0.2441765906355238
