lambda	signal	optima_preserving_denoising
4e-07	0.01105	0.010434802249061258
4.0096e-07	0.0105261	0.010302539216418582
4.0192e-07	0.0100495	0.010050271808903938
4.0288e-07	0.00965381	0.009748405117208323
4.0384e-07	0.00933095	0.009441231663576575
4.048e-07	0.00905808	0.009171866151960861
4.05761e-07	0.00884745	0.00894040230666346
4.06721e-07	0.00866674	0.008755513089039392
4.07681e-07	0.00853721	0.00860041560451888
4.08641e-07	0.00843224	0.008475706601461745
4.09601e-07	0.00835326	0.008363177897042289
4.10561e-07	0.00827155	0.008262335875470872
4.11521e-07	0.00818138	0.008159824824008632
4.12481e-07	0.00807536	0.00805636540051061
4.13441e-07	0.00795957	0.007944244587746662
4.14401e-07	0.00783898	0.00782824405306206
4.15362e-07	0.00772181	0.007700898165743267
4.16322e-07	0.00758775	0.0075698993946228255
4.17282e-07	0.00745488	0.007428029243464347
4.18242e-07	0.00729369	0.00727278305323585
4.19202e-07	0.0071345	0.007115176270056198
4.20162e-07	0.006975	0.0069152432479918655
4.21122e-07	0.00678741	0.00672560768521668
4.22082e-07	0.00667494	0.006470736070709797
4.23042e-07	0.00616735	0.006229492060459391
4.24002e-07	0.00588086	0.005952121273109694
4.24962e-07	0.00564129	0.005716395935993501
4.25923e-07	0.00542512	0.005481964426558249
4.26883e-07	0.00523312	0.005284110113637605
4.27843e-07	0.00506271	0.0051034349054538165
4.28803e-07	0.00490943	0.004944602037387749
4.29763e-07	0.00477149	0.004802225483152449
4.30723e-07	0.00464568	0.004674577026006272
4.31683e-07	0.0045298	0.0045608467662779095
4.32643e-07	0.00442636	0.004460655618654012
4.33603e-07	0.00433914	0.004373605190279668
4.34563e-07	0.00426938	0.004298835584786624
4.35524e-07	0.00421396	0.004235034545037132
4.36484e-07	0.0041662	0.004180637363213114
4.37444e-07	0.00412096	0.004134203379525889
4.38404e-07	0.004079	0.004094554101312509
4.39364e-07	0.00404435	0.00406062396896595
4.40324e-07	0.00401913	0.0040311013364883
4.41284e-07	0.00400174	0.004004252154358746
4.42244e-07	0.00398661	0.0039779857521348065
4.43204e-07	0.0039654	0.003950262809249717
4.44164e-07	0.00393322	0.003919493494428879
4.45125e-07	0.00389336	0.0038847145080797498
4.46085e-07	0.00385226	0.003845442568359913
4.47045e-07	0.00381167	0.003801291526766834
4.48005e-07	0.0037683	0.003751850421731744
4.48965e-07	0.00371767	0.0036970328612991846
4.49925e-07	0.00365501	0.0036376492192394254
4.50885e-07	0.00357835	0.0035759678495424704
4.51845e-07	0.00349654	0.003515656989805459
4.52805e-07	0.00342633	0.003460613788706821
4.53765e-07	0.00337765	0.0034136374998646824
4.54725e-07	0.00334937	0.0033754331490253144
4.55686e-07	0.00333458	0.003344559299403189
4.56646e-07	0.00332395	0.0033196108155670455
4.57606e-07	0.00330636	0.00329907743109579
4.58566e-07	0.00327354	0.003285321902728813
4.59526e-07	0.00323757	0.003281010662589032
4.60486e-07	0.00322194	0.0032916829448153798
4.61446e-07	0.00324795	0.0033193459018307637
4.62406e-07	0.00331461	0.003365194143215643
4.63366e-07	0.00340695	0.003423130766529637
4.64326e-07	0.00350738	0.0034784780501119056
4.65287e-07	0.00360437	0.0035280472512989663
4.66247e-07	0.00366531	0.0035337800057956958
4.67207e-07	0.00366135	0.003532183482095054
4.68167e-07	0.00362226	0.0034677697205118567
4.69127e-07	0.00336907	0.0034111276879688233
4.70087e-07	0.00322692	0.0033233550248412545
4.71047e-07	0.00317283	0.003265187513958567
4.72007e-07	0.00315288	0.003209333476446287
4.72967e-07	0.0031648	0.003168553469374678
4.73927e-07	0.00318782	0.0031251808602502595
4.74887e-07	0.00317946	0.003064995868450161
4.75848e-07	0.0030978	0.0029825899033249326
4.76808e-07	0.00294524	0.002872134393427675
4.77768e-07	0.00274197	0.002749382739896062
4.78728e-07	0.0025477	0.002631512940851918
4.79688e-07	0.00239284	0.0025461718295395814
4.80648e-07	0.00231259	0.0025076238983807375
4.81608e-07	0.00233108	0.002522756024161589
4.82568e-07	0.0024576	0.0025886969214993995
4.83528e-07	0.00266459	0.002691165095113976
4.84488e-07	0.0028833	0.0028055784816846756
4.85449e-07	0.00304823	0.0029003024509817216
4.86409e-07	0.00312013	0.0029602062752146015
4.87369e-07	0.00311479	0.0029731238251284034
4.88329e-07	0.0030408	0.0029511241333890974
4.89289e-07	0.00292791	0.0029012241344271088
4.90249e-07	0.00278402	0.002854365641603659
4.91209e-07	0.00266207	0.0028336438798763353
4.92169e-07	0.00262751	0.0028644441001000665
4.93129e-07	0.00272573	0.002958919514950128
4.94089e-07	0.00295435	0.003127544966093006
