lambda	signal	optima_preserving_denoising
4e-07	0.0151467	0.014552124096728621
4.0096e-07	0.0146406	0.014420958348675376
4.0192e-07	0.0142105	0.014163278782800211
4.0288e-07	0.0137854	0.013847438391748717
4.0384e-07	0.0134464	0.0135063219560168
4.048e-07	0.0131193	0.013183755666279365
4.05761e-07	0.0128363	0.012878761826698079
4.06721e-07	0.0125785	0.012595117618573622
4.07681e-07	0.0122997	0.0123276229485522
4.08641e-07	0.0120551	0.012069946916807508
4.09601e-07	0.0118096	0.011822647081603896
4.10561e-07	0.0115621	0.01157980833658628
4.11521e-07	0.0113405	0.01134090372057321
4.12481e-07	0.0111198	0.011101493383767166
4.13441e-07	0.010878	0.010857570880975274
4.14401e-07	0.0106258	0.01060691353361178
4.15362e-07	0.0103685	0.010348105296778343
4.16322e-07	0.0101004	0.010080871340198066
4.17282e-07	0.00982064	0.009806316368111204
4.18242e-07	0.00953216	0.009526797659178285
4.19202e-07	0.00924021	0.00924594602153781
4.20162e-07	0.00895188	0.008968273333905798
4.21122e-07	0.00867061	0.008698677169007043
4.22082e-07	0.00840134	0.00844226522448107
4.23042e-07	0.00815262	0.008203226815693007
4.24002e-07	0.00792954	0.007985305674742288
4.24962e-07	0.00773541	0.007789792540791334
4.25923e-07	0.00756572	0.007618465590724536
4.26883e-07	0.0074182	0.007470749477156297
4.27843e-07	0.00728951	0.007348627107023356
4.28803e-07	0.00718577	0.007251088783615622
4.29763e-07	0.00710966	0.007180180415474728
4.30723e-07	0.00706962	0.007125942385651612
4.31683e-07	0.00706061	0.007096296060635961
4.32643e-07	0.00707046	0.007052559039513123
4.33603e-07	0.00708303	0.007029478511634847
4.34563e-07	0.00711017	0.006958220941323778
4.35524e-07	0.00693404	0.006897134053002214
4.36484e-07	0.00680478	0.006786828485101913
4.37444e-07	0.00669539	0.006678463963625015
4.38404e-07	0.00657247	0.006543511473523753
4.39364e-07	0.00643208	0.006403545760973719
4.40324e-07	0.00627394	0.0062526136766676
4.41284e-07	0.00610333	0.006095889377708268
4.42244e-07	0.0059303	0.005936555774541457
4.43204e-07	0.00576296	0.005778613010971488
4.44164e-07	0.00560392	0.005626758714517468
4.45125e-07	0.005454	0.005485609069668327
4.46085e-07	0.00531525	0.00535960811766585
4.47045e-07	0.00519288	0.00525271199681856
4.48005e-07	0.00509814	0.005167484189862624
4.48965e-07	0.00504193	0.005104274182643982
4.49925e-07	0.00502025	0.005061501010296174
4.50885e-07	0.00501255	0.005036041148650107
4.51845e-07	0.00500414	0.00502521898473094
4.52805e-07	0.00500211	0.0050274823259041
4.53765e-07	0.00501069	0.005042082174369725
4.54725e-07	0.00502612	0.005070122448843579
4.55686e-07	0.00506399	0.005110734638782843
4.56646e-07	0.00513369	0.0051627082907781995
4.57606e-07	0.00521944	0.005219335071148409
4.58566e-07	0.00530676	0.005274335095603627
4.59526e-07	0.00538507	0.0053176643425632015
4.60486e-07	0.00541885	0.005343279805910049
4.61446e-07	0.00541213	0.005351982723567732
4.62406e-07	0.00538179	0.005340342211919811
4.63366e-07	0.00531837	0.005323500459953544
4.64326e-07	0.00526719	0.005297277374055664
4.65287e-07	0.00523102	0.005277132728169345
4.66247e-07	0.00523821	0.005253959920701626
4.67207e-07	0.00526773	0.005225785702255849
4.68167e-07	0.00527608	0.005184270495434025
4.69127e-07	0.00523606	0.005115034350600027
4.70087e-07	0.0051165	0.005022979773114087
4.71047e-07	0.00494941	0.004902620172872114
4.72007e-07	0.00474216	0.004781569237659062
4.72967e-07	0.00455831	0.004668550573324681
4.73927e-07	0.00442382	0.004596921458366622
4.74887e-07	0.00440064	0.004558030832265133
4.75848e-07	0.00446175	0.0045647136253476875
4.76808e-07	0.00459157	0.004589148436167587
4.77768e-07	0.00470016	0.004625156962329939
4.78728e-07	0.00476002	0.004645940823364683
4.79688e-07	0.00475557	0.004642485775312786
4.80648e-07	0.00468711	0.004616750226539336
4.81608e-07	0.00459152	0.004569575357662304
4.82568e-07	0.00446478	0.0045282589182724445
4.83528e-07	0.00437139	0.004504344624665596
4.84488e-07	0.00434426	0.004520180408083424
4.85449e-07	0.00440974	0.004580780409452252
4.86409e-07	0.00457508	0.004684501082200908
4.87369e-07	0.0048152	0.0048209572253027815
4.88329e-07	0.00506808	0.004956891245431694
4.89289e-07	0.005202	0.005066673556526785
4.90249e-07	0.00528207	0.005124509382967168
4.91209e-07	0.00535164	0.005115829101939561
4.92169e-07	0.00529135	0.005040139654186596
4.93129e-07	0.00506692	0.004892462628194846
4.94089e-07	0.004727	0.00470013386581906
4.9505e-07	0.00437147	0.004503457462767368
4.9601e-07	0.00409392	0.004353695956364091
4.9697e-07	0.0039617	0.004283568914416699
4.9793e-07	0.00400378	0.004300600036314584
4.9889e-07	0.00420076	0.00440690863971091
4.9985e-07	0.00449878	0.004588251613073843
5.0081e-07	0.00483748	0.004807213147213756
5.0177e-07	0.00516215	0.005014433587064827
5.0273e-07	0.00541557	0.005165580756051744
5.0369e-07	0.00553897	0.005234562093198508
5.0465e-07	0.0054977	0.005218430789932192
5.05611e-07	0.00530641	0.0051176498977394845
5.06571e-07	0.00502284	0.004946748516910297
5.07531e-07	0.004714	0.004740087890735132
5.08491e-07	0.00442663	0.004542373898748131
5.09451e-07	0.00418862	0.004397608701424079
5.10411e-07	0.00403423	0.0043392332281855465
5.11371e-07	0.00401648	0.00438261513361183
5.12331e-07	0.00418659	0.004546320473311694
5.13291e-07	0.00455921	0.004844893752978299
5.14251e-07	0.00509711	0.0052706146884541625
5.15212e-07	0.00572852	0.005789033294231293
5.16172e-07	0.00638213	0.006346369317311135
5.17132e-07	0.00701014	0.006882242976041538
5.18092e-07	0.0075789	0.007335709208675654
5.19052e-07	0.00803933	0.007652771697528391
5.20012e-07	0.00831451	0.0078032490404272795
5.20972e-07	0.00831976	0.0077977520204451185
5.21932e-07	0.00802745	0.0076411948346739
5.22892e-07	0.00749507	0.007349037782580134
5.23852e-07	0.00687017	0.006998216077524392
5.24812e-07	0.00632944	0.006701670599074183
5.25773e-07	0.0060142	0.006544274716597585
5.26733e-07	0.00599089	0.006549462093267449
5.27693e-07	0.00625204	0.006734351950981356
5.28653e-07	0.00674991	0.007134114741812752
5.29613e-07	0.00744321	0.0077522076991548535
5.30573e-07	0.00832366	0.008567725506612042
5.31533e-07	0.009392	0.009542925906890655
5.32493e-07	0.0106051	0.010611495526843134
5.33453e-07	0.0118487	0.01166353780147811
5.34413e-07	0.0129616	0.012563417780986231
5.35374e-07	0.0137924	0.013206445717288738
5.36334e-07	0.0142491	0.01356579499712912
5.37294e-07	0.0143183	0.013683180871896879
5.38254e-07	0.0140574	0.013614265709586456
5.39214e-07	0.0135749	0.013366190286760398
5.40174e-07	0.013004	0.012996290387479268
5.41134e-07	0.0124596	0.012595777674587501
5.42094e-07	0.0120087	0.012248442894290073
5.43054e-07	0.0116794	0.012014464622175338
5.44014e-07	0.011494	0.011928904863210599
5.44974e-07	0.0114918	0.01200046736685068
5.45935e-07	0.0117264	0.012264611535533943
5.46895e-07	0.0122562	0.01276882670981738
5.47855e-07	0.0131211	0.013551261502812124
5.48815e-07	0.0143104	0.014622724680077833
5.49775e-07	0.0157669	0.01594888960784262
5.50735e-07	0.017397	0.017447512050689937
5.51695e-07	0.0190589	0.01900259869782161
5.52655e-07	0.0206612	0.02050312736584504
5.53615e-07	0.0221358	0.021849031479717826
5.54575e-07	0.0233505	0.02294357576713904
5.55536e-07	0.024285	0.02373037684648355
5.56496e-07	0.0249137	0.024175488133830438
5.57456e-07	0.0251207	0.024338982849466603
5.58416e-07	0.0249494	0.02425551858426716
5.59376e-07	0.0242105	0.02394813031155662
5.60336e-07	0.0235145	0.023439213027200045
5.61296e-07	0.0228113	0.022852583239466064
5.62256e-07	0.0221124	0.02227870754068762
5.63216e-07	0.0214835	0.02181731541825618
5.64176e-07	0.0210412	0.02154142553571205
5.65137e-07	0.0208215	0.021483476584759294
5.66097e-07	0.0208851	0.021645118313202545
5.67057e-07	0.02139	0.02210320647291035
5.68017e-07	0.0223747	0.022948621591381415
5.68977e-07	0.0237748	0.024229491190395143
5.69937e-07	0.0256369	0.02595590706366318
5.70897e-07	0.0279167	0.028073819021928223
5.71857e-07	0.0303788	0.030425901603469557
5.72817e-07	0.0329068	0.032857551019373085
5.73777e-07	0.0353728	0.03522268754343754
5.74737e-07	0.037562	0.037392432996687826
5.75698e-07	0.0395396	0.03935616085739543
5.76658e-07	0.0413366	0.041108321437080486
5.77618e-07	0.0428656	0.042617689252475575
5.78578e-07	0.0442649	0.0438644087822651
5.79538e-07	0.0453798	0.04476922172097563
5.80498e-07	0.0460405	0.045308120913487786
5.81458e-07	0.0463337	0.04552652074419606
5.82418e-07	0.046112	0.0455246830958404
5.83378e-07	0.0456069	0.04530983897817381
5.84338e-07	0.0449839	0.044940789227510464
5.85299e-07	0.0442856	0.04453891547389603
5.86259e-07	0.0438381	0.04421733474360523
5.87219e-07	0.0435411	0.04405200449132424
5.88179e-07	0.0435638	0.04403733129235958
5.89139e-07	0.0438164	0.04419075625623615
5.90099e-07	0.0441777	0.044538079921770724
5.91059e-07	0.0447509	0.04509096508291587
5.92019e-07	0.0453891	0.04587661897012319
5.92979e-07	0.0464674	0.046963175238365885
5.93939e-07	0.0479066	0.048432500830228674
5.94899e-07	0.0500377	0.05042375170922989
5.9586e-07	0.0526728	0.05295549099519174
5.9682e-07	0.0558635	0.05600970302627036
5.9778e-07	0.0593448	0.059397012007451344
5.9874e-07	0.0629563	0.06291863131161639
5.997e-07	0.0664645	0.06635105848273137
6.0066e-07	0.0696861	0.06953008603089245
6.0162e-07	0.0725981	0.07240574709185997
6.0258e-07	0.0751405	0.07495927531703281
6.0354e-07	0.0774474	0.07724191177000009
6.045e-07	0.0794777	0.07924405652535794
6.05461e-07	0.0813177	0.08094961085830804
6.06421e-07	0.0827858	0.08227315209177659
6.07381e-07	0.0838621	0.0831792432234605
6.08341e-07	0.0844688	0.08367885464898055
6.09301e-07	0.084639	0.08385763717111043
6.10261e-07	0.0844337	0.08378309688764145
6.11221e-07	0.0838409	0.08346109506855023
6.12181e-07	0.0831303	0.08290459069172974
6.13141e-07	0.0821779	0.0822207378718457
6.14101e-07	0.0813619	0.0815442003077545
6.15062e-07	0.0805246	0.08101327434835477
6.16022e-07	0.0801057	0.08071039997530657
6.16982e-07	0.0798917	0.08067917808440993
6.17942e-07	0.0800894	0.08088352140482122
6.18902e-07	0.080711	0.08144844305565474
6.19862e-07	0.0818057	0.08245787659985575
6.20822e-07	0.0835924	0.08401460992656747
6.21782e-07	0.0857632	0.08607588940828506
6.22742e-07	0.0884477	0.0886032366529609
6.23702e-07	0.0913624	0.09141318302161659
6.24662e-07	0.0943436	0.09432497883061243
6.25623e-07	0.097335	0.09719857407892245
6.26583e-07	0.100038	0.0998209209327651
6.27543e-07	0.102493	0.10210331691076553
6.28503e-07	0.104374	0.10394745042844893
6.29463e-07	0.105633	0.10546740116719548
6.30423e-07	0.106679	0.10689140510192649
6.31383e-07	0.107934	0.1084456380261826
6.32343e-07	0.110041	0.11041458064295297
6.33303e-07	0.11273	0.11285519452028604
6.34263e-07	0.115439	0.11552895320785378
6.35224e-07	0.118318	0.1183821631388473
6.36184e-07	0.1213	0.1213559189903781
6.37144e-07	0.124424	0.1244230069240855
6.38104e-07	0.127699	0.1274634953328131
6.39064e-07	0.130462	0.13004787514881933
6.40024e-07	0.132542	0.13201846124598374
6.40984e-07	0.134191	0.13337776998699974
6.41944e-07	0.135155	0.13410612650220596
6.42904e-07	0.135422	0.13435246401093484
6.43864e-07	0.135215	0.13427100538131645
6.44824e-07	0.13441	0.1338180154440368
6.45785e-07	0.133149	0.13297592304147807
6.46745e-07	0.13188	0.1319124188729676
6.47705e-07	0.130759	0.1307687711705397
6.48665e-07	0.129754	0.12955934096475577
6.49625e-07	0.128651	0.12819712692278198
6.50585e-07	0.127168	0.12651425857435
6.51545e-07	0.124077	0.12414097643502112
6.52505e-07	0.121439	0.12179075873529235
6.53465e-07	0.119796	0.11977444715578292
6.54425e-07	0.118046	0.11774155035965782
6.55386e-07	0.115466	0.1154589755279318
6.56346e-07	0.112535	0.11337136776216178
6.57306e-07	0.110644	0.11231090862763356
6.58266e-07	0.110478	0.11206331780379272
6.59226e-07	0.111174	0.11226079490889777
6.60186e-07	0.111924	0.11308645251767022
6.61146e-07	0.113754	0.1149004138238699
6.62106e-07	0.118533	0.11901088002817196
6.63066e-07	0.126128	0.12622553465265282
6.64026e-07	0.134766	0.13475944170796283
6.64986e-07	0.143222	0.14316871312263815
6.65947e-07	0.150935	0.1508329695762576
6.66907e-07	0.157624	0.1574452937125774
6.67867e-07	0.163183	0.16282649393819634
6.68827e-07	0.167322	0.16677314776843397
6.69787e-07	0.169834	0.1695906733369968
6.70747e-07	0.171586	0.17208485282495384
6.71707e-07	0.174687	0.1753018624033928
6.72667e-07	0.180324	0.18049489856262566
6.73627e-07	0.186998	0.18680859003445538
6.74587e-07	0.192479	0.1918429146407986
6.75548e-07	0.195841	0.1947551049664744
6.76508e-07	0.197379	0.19626051624391272
6.77468e-07	0.197877	0.19707212388335058
6.78428e-07	0.198018	0.19749588118629954
6.79388e-07	0.198065	0.19764678087790935
6.80348e-07	0.197993	0.19758296711670895
6.81308e-07	0.197758	0.1972920634315286
6.82268e-07	0.197323	0.19674434373356
6.83228e-07	0.196614	0.19586695146724545
6.84188e-07	0.195307	0.19449922762558128
6.85149e-07	0.192914	0.19232901488989576
6.86109e-07	0.189422	0.1891190949613667
6.87069e-07	0.185279	0.18505776959268264
6.88029e-07	0.180372	0.18016282100223613
6.88989e-07	0.174104	0.1740695216353686
6.89949e-07	0.167132	0.16788870156330418
6.90909e-07	0.162341	0.16569451649950862
6.91869e-07	0.162264	0.16561572578033534
6.92829e-07	0.165639	0.16651227073526192
6.93789e-07	0.169525	0.16916611422118652
6.94749e-07	0.172422	0.1713295757710744
6.9571e-07	0.174011	0.17231219446055154
6.9667e-07	0.174287	0.17262893470148877
6.9763e-07	0.173285	0.17275152466836394
6.9859e-07	0.171367	0.17287989635273485
6.9955e-07	0.170323	0.1731661330071291
7.0051e-07	0.172681	0.17432791957514523
7.0147e-07	0.178856	0.17918932432048593
7.0243e-07	0.187386	0.18746536345786985
7.0339e-07	0.197254	0.19728650977874382
7.0435e-07	0.208037	0.2080301241963002
7.05311e-07	0.218607	0.21856012701551142
7.06271e-07	0.227945	0.22788269658114305
7.07231e-07	0.236215	0.23611557893530222
7.08191e-07	0.243434	0.24314968651992955
7.09151e-07	0.248872	0.24814729599512897
7.10111e-07	0.251925	0.25106809327713714
7.11071e-07	0.25296	0.253052804165607
7.12031e-07	0.25397	0.2550820504408119
7.12991e-07	0.258016	0.25866757468958307
7.13951e-07	0.265603	0.26562487246567607
7.14911e-07	0.273343	0.2727787429710776
7.15872e-07	0.278076	0.27632879794738896
7.16832e-07	0.279397	0.27736363441538553
7.17792e-07	0.278895	0.277661341866142
7.18752e-07	0.278042	0.27761425025490666
7.19712e-07	0.277311	0.2772002290392096
7.20672e-07	0.276736	0.27658394881026677
7.21632e-07	0.27598	0.2759983070533891
7.22592e-07	0.274592	0.2757185667145975
7.23552e-07	0.273403	0.2758444306661086
7.24512e-07	0.274656	0.27658158222272006
7.25473e-07	0.27916	0.2795358936694965
7.26433e-07	0.284645	0.28393954572250596
7.27393e-07	0.288437	0.2858427150782253
7.28353e-07	0.289414	0.28596319318053953
7.29313e-07	0.287196	0.28531979239325495
