lambda	signal	optima_preserving_denoising
4e-07	0.106786	0.11044087901215001
4.0048e-07	0.106923	0.11049427518656826
4.0096e-07	0.10742	0.11060871166827659
4.0144e-07	0.108142	0.11079068569164222
4.0192e-07	0.109033	0.1110437575978265
4.024e-07	0.110123	0.11136685348370202
4.0288e-07	0.111259	0.11175237512441065
4.0336e-07	0.112205	0.11218737804475655
4.0384e-07	0.112952	0.11265842186839205
4.0432e-07	0.113568	0.11315418850209526
4.048e-07	0.11396	0.11366577763248406
4.05281e-07	0.114131	0.11418849372643608
4.05761e-07	0.114325	0.11472187048896952
4.06241e-07	0.114658	0.11526592914385415
4.06721e-07	0.115074	0.11581920001595729
4.07201e-07	0.115694	0.11637934459972059
4.07681e-07	0.116644	0.11694071847811013
4.08161e-07	0.117742	0.11749169934415163
4.08641e-07	0.118845	0.11801823907363918
4.09121e-07	0.119995	0.11850750800880834
4.09601e-07	0.121033	0.11894849539086089
4.10081e-07	0.121722	0.11933499424463447
4.10561e-07	0.122129	0.11966703066292617
4.11041e-07	0.122312	0.11994763655843664
4.11521e-07	0.122162	0.12018082746855532
4.12001e-07	0.12181	0.12037121574605418
4.12481e-07	0.121507	0.12052263515827517
4.12961e-07	0.121235	0.12063737198763706
4.13441e-07	0.12103	0.12071677887125025
4.13921e-07	0.121103	0.12076158410847837
4.14401e-07	0.121376	0.12077221705466251
4.14881e-07	0.121671	0.12075006716340028
4.15362e-07	0.122076	0.12069518254313383
4.15842e-07	0.122468	0.12060660763423411
4.16322e-07	0.122582	0.12048259786465529
4.16802e-07	0.122508	0.12032125400665333
4.17282e-07	0.122229	0.1201207962731507
4.17762e-07	0.121581	0.11988018217907373
4.18242e-07	0.120764	0.11960110259659551
4.18722e-07	0.119916	0.11928801170215592
4.19202e-07	0.118974	0.11894732742806367
4.19682e-07	0.118148	0.11858766965660755
4.20162e-07	0.117588	0.11821720100388183
4.20642e-07	0.117151	0.1178413868721481
4.21122e-07	0.116918	0.11746420723111857
4.21602e-07	0.116925	0.11708744511336733
4.22082e-07	0.116892	0.11671053440158147
4.22562e-07	0.116833	0.1163333769415426
4.23042e-07	0.116732	0.11595623330062546
4.23522e-07	0.116327	0.11557994642573452
4.24002e-07	0.115738	0.11520873575805439
4.24482e-07	0.115016	0.11484916170779372
4.24962e-07	0.114053	0.11450941318881927
4.25443e-07	0.113094	0.11419954909850066
4.25923e-07	0.112247	0.11392794463450602
4.26403e-07	0.111448	0.11369977511597101
4.26883e-07	0.11096	0.11351743380049177
4.27363e-07	0.110762	0.11337992197745185
4.27843e-07	0.110732	0.11328450201590075
4.28323e-07	0.111047	0.11322807824020548
4.28803e-07	0.111477	0.11320746745298933
4.29283e-07	0.111928	0.11322187299255997
4.29763e-07	0.112466	0.11327447433424538
4.30243e-07	0.112837	0.11336571248781009
4.30723e-07	0.113067	0.11349482562836277
4.31203e-07	0.11324	0.11366056884722442
4.31683e-07	0.113174	0.11386148970224289
4.32163e-07	0.113106	0.1140973353759093
4.32643e-07	0.113075	0.11436854993819576
4.33123e-07	0.113044	0.11467624980228353
4.33603e-07	0.113288	0.11502273856092993
4.34083e-07	0.11369	0.11540916704132376
4.34563e-07	0.114308	0.11583580272380493
4.35044e-07	0.115228	0.1163005977751828
4.35524e-07	0.116195	0.11679674917823148
4.36004e-07	0.117286	0.11731552428094205
4.36484e-07	0.118369	0.11784540156703219
4.36964e-07	0.119252	0.1183749148600502
4.37444e-07	0.120059	0.11889653443049367
4.37924e-07	0.120575	0.11940475064665204
4.38404e-07	0.120875	0.11989883718792031
4.38884e-07	0.121065	0.12038084381250619
4.39364e-07	0.121029	0.12085371566503086
4.39844e-07	0.121064	0.12132266643191744
4.40324e-07	0.12111	0.12179162615148435
4.40804e-07	0.121254	0.12226429069071322
4.41284e-07	0.121684	0.12274317655600485
4.41764e-07	0.122204	0.12322691545702055
