lambda	signal	optima_preserving_denoising
4e-07	0.0971231	0.10067591011924118
4.0048e-07	0.0978365	0.10072383790370179
4.0096e-07	0.0986316	0.10082508087945034
4.0144e-07	0.0993799	0.10098241920303118
4.0192e-07	0.10017	0.10119573139663546
4.024e-07	0.10092	0.10146159172041924
4.0288e-07	0.101378	0.1017740727584716
4.0336e-07	0.101516	0.10212798001864691
4.0384e-07	0.101607	0.10252104780175253
4.0432e-07	0.101864	0.10295251850914534
4.048e-07	0.102253	0.10342085593459577
4.05281e-07	0.102725	0.10392362580583493
4.05761e-07	0.103402	0.10445778059930481
4.06241e-07	0.104417	0.10501720978322748
4.06721e-07	0.105672	0.10558933414090185
4.07201e-07	0.106894	0.10615642250073219
4.07681e-07	0.107901	0.10670190007774948
4.08161e-07	0.108702	0.10721467348245367
4.08641e-07	0.109357	0.10768854701205717
4.09121e-07	0.109823	0.10812037172880891
4.09601e-07	0.110019	0.10850963169465956
4.10081e-07	0.109981	0.10885813719942225
4.10561e-07	0.109896	0.10916857111063116
4.11041e-07	0.109961	0.10944259196708733
4.11521e-07	0.110236	0.10967989621047104
4.12001e-07	0.110646	0.10987873490993796
4.12481e-07	0.111086	0.11003718540201045
4.12961e-07	0.111514	0.11015416863237457
4.13441e-07	0.111935	0.11022980549562057
4.13921e-07	0.112314	0.11026544924081028
4.14401e-07	0.112551	0.11026367368224227
4.14881e-07	0.112531	0.1102252295039047
4.15362e-07	0.112208	0.11014718774905727
4.15842e-07	0.11165	0.11002738421169211
4.16322e-07	0.110997	0.10986534369572874
4.16802e-07	0.110386	0.10966262541897957
4.17282e-07	0.109889	0.1094223111559921
4.17762e-07	0.109514	0.1091480912138369
4.18242e-07	0.109231	0.10884352478813934
4.18722e-07	0.10901	0.10851172087123036
4.19202e-07	0.108825	0.10815526181028347
4.19682e-07	0.108641	0.10777627296892861
4.20162e-07	0.108403	0.10737671878054036
4.20642e-07	0.108035	0.1069590845082938
4.21122e-07	0.107468	0.10652757241674853
4.21602e-07	0.106671	0.10608951398331981
4.22082e-07	0.105671	0.10565625737241245
4.22562e-07	0.104559	0.10524253848984949
4.23042e-07	0.103459	0.10486384534751043
4.23522e-07	0.102497	0.10453295951757532
4.24002e-07	0.101768	0.10425759803513183
4.24482e-07	0.101317	0.1040402400959196
4.24962e-07	0.101137	0.10387957202589548
4.25443e-07	0.101179	0.1037723073464283
4.25923e-07	0.101375	0.10371455494066392
4.26403e-07	0.101649	0.10370251872200671
4.26883e-07	0.101938	0.10373606644768163
4.27363e-07	0.102202	0.10381861215774743
4.27843e-07	0.102422	0.10395195698250176
4.28323e-07	0.102608	0.1041368378283534
4.28803e-07	0.102796	0.10437331295802664
4.29283e-07	0.103033	0.10466101115986975
4.29763e-07	0.103375	0.10499909406127722
4.30243e-07	0.103869	0.10538577413525667
4.30723e-07	0.104542	0.10581743745822217
4.31203e-07	0.105393	0.10628759795538435
4.31683e-07	0.106387	0.10678617137119072
4.32163e-07	0.107462	0.10729975918786679
4.32643e-07	0.108535	0.10781326078376186
4.33123e-07	0.109522	0.10831246200420583
4.33603e-07	0.110349	0.1087864005383076
4.34083e-07	0.110965	0.1092285696133965
4.34563e-07	0.111352	0.10963674232726849
4.35044e-07	0.11153	0.1100118962595365
4.35524e-07	0.111548	0.11035688637297203
4.36004e-07	0.111479	0.11067534762852746
4.36484e-07	0.111399	0.1109709153272379
4.36964e-07	0.111379	0.11124679007088087
4.37444e-07	0.111468	0.11150551608697178
4.37924e-07	0.111685	0.1117489449073678
4.38404e-07	0.112022	0.11197834375360677
4.38884e-07	0.112441	0.11219459152407578
4.39364e-07	0.112888	0.1123984548651003
4.39844e-07	0.113299	0.11259084477638535
4.40324e-07	0.113617	0.11277300657597293
4.40804e-07	0.1138	0.11294657992530668
4.41284e-07	0.113827	0.11311355059442098
4.41764e-07	0.113708	0.11327614510555802
4.42244e-07	0.113477	0.11343668723814238
4.42724e-07	0.113194	0.11359746508048212
4.43204e-07	0.112931	0.11376057125044557
4.43684e-07	0.11276	0.11392770975181352
4.44164e-07	0.112746	0.11409993195456283
4.44644e-07	0.112929	0.11427727151830215
4.45125e-07	0.113321	0.11445833790962578
4.45605e-07	0.113901	0.11463998427312161
4.46085e-07	0.114618	0.114817274585716
4.46565e-07	0.115399	0.11498395450037828
4.47045e-07	0.116158	0.11513342106086634
4.47525e-07	0.116812	0.11525987974502615
4.48005e-07	0.117293	0.11535919264586081
4.48485e-07	0.117561	0.11542912383567779
4.48965e-07	0.117606	0.11546903097566798
4.49445e-07	0.117454	0.11547930909323206
4.49925e-07	0.117153	0.11545976849751698
4.50405e-07	0.116772	0.11540737700463444
4.50885e-07	0.116376	0.11531986881731811
4.51365e-07	0.116024	0.11519618866101893
4.51845e-07	0.115751	0.11503635901480579
4.52325e-07	0.115563	0.11484109699166092
4.52805e-07	0.115441	0.11461136617342621
4.53285e-07	0.115344	0.11434804529231138
4.53765e-07	0.115219	0.11405183872586046
4.54245e-07	0.115011	0.11372347484372505
4.54725e-07	0.114672	0.11336419385746609
4.55206e-07	0.114175	0.11297649425879534
4.55686e-07	0.113512	0.11256495283951655
4.56166e-07	0.112705	0.11213692372869782
4.56646e-07	0.111793	0.11170263214974428
4.57126e-07	0.110834	0.11127446267947935
4.57606e-07	0.109894	0.11086536885732248
4.58086e-07	0.109037	0.11048694318878058
4.58566e-07	0.108319	0.11014791082899564
4.59046e-07	0.107778	0.10985353382276797
4.59526e-07	0.107433	0.10960595181751671
4.60006e-07	0.10728	0.10940505608168233
4.60486e-07	0.107294	0.10924946050942898
4.60966e-07	0.107434	0.10913732310950586
4.61446e-07	0.107648	0.10906682106547852
4.61926e-07	0.107879	0.109036431417017
4.62406e-07	0.108074	0.10904523004288538
4.62886e-07	0.108198	0.10909529348023754
4.63366e-07	0.108238	0.1091879924874114
4.63846e-07	0.108208	0.10932441222675467
4.64326e-07	0.108136	0.10950575805337619
4.64806e-07	0.108069	0.1097338002782837
4.65287e-07	0.108063	0.1100110925300735
4.65767e-07	0.108179	0.11034100665053458
4.66247e-07	0.108473	0.11072740594586537
4.66727e-07	0.108987	0.11117386389837441
4.67207e-07	0.109718	0.11168228873146863
4.67687e-07	0.110672	0.11225141722473203
4.68167e-07	0.111805	0.11287475752634578
4.68647e-07	0.113048	0.11353962418582053
4.69127e-07	0.114324	0.11422805339481026
4.69607e-07	0.115554	0.11491960581757782
4.70087e-07	0.116669	0.11559510234030973
4.70567e-07	0.117619	0.11623961553802933
4.71047e-07	0.118384	0.11684366352395342
4.71527e-07	0.118967	0.11740260864107785
4.72007e-07	0.119398	0.11791523809057283
4.72487e-07	0.119718	0.11838215996843111
4.72967e-07	0.119975	0.11880458926318183
4.73447e-07	0.120207	0.119183553146405
4.73927e-07	0.120444	0.11951956974894211
4.74407e-07	0.120705	0.11981261012377932
4.74887e-07	0.120999	0.12006227593875346
4.75368e-07	0.121327	0.12026811451002982
4.75848e-07	0.121685	0.12042999863582271
4.76328e-07	0.122054	0.12054849249566381
4.76808e-07	0.1224	0.12062515066585273
4.77288e-07	0.122674	0.12066262769190035
4.77768e-07	0.12282	0.1206645325022043
4.78248e-07	0.122793	0.12063248177708247
4.78728e-07	0.122571	0.1205655071508588
4.79208e-07	0.122169	0.12046359178985697
4.79688e-07	0.121633	0.12032824803958082
4.80168e-07	0.12102	0.12016287391650302
4.80648e-07	0.120382	0.11997268594189539
4.81128e-07	0.119752	0.11976421072570699
4.81608e-07	0.11915	0.11954454627407798
4.82088e-07	0.118591	0.11932060930167532
4.82568e-07	0.118104	0.11909851901852006
4.83048e-07	0.117728	0.11888312139066744
4.83528e-07	0.117494	0.11867773230587539
4.84008e-07	0.117407	0.11848417459135277
4.84488e-07	0.117436	0.11830308283536535
4.84968e-07	0.117526	0.11813435398957445
4.85449e-07	0.117622	0.11797759011185167
4.85929e-07	0.117698	0.11783241296258332
4.86409e-07	0.117751	0.11769861825579699
4.86889e-07	0.11778	0.11757622645085657
4.87369e-07	0.117768	0.11746553896063808
4.87849e-07	0.117677	0.11736720636163699
4.88329e-07	0.117481	0.11728230790459446
4.88809e-07	0.117185	0.11721231002537864
4.89289e-07	0.116835	0.11715887611997218
4.89769e-07	0.11649	0.11712357393277735
4.90249e-07	0.116192	0.11710758219804313
4.90729e-07	0.115954	0.1171112301494991
4.91209e-07	0.115779	0.11713420653905232
4.91689e-07	0.115679	0.11717820447540861
4.92169e-07	0.115685	0.11724490075319569
4.92649e-07	0.115825	0.11733581479136729
4.93129e-07	0.116099	0.11745197671162996
4.93609e-07	0.116475	0.11759360415902709
4.94089e-07	0.116899	0.11775985285705694
4.94569e-07	0.117335	0.1179488193440444
4.9505e-07	0.117774	0.11815769195760001
4.9553e-07	0.118221	0.11838292327889628
4.9601e-07	0.118663	0.11862037992231547
4.9649e-07	0.119058	0.11886560969553621
4.9697e-07	0.11937	0.11911429094576376
4.9745e-07	0.119608	0.11936260405280469
4.9793e-07	0.119827	0.11960723494076596
4.9841e-07	0.120071	0.1198450385758241
