lambda	signal	optima_preserving_denoising
4e-07	0.268643	0.2679101070540969
4.0048e-07	0.268332	0.26790272299094914
4.0096e-07	0.26808	0.2678875658967759
4.0144e-07	0.267762	0.2678657421624595
4.0192e-07	0.267495	0.26783662997313584
4.024e-07	0.267495	0.26780247337611174
4.0288e-07	0.267757	0.26776212948115363
4.0336e-07	0.26801	0.26771793058491683
4.0384e-07	0.268021	0.267668191244403
4.0432e-07	0.267848	0.2676151870470579
4.048e-07	0.267708	0.26755777129138186
4.05281e-07	0.267665	0.2674977235824982
4.05761e-07	0.267572	0.26743393577885344
4.06241e-07	0.267322	0.2673672445299634
4.06721e-07	0.267023	0.26729676250789874
4.07201e-07	0.266878	0.2672227878444392
4.07681e-07	0.266955	0.26714407086701486
4.08161e-07	0.267108	0.2670596534676091
4.08641e-07	0.267144	0.26696746454179104
4.09121e-07	0.267075	0.26686599313901466
4.09601e-07	0.267101	0.2667533246065589
4.10081e-07	0.267262	0.26662761500705195
4.10561e-07	0.267276	0.26648626281648724
4.11041e-07	0.26695	0.26632712537355563
4.11521e-07	0.266564	0.2661491557151514
4.12001e-07	0.26644	0.2659520905425649
4.12481e-07	0.266356	0.26573490381880827
4.12961e-07	0.26594	0.26549655850131976
4.13441e-07	0.265423	0.26523798967026324
4.13921e-07	0.265255	0.26496130051585687
4.14401e-07	0.26521	0.2646667916202526
4.14881e-07	0.264794	0.2643538904632306
4.15362e-07	0.26421	0.2640246412677508
4.15842e-07	0.263933	0.2636826625072347
4.16322e-07	0.263731	0.26332928926716404
4.16802e-07	0.263162	0.26296512564811875
4.17282e-07	0.262484	0.26259388497962066
4.17762e-07	0.262118	0.2622203086835793
4.18242e-07	0.261834	0.2618462731987512
4.18722e-07	0.261316	0.2614727896178271
4.19202e-07	0.260792	0.26110281268423163
4.19682e-07	0.260523	0.26073915853003476
4.20162e-07	0.260312	0.26038228445566075
4.20642e-07	0.259909	0.26003212159639355
4.21122e-07	0.259448	0.2596901446744376
4.21602e-07	0.25917	0.25935820399526954
4.22082e-07	0.258949	0.25903669887446046
4.22562e-07	0.258501	0.2587257232183381
4.23042e-07	0.258019	0.2584271346487296
4.23522e-07	0.257842	0.2581430487706973
4.24002e-07	0.25768	0.25787372841214756
4.24482e-07	0.257247	0.25761972265542016
4.24962e-07	0.256982	0.2573834099245007
4.25443e-07	0.257012	0.25716637537787457
4.25923e-07	0.256773	0.25696907506945793
4.26403e-07	0.256335	0.2567935144913752
4.26883e-07	0.256215	0.25664230511983277
4.27363e-07	0.256097	0.25651666636542053
4.27843e-07	0.255628	0.25641752367821147
4.28323e-07	0.255331	0.2563460017956869
4.28803e-07	0.255381	0.25630171276042335
4.29283e-07	0.255251	0.25628330719394815
4.29763e-07	0.255093	0.2562888775589071
4.30243e-07	0.255412	0.25631754517663724
4.30723e-07	0.255789	0.25636751884770526
4.31203e-07	0.25591	0.256435979864132
4.31683e-07	0.256332	0.25651945493363426
4.32163e-07	0.256898	0.25661355171273587
4.32643e-07	0.257056	0.2567130223873362
4.33123e-07	0.257232	0.2568137550695119
4.33603e-07	0.257544	0.25691155701956747
4.34083e-07	0.25754	0.2570028888018512
4.34563e-07	0.257408	0.2570844861125797
4.35044e-07	0.25742	0.2571547516055643
4.35524e-07	0.257448	0.2572104213578284
4.36004e-07	0.257281	0.25725064291615013
4.36484e-07	0.257274	0.2572720200861148
4.36964e-07	0.257615	0.2572747685304177
4.37444e-07	0.257558	0.25725559243532053
4.37924e-07	0.257691	0.2572159729985063
4.38404e-07	0.258177	0.25715204387511253
4.38884e-07	0.257984	0.25706508159466585
4.39364e-07	0.258067	0.25695239730208635
4.39844e-07	0.258092	0.25681599281281403
4.40324e-07	0.257607	0.25665412229415907
4.40804e-07	0.257284	0.25647155860858467
4.41284e-07	0.256688	0.2562690332002104
4.41764e-07	0.256234	0.2560546446289795
4.42244e-07	0.255358	0.25582825481767196
4.42724e-07	0.255075	0.2556040488524448
4.43204e-07	0.254616	0.25537232990799236
4.43684e-07	0.254048	0.2551556382911228
4.44164e-07	0.254389	0.25492575462947337
4.44644e-07	0.253923	0.2547226894583819
4.45125e-07	0.254386	0.25449019619362245
4.45605e-07	0.254213	0.254291026715206
4.46085e-07	0.254816	0.25405120104420365
4.46565e-07	0.254212	0.2538356747957753
4.47045e-07	0.25508	0.2535840182783541
4.47525e-07	0.254016	0.253338125482276
4.48005e-07	0.254648	0.253068423906914
4.48485e-07	0.253502	0.2527929087373444
4.48965e-07	0.253575	0.2525061563304927
4.49445e-07	0.253513	0.25221600717876214
4.49925e-07	0.250475	0.2519205963441588
4.50405e-07	0.248986	0.25164423110140816
4.50885e-07	0.249067	0.25139536806073204
4.51365e-07	0.249392	0.2511678564253555
4.51845e-07	0.249622	0.25096151553752166
4.52325e-07	0.250303	0.2507646187116128
4.52805e-07	0.250717	0.25058130454270794
4.53285e-07	0.250982	0.2503950585728462
4.53765e-07	0.251405	0.2502131837254262
4.54245e-07	0.251285	0.2500201329424784
4.54725e-07	0.251109	0.24982084874766478
4.55206e-07	0.250865	0.24960727000093466
4.55686e-07	0.25013	0.249381464144211
4.56166e-07	0.249607	0.24914363362104486
4.56646e-07	0.248937	0.24889739613765843
4.57126e-07	0.248148	0.24864661295078555
4.57606e-07	0.247779	0.24839738135540831
4.58086e-07	0.247244	0.2481529770061865
4.58566e-07	0.246981	0.24791765752209552
4.59046e-07	0.247001	0.24769370704257782
4.59526e-07	0.246841	0.2474819937476403
4.60006e-07	0.247061	0.24728435555716494
4.60486e-07	0.247147	0.2471013868196024
4.60966e-07	0.247116	0.2469351617982796
4.61446e-07	0.24725	0.24678899907495866
4.61926e-07	0.246951	0.24666728769009236
4.62406e-07	0.246716	0.24657640974431433
4.62886e-07	0.246344	0.24652421674219915
4.63366e-07	0.2457	0.2465175140013977
4.63846e-07	0.245309	0.2465585485002738
4.64326e-07	0.244707	0.2466521217708849
4.64806e-07	0.244336	0.2468094679789927
4.65287e-07	0.244238	0.24704045656725274
4.65767e-07	0.244169	0.24735909474241666
4.66247e-07	0.244674	0.24778086026264784
4.66727e-07	0.245282	0.24832014977314015
4.67207e-07	0.246245	0.24899123980462715
4.67687e-07	0.247597	0.24980338863541549
4.68167e-07	0.248906	0.25075400660326064
4.68647e-07	0.250647	0.2518376011177234
4.69127e-07	0.25225	0.2530286858717014
4.69607e-07	0.253927	0.2543027811562224
4.70087e-07	0.255685	0.25563087216259756
4.70567e-07	0.257113	0.25697994815135483
4.71047e-07	0.258778	0.2583349174698506
4.71527e-07	0.26008	0.25966969523596334
4.72007e-07	0.261468	0.2609765109218999
4.72487e-07	0.262834	0.2622422479250214
4.72967e-07	0.263976	0.2634532756532981
4.73447e-07	0.265436	0.26460299600273635
4.73927e-07	0.266527	0.2656693575560996
4.74407e-07	0.267925	0.26664202327502623
4.74887e-07	0.269108	0.2674989980728278
4.75368e-07	0.270237	0.2682260885250028
4.75848e-07	0.271428	0.2688127664245295
4.76328e-07	0.272148	0.269252710139981
4.76808e-07	0.273053	0.2695510686286775
4.77288e-07	0.273324	0.26971581008032014
4.77768e-07	0.273627	0.2697614011509809
4.78248e-07	0.273465	0.26969873162468727
4.78728e-07	0.273028	0.2695146169232983
4.79208e-07	0.272474	0.26919362950338954
4.79688e-07	0.271406	0.2687220394118089
4.80168e-07	0.270511	0.2680950337181149
4.80648e-07	0.269086	0.2673091290059513
4.81128e-07	0.267917	0.266376339187254
4.81608e-07	0.266415	0.26530496815340227
4.82088e-07	0.26505	0.26411479702506363
4.82568e-07	0.263635	0.2628192241369198
4.83048e-07	0.262138	0.2614299372262945
4.83528e-07	0.260801	0.25995836609699496
4.84008e-07	0.259184	0.2584012824540688
4.84488e-07	0.257773	0.25676588122444255
4.84968e-07	0.255985	0.25503872358692636
4.85449e-07	0.254302	0.25322476744713296
4.85929e-07	0.252265	0.2513123606737378
4.86409e-07	0.250175	0.24931098653213044
4.86889e-07	0.247856	0.2472283980042106
4.87369e-07	0.245383	0.24509091649023101
4.87849e-07	0.242864	0.24294143460745216
4.88329e-07	0.240205	0.24083128260196146
4.88809e-07	0.237691	0.23883227075575109
4.89289e-07	0.235165	0.2370043008868648
4.89769e-07	0.232939	0.23540737899579717
4.90249e-07	0.230886	0.2340717107865523
4.90729e-07	0.229215	0.23300944375350915
4.91209e-07	0.227886	0.2322086684027125
4.91689e-07	0.226938	0.23164483614518253
4.92169e-07	0.226429	0.23128704085288931
4.92649e-07	0.226229	0.23110340221072326
4.93129e-07	0.22647	0.23106507679384458
4.93609e-07	0.226906	0.23116436407225951
4.94089e-07	0.227714	0.23142594589638002
4.94569e-07	0.228612	0.23186997772400905
4.9505e-07	0.229786	0.2325107815779496
4.9553e-07	0.23099	0.23335258283518573
4.9601e-07	0.232393	0.23439414260315553
4.9649e-07	0.233832	0.23562631249876023
4.9697e-07	0.235429	0.23704050598484303
4.9745e-07	0.237122	0.23862641160483
4.9793e-07	0.238959	0.24037717608460374
4.9841e-07	0.240972	0.24228796977862233
4.9889e-07	0.24312	0.24435322705965148
4.9937e-07	0.245507	0.24657015077422828
4.9985e-07	0.247998	0.24892542566348472
5.0033e-07	0.250742	0.2514085003314861
5.0081e-07	0.253521	0.25398721442232114
5.0129e-07	0.25651	0.25663473345913657
5.0177e-07	0.259424	0.2592966428540059
5.0225e-07	0.262457	0.2619326276523198
5.0273e-07	0.265284	0.2644799054182111
5.0321e-07	0.268121	0.26690207974889524
5.0369e-07	0.270635	0.2691523409594784
5.0417e-07	0.273071	0.27121573438009444
5.0465e-07	0.275108	0.2730743702193274
5.05131e-07	0.277021	0.274736203425666
5.05611e-07	0.278516	0.2762061709188783
5.06091e-07	0.279892	0.27750381186082873
5.06571e-07	0.280878	0.2786431627670926
5.07051e-07	0.281794	0.2796444099081905
5.07531e-07	0.282382	0.28052107223136613
5.08011e-07	0.282979	0.2812883887409849
5.08491e-07	0.283327	0.28195513593950217
5.08971e-07	0.283771	0.28252981266673105
5.09451e-07	0.284038	0.28301545940870454
5.09931e-07	0.284476	0.2834140405663507
5.10411e-07	0.284773	0.2837242440912566
5.10891e-07	0.285271	0.28394361466771334
5.11371e-07	0.285616	0.28407132539564295
5.11851e-07	0.286118	0.2841047434278348
5.12331e-07	0.286411	0.28405369257267743
5.12811e-07	0.286748	0.2839083888509933
5.13291e-07	0.286798	0.2836608057582876
5.13771e-07	0.286734	0.28329298233781564
5.14251e-07	0.286325	0.2827884846910053
5.14731e-07	0.285646	0.2821258572942283
5.15212e-07	0.284627	0.28128306863458935
5.15692e-07	0.283242	0.28023845403380865
5.16172e-07	0.281592	0.2789766069952494
5.16652e-07	0.279577	0.2774892838826154
5.17132e-07	0.27742	0.2757870054647626
5.17612e-07	0.275001	0.2738897450635565
5.18092e-07	0.272554	0.2718385461505404
5.18572e-07	0.270009	0.26967452075827775
5.19052e-07	0.267493	0.26744461291508576
5.19532e-07	0.26505	0.26518767741033655
5.20012e-07	0.262623	0.26293030482072755
5.20492e-07	0.260381	0.2606961746951735
5.20972e-07	0.258111	0.2584885355837918
5.21452e-07	0.256031	0.2563170931697928
5.21932e-07	0.253916	0.2541741831808262
5.22412e-07	0.25188	0.2520600401513213
5.22892e-07	0.249869	0.24996993303948095
5.23372e-07	0.247765	0.24789963337322088
5.23852e-07	0.245777	0.2458571132655718
5.24332e-07	0.243577	0.24384190156114727
5.24812e-07	0.241539	0.24187839342284775
5.25293e-07	0.239324	0.23998080857685766
5.25773e-07	0.237233	0.23818608929952
5.26253e-07	0.235162	0.23652657305531252
5.26733e-07	0.23314	0.2350383854796604
5.27213e-07	0.231377	0.23375520142332595
5.27693e-07	0.229659	0.23269433681781548
5.28173e-07	0.228326	0.23186571815533746
5.28653e-07	0.227176	0.23126042056408222
5.29133e-07	0.226356	0.23086116450546362
5.29613e-07	0.225933	0.2306432539539798
5.30093e-07	0.225709	0.23057942411933977
5.30573e-07	0.225983	0.2306506756807427
5.31053e-07	0.22646	0.23087743456229134
5.31533e-07	0.22726	0.23128618159992506
5.32013e-07	0.228462	0.23190084345350861
5.32493e-07	0.229696	0.23273601339231992
5.32973e-07	0.231406	0.23380151795571408
5.33453e-07	0.233168	0.2350865216964459
5.33933e-07	0.235069	0.2365719974754432
5.34413e-07	0.237301	0.23823062233001796
5.34893e-07	0.239391	0.240011708965958
5.35374e-07	0.241644	0.24187728316590756
5.35854e-07	0.244039	0.24377925888434834
5.36334e-07	0.246132	0.245658729013558
5.36814e-07	0.248329	0.24748484954427727
5.37294e-07	0.250569	0.2492166282799521
5.37774e-07	0.252285	0.2508101864015699
5.38254e-07	0.254069	0.2522564445184688
5.38734e-07	0.25588	0.2535365130921057
5.39214e-07	0.257215	0.2546313197991263
5.39694e-07	0.258003	0.2555424744857493
5.40174e-07	0.258798	0.25628290702298817
5.40654e-07	0.259793	0.2568593496978831
5.41134e-07	0.260589	0.2572760772505264
5.41614e-07	0.261141	0.2575442790241676
5.42094e-07	0.261404	0.25768006412516686
5.42574e-07	0.261468	0.2577017616606573
5.43054e-07	0.261219	0.2576161393947216
5.43534e-07	0.260757	0.25741261976917984
5.44014e-07	0.260011	0.2570850738276079
5.44494e-07	0.259018	0.25663536933603764
5.44974e-07	0.257827	0.2560771944395106
5.45455e-07	0.256391	0.2554385284098346
5.45935e-07	0.254887	0.2547636597923582
5.46415e-07	0.253239	0.2541064681032908
5.46895e-07	0.251668	0.25352394466314637
5.47375e-07	0.250162	0.2530613356262694
5.47855e-07	0.248873	0.2527450158240214
5.48335e-07	0.247907	0.25257952032626985
5.48815e-07	0.247275	0.2525527159542329
5.49295e-07	0.247156	0.2526465308292965
5.49775e-07	0.247453	0.25288686334447297
5.50255e-07	0.248299	0.2533102019483728
5.50735e-07	0.249585	0.25395511876358784
5.51215e-07	0.251296	0.25485555626327877
5.51695e-07	0.253386	0.2560292109200035
5.52175e-07	0.25569	0.2574637729988556
5.52655e-07	0.258209	0.25911512800457454
5.53135e-07	0.260737	0.2609067975341234
5.53615e-07	0.263249	0.26275355608060935
5.54095e-07	0.265628	0.2645736792288456
5.54575e-07	0.267788	0.26630402866714903
5.55056e-07	0.269737	0.2679053083649729
5.55536e-07	0.271388	0.2693555633890479
5.56016e-07	0.272807	0.270649074791129
5.56496e-07	0.273982	0.2717867724663978
5.56976e-07	0.274955	0.27277372696358637
5.57456e-07	0.275787	0.27361580628753623
5.57936e-07	0.276478	0.274317808927958
5.58416e-07	0.277092	0.2748841145260971
5.58896e-07	0.277619	0.2753184299392577
5.59376e-07	0.278057	0.2756251342973139
5.59856e-07	0.27842	0.2758100902507194
5.60336e-07	0.278653	0.2758810818175077
5.60816e-07	0.278766	0.27584801709964335
5.61296e-07	0.278722	0.27570653820707747
5.61776e-07	0.278486	0.2754443340447787
5.62256e-07	0.278081	0.27504887238741765
5.62736e-07	0.277444	0.27450747725349983
5.63216e-07	0.276604	0.27380843339491645
5.63696e-07	0.275547	0.2729414643451144
5.64176e-07	0.274245	0.27189889533195116
5.64656e-07	0.272766	0.2706781722631949
5.65137e-07	0.271055	0.26928094616268217
5.65617e-07	0.269172	0.26771727884421676
5.66097e-07	0.26714	0.26600470103797624
5.66577e-07	0.26494	0.26416818059780567
5.67057e-07	0.262679	0.26224405035141235
5.67537e-07	0.260325	0.2602728716814419
5.68017e-07	0.257952	0.258304174442391
5.68497e-07	0.255622	0.256390968934675
5.68977e-07	0.253326	0.25458460956558365
5.69457e-07	0.251186	0.2529351809556622
5.69937e-07	0.249195	0.25148041973160545
5.70417e-07	0.247415	0.2502461406505063
5.70897e-07	0.245914	0.24924281666588696
5.71377e-07	0.244671	0.24846576446370933
5.71857e-07	0.243764	0.24790013970475086
5.72337e-07	0.243168	0.24752371895008596
5.72817e-07	0.242888	0.2473117132449403
5.73297e-07	0.242936	0.2472395127888586
5.73777e-07	0.243254	0.24729060468524783
5.74257e-07	0.243851	0.24748112545624715
5.74737e-07	0.244668	0.2478272035721537
5.75218e-07	0.245684	0.2483387735795888
5.75698e-07	0.246872	0.24901715834405838
5.76178e-07	0.248173	0.24985377688490326
5.76658e-07	0.249602	0.2508314023710554
5.77138e-07	0.251084	0.2519248074639397
5.77618e-07	0.252623	0.25310484710915654
5.78098e-07	0.254202	0.2543399487535469
5.78578e-07	0.255747	0.255597618443257
5.79058e-07	0.257314	0.25684814667291334
5.79538e-07	0.258811	0.2580618879588142
5.80018e-07	0.260236	0.2592131088968166
5.80498e-07	0.261623	0.26027948564483244
5.80978e-07	0.262846	0.2612407154298446
5.81458e-07	0.263995	0.2620827249541659
5.81938e-07	0.265014	0.2627945652301909
5.82418e-07	0.265833	0.2633702234413482
5.82898e-07	0.26657	0.2638092895670233
5.83378e-07	0.26708	0.2641147479926127
5.83858e-07	0.267414	0.26429404737724743
5.84338e-07	0.267618	0.26435731333124846
5.84818e-07	0.267543	0.26431500980369244
5.85299e-07	0.267343	0.2641587898315096
5.85779e-07	0.26694	0.2638747909130556
5.86259e-07	0.26629	0.26345014121130117
5.86739e-07	0.265552	0.2628746775872916
5.87219e-07	0.264563	0.26213964769030496
5.87699e-07	0.263423	0.2612407208127927
5.88179e-07	0.262189	0.26017690910262903
5.88659e-07	0.260706	0.2589478410401019
5.89139e-07	0.259168	0.25755974462201486
5.89619e-07	0.257477	0.2560167733401077
5.90099e-07	0.255589	0.2543246444362894
5.90579e-07	0.253676	0.25249495694293417
5.91059e-07	0.251544	0.25053206073217726
5.91539e-07	0.2493	0.24844958166850103
5.92019e-07	0.247007	0.24626338463769662
5.92499e-07	0.244493	0.24398530483581135
5.92979e-07	0.241972	0.24164629909761304
5.93459e-07	0.239372	0.23927429672291783
5.93939e-07	0.236649	0.23690690296940847
