lambda	signal	smoothed_signal	increasing	local optima
1.96592e-06	0.832899	0.8328339381540162		
1.9664e-06	0.83322	0.833097859620114		
1.96688e-06	0.833527	0.8333577051016687		
1.96736e-06	0.833807	0.8336132163650154		
1.96784e-06	0.834054	0.833864288637121		
1.96832e-06	0.83427	0.8341109956285339		
1.9688e-06	0.834462	0.8343535636593502		
1.96928e-06	0.834643	0.8345923225305344		
1.96976e-06	0.834828	0.8348276263639071		
1.97024e-06	0.83503	0.8350597742161833		
1.97072e-06	0.835255	0.8352889420100825		
1.9712e-06	0.835505	0.8355151585071859		
1.97168e-06	0.835774	0.8357382990432695		
1.97216e-06	0.836049	0.83595812715763		
1.97264e-06	0.836318	0.8361743666133689		
1.97312e-06	0.836565	0.836386769788869		
1.9736e-06	0.836784	0.8365951954292588		
1.97408e-06	0.83697	0.8367996321410098		
1.97456e-06	0.837129	0.8370002122801616		
1.97504e-06	0.837272	0.8371971700886063		
1.97552e-06	0.837411	0.8373907894210585		
1.976e-06	0.837561	0.8375813389579203		
1.97648e-06	0.837731	0.8377690186705675		
1.97696e-06	0.837926	0.837953909872853		
1.97744e-06	0.838142	0.8381359773575877		
1.97792e-06	0.838372	0.8383150704073111		
1.9784e-06	0.838602	0.838490986167925		
1.97888e-06	0.838819	0.838663502214723		
1.97936e-06	0.839012	0.8388324689919592		
1.97984e-06	0.839175	0.8389978085783891		
1.98032e-06	0.839308	0.8391595799767485		
1.9808e-06	0.83942	0.8393179137376534		
1.98128e-06	0.83952	0.8394730323744732		
1.98176e-06	0.839624	0.8396251451774278		
1.98224e-06	0.839742	0.8397744611523992		
1.98272e-06	0.839883	0.8399210830403887		
1.9832e-06	0.840047	0.8400650532431627		
1.98368e-06	0.840229	0.8402062869717634		
1.98416e-06	0.840419	0.8403446650020802		
1.98464e-06	0.840604	0.8404800048321095		
1.98512e-06	0.840773	0.8406121737355042		
1.9856e-06	0.840916	0.8407410590653127		
1.98608e-06	0.841029	0.8408666617792183		
1.98656e-06	0.841117	0.840989033649191		
1.98704e-06	0.841187	0.8411083247473196		
1.98752e-06	0.841252	0.8412246847917582		
1.988e-06	0.841324	0.8413382978889659		
1.98848e-06	0.841412	0.841449272713381		
1.98896e-06	0.841523	0.8415576987952599		
1.98944e-06	0.841656	0.8416635507768389		
1.98992e-06	0.841803	0.8417667813868218		
1.9904e-06	0.841954	0.8418672555549253		
1.99088e-06	0.842096	0.8419648810360507		
1.99136e-06	0.84222	0.842059528750042		
1.99184e-06	0.842318	0.8421511872563342		
1.99232e-06	0.842388	0.8422398196069821		
1.9928e-06	0.842436	0.842325549633721		
1.99328e-06	0.84247	0.8424084186437426		
1.99376e-06	0.842502	0.8424886278009177		
1.99424e-06	0.842544	0.8425662043919444		
1.99472e-06	0.842604	0.8426413277255799		
1.9952e-06	0.842686	0.8427139243599344		
1.99568e-06	0.842786	0.8427840957500203		
1.99616e-06	0.842898	0.8428516590419596		
1.99664e-06	0.84301	0.8429166726449937		
1.99712e-06	0.843113	0.8429789113276887		
1.9976e-06	0.843195	0.8430384748008658		
1.99808e-06	0.843252	0.843095174625257		
1.99856e-06	0.843284	0.843149205188573		
1.99904e-06	0.843297	0.8432004432012077		
1.99952e-06	0.843299	0.8432491409412762		
2e-06	0.843302	0.8432952154007062		
2.00048e-06	0.843315	0.8433388860698929		
2.00096e-06	0.843346	0.8433800783110753		
2.00144e-06	0.843397	0.8434188982721317		
2.00192e-06	0.843465	0.8434552814400121		
2.0024e-06	0.843542	0.8434891971320908		
2.00288e-06	0.843617	0.8435206413658287		
2.00336e-06	0.843681	0.8435494755509808		
2.00384e-06	0.843726	0.843575825741932		
2.00432e-06	0.843747	0.8435994750669394		
2.0048e-06	0.843745	0.843620713708317		
2.00528e-06	0.843726	0.8436392524646436		
2.00576e-06	0.843698	0.8436555130588586		
2.00624e-06	0.843673	0.8436691332849314		
2.00672e-06	0.843658	0.8436805824705303		
2.0072e-06	0.843661	0.8436894512175132		
2.00768e-06	0.843681	0.8436961706365654		
2.00816e-06	0.843716	0.8437003394788379		
2.00864e-06	0.843758	0.8437023044620516		
2.00912e-06	0.843798	0.843701739811285		
2.0096e-06	0.843826	0.8436988996228881		
2.01008e-06	0.843835	0.8436935567121815		
2.01056e-06	0.843823	0.8436858335487089		
2.01104e-06	0.84379	0.8436756496466151		
2.01152e-06	0.843742	0.8436630346119607		
2.012e-06	0.843687	0.843648055444955		
2.01248e-06	0.843635	0.8436306662145503		
2.01296e-06	0.843593	0.8436110398791647		
2.01344e-06	0.843566	0.8435890452120218		
2.01392e-06	0.843555	0.8435649044427822		
2.0144e-06	0.843557	0.843538389812929		
2.01488e-06	0.843565	0.8435097330325855		
2.01536e-06	0.84357	0.8434786317717023		
2.01584e-06	0.843564	0.8434453211044882		
2.01632e-06	0.843541	0.8434094836025802		
2.0168e-06	0.843497	0.8433713751982238		
2.01728e-06	0.843436	0.8433307241676286		
2.01776e-06	0.843361	0.8432878215842337		
2.01824e-06	0.84328	0.8432424575300371		
2.01872e-06	0.843201	0.8431949423647892		
2.0192e-06	0.843132	0.8431450928663112		
2.01968e-06	0.843076	0.84309319196066		
2.02016e-06	0.843035	0.8430390310921977		
2.02064e-06	0.843004	0.8429828267194387		
2.02112e-06	0.842978	0.8429243312033069		
2.0216e-06	0.842949	0.842863696610117		
2.02208e-06	0.84291	0.8428006757814602		
2.02256e-06	0.842855	0.842735395293792		
2.02304e-06	0.842783	0.8426676698848578		
2.02352e-06	0.842694	0.842597645422337		
2.024e-06	0.842593	0.8425252285398617		
2.02448e-06	0.842487	0.8424505950541686		
2.02496e-06	0.842383	0.8423737143123229		
2.02544e-06	0.842287	0.8422947515220001		
2.02592e-06	0.842204	0.8422136716825164		
2.0264e-06	0.842132	0.8421305761314005		
2.02688e-06	0.842069	0.8420453781373066		
2.02736e-06	0.84201	0.841958106123311		
2.02784e-06	0.841948	0.8418686346382245		
2.02832e-06	0.841877	0.8417769564783307		
2.0288e-06	0.841792	0.8416829656549364		
2.02928e-06	0.84169	0.8415866802690806		
2.02976e-06	0.841575	0.8414880703880022		
2.03024e-06	0.841449	0.8413872108934144		
2.03072e-06	0.841319	0.8412841438138906		
2.0312e-06	0.841191	0.8411789735084433		
2.03168e-06	0.84107	0.8410717570449657		
2.03216e-06	0.840959	0.8409625640021025		
2.03264e-06	0.840858	0.8408514035210688		
2.03312e-06	0.840765	0.8407382719511248		
2.0336e-06	0.840674	0.8406231140971526		
2.03408e-06	0.840581	0.8405058746857489		
2.03456e-06	0.840478	0.8403864777414726		
2.03504e-06	0.840362	0.8402648813505006		
2.03552e-06	0.840233	0.8401410585094929		
2.036e-06	0.840091	0.8400150334095942		
2.03648e-06	0.839941	0.8398868492767966		
2.03696e-06	0.839787	0.8397565925574554		
2.03744e-06	0.839636	0.839624340207299		
2.03792e-06	0.839491	0.8394901798385035		
2.0384e-06	0.839355	0.8393541520470955		
2.03888e-06	0.839228	0.8392162860169243		
2.03936e-06	0.839107	0.8390765484466141		
2.03984e-06	0.838987	0.8389349011742507		
2.04032e-06	0.838863	0.8387912677362888		
2.0408e-06	0.83873	0.8386455986818686		
2.04128e-06	0.838586	0.8384978440443034		
2.04176e-06	0.838429	0.8383480061298191		
2.04224e-06	0.838261	0.8381961085298859		
2.04272e-06	0.838086	0.8380422279687981		
2.0432e-06	0.837909	0.8378864477691879		
2.04368e-06	0.837735	0.8377288694452228		
2.04416e-06	0.837568	0.8375695663206637		
2.04464e-06	0.837409	0.8374085910613651		
2.04512e-06	0.837259	0.8372459489218217		
2.0456e-06	0.837114	0.8370816119620356		
2.04608e-06	0.836969	0.8369155169007407		
2.04656e-06	0.836819	0.8367475981969557		
2.04704e-06	0.83666	0.8365777962496783		
2.04752e-06	0.836489	0.8364060844166349		
2.048e-06	0.836305	0.8362324743013634		
2.04848e-06	0.836111	0.83605702795829		
2.04896e-06	0.835911	0.8358798413194257		
2.04944e-06	0.83571	0.8357010325091688		
2.04992e-06	0.835514	0.8355207157753801		
2.05041e-06	0.835327	0.8353389797630385		
2.05089e-06	0.835149	0.8351558650269623		
2.05137e-06	0.83498	0.834971368301684		
2.05185e-06	0.834816	0.8347854371514742		
2.05233e-06	0.834652	0.8345979942389785		
2.05281e-06	0.834483	0.8344089524627201		
2.05329e-06	0.834302	0.8342182462437475		
2.05377e-06	0.834108	0.8340258543650774		
2.05425e-06	0.833901	0.8338318155176345		
2.05473e-06	0.833683	0.8336362194791147		
2.05521e-06	0.833458	0.8334392069016723		
2.05569e-06	0.833234	0.8332409400828978		
2.05617e-06	0.833016	0.8330415732887018		
2.05665e-06	0.832809	0.8328412191540708		
2.05713e-06	0.832614	0.8326399322492638		
2.05761e-06	0.832431	0.832437698286496		
2.05809e-06	0.832255	0.8322344416124055		
2.05857e-06	0.83208	0.8320300466624541		
2.05905e-06	0.831899	0.8318243915423157		
2.05953e-06	0.831706	0.8316173822982577		
2.06001e-06	0.831498	0.8314089835908931		
2.06049e-06	0.831273	0.8311992364259336		
2.06097e-06	0.831035	0.8309882649135059		
2.06145e-06	0.830789	0.8307762594606494		
2.06193e-06	0.830542	0.8305634432928419		
2.06241e-06	0.830302	0.8303500391718667		
2.06289e-06	0.830076	0.8301362191706158		
2.06337e-06	0.829865	0.8299220755505781		
2.06385e-06	0.82967	0.8297076088284349		
2.06433e-06	0.829487	0.8294927342592362		
2.06481e-06	0.82931	0.8292772989981086		
2.06529e-06	0.829128	0.8290611239953655		
2.06577e-06	0.828936	0.8288440564628008		
2.06625e-06	0.828726	0.828626004543108		
2.06673e-06	0.828495	0.8284069757999011		
2.06721e-06	0.828247	0.8281870960088958		
2.06769e-06	0.827986	0.8279665859954417		
2.06817e-06	0.82772	0.8277457353391324		
2.06865e-06	0.827459	0.827524854932638		
2.06913e-06	0.827213	0.8273042151729454		
2.06961e-06	0.826985	0.8270839940263545		
2.07009e-06	0.82678	0.826864255744805		
2.07057e-06	0.826594	0.8266449366874845		
2.07105e-06	0.82642	0.8264258657433523		
2.07153e-06	0.826249	0.8262068157816399		
2.07201e-06	0.82607	0.8259875484924566		
2.07249e-06	0.825874	0.8257678845724357		
2.07297e-06	0.825656	0.8255477459365371		
2.07345e-06	0.825413	0.8253271919696432		
2.07393e-06	0.82515	0.8251064265437706		
2.07441e-06	0.824875	0.824885773720051		
2.07489e-06	0.824599	0.8246656205261828		
2.07537e-06	0.824333	0.8244463527266003		
2.07585e-06	0.824089	0.8242282834355084		
2.07633e-06	0.823871	0.8240115908788315		
2.07681e-06	0.82368	0.8237962984283832		
2.07729e-06	0.823512	0.8235822801882685		
2.07777e-06	0.823358	0.8233692931288473		
2.07825e-06	0.823205	0.8231570331248185		
2.07873e-06	0.82304	0.8229452107418386		
2.07921e-06	0.822854	0.8227336198059512		
2.07969e-06	0.822639	0.8225221911817766		
2.08017e-06	0.822396	0.8223110291128706		
2.08065e-06	0.82213	0.8221004089820868		
2.08113e-06	0.821852	0.8218907364683748		
2.08161e-06	0.821575	0.8216824840759358		
2.08209e-06	0.821314	0.8214761016498802		
2.08257e-06	0.82108	0.8212719379008898		
2.08305e-06	0.82088	0.8210701740556866		
2.08353e-06	0.820714	0.8208708075567656		
2.08401e-06	0.820576	0.820673656295078		
2.08449e-06	0.820453	0.8204784164765945		
2.08497e-06	0.820332	0.8202847260939522		
2.08545e-06	0.820197	0.8200922499364798		
2.08593e-06	0.820035	0.8199007482561537		
2.08641e-06	0.81984	0.8197101524716791		
2.08689e-06	0.819611	0.819520582456081		
2.08737e-06	0.819355	0.819332354957794		
2.08785e-06	0.819086	0.8191459287103234		
2.08833e-06	0.818819	0.8189618280939459		
2.08881e-06	0.818571	0.818780545668011		
2.08929e-06	0.818355	0.8186024566281437		
2.08977e-06	0.818181	0.818427753343218		
2.09025e-06	0.818049	0.8182564190202076		
2.09073e-06	0.81795	0.8180882456924657		
2.09121e-06	0.817872	0.8179228969939512		
2.09169e-06	0.817798	0.8177599770218539		
2.09217e-06	0.817709	0.8175991132062402		
2.09265e-06	0.81759	0.8174400418359048		
2.09313e-06	0.817432	0.8172826677306676		
2.09361e-06	0.817234	0.817127103462486		
2.09409e-06	0.817004	0.8169736579806196		
2.09457e-06	0.816755	0.8168227963967284		
2.09505e-06	0.816507	0.8166750524605817		
2.09553e-06	0.81628	0.8165309378315269		
2.09601e-06	0.816089	0.8163908326426964		
2.09649e-06	0.815946	0.8162549441538786		
2.09697e-06	0.815853	0.8161232576015032		
2.09745e-06	0.815802	0.8159955803679557		
2.09793e-06	0.81578	0.8158715720526892		
2.09841e-06	0.815766	0.8157508420097898		
2.09889e-06	0.81574	0.8156330071587397		
2.09937e-06	0.815682	0.8155177902029144		
2.09985e-06	0.815581	0.8154050645162496		
2.10033e-06	0.815434	0.8152948991078804		
2.10081e-06	0.815245	0.8151875519999184		
2.10129e-06	0.815031	0.8150834318799683		
2.10177e-06	0.814811	0.8149830333508679		
2.10225e-06	0.814609	0.8148868216859316		
2.10273e-06	0.814446	0.814795181139042		
2.10321e-06	0.814335	0.8147082940751714		
2.10369e-06	0.814282	0.8146261954192737		
2.10417e-06	0.814283	0.814548690361777		
2.10465e-06	0.814323	0.8144755189266019		
2.10513e-06	0.81438	0.8144062869727611		
2.10561e-06	0.814431	0.8143406857212782		
2.10609e-06	0.814453	0.8142784078151393		
2.10657e-06	0.814428	0.8142193364385681		
2.10705e-06	0.81435	0.8141634675323944		
2.10753e-06	0.814221	0.8141109821817708		
2.10801e-06	0.814055	0.8140622004365892		
2.10849e-06	0.813873	0.8140174750643504		
2.10897e-06	0.813701	0.8139772453150387		
2.10945e-06	0.813564	0.8139417275596736		
2.10993e-06	0.813482	0.8139112218077185		
2.11041e-06	0.813465	0.8138855677226778		
2.11089e-06	0.813512	0.8138648650903777		
2.11137e-06	0.813613	0.8138486004383029		
2.11185e-06	0.813744	0.813836812811379		
2.11233e-06	0.813881	0.8138288650418821		
2.11281e-06	0.813995	0.8138248886761592		
2.11329e-06	0.814064	0.8138243883658928		
2.11377e-06	0.814074	0.8138276594514315		
2.11425e-06	0.814023	0.8138344277525499		
2.11473e-06	0.81392	0.8138450417525638		
2.11521e-06	0.813786	0.8138595223579348		
2.11569e-06	0.813649	0.8138783087043622		
2.11617e-06	0.813536	0.8139016195094289		
2.11665e-06	0.813474	0.813929831662918		
2.11713e-06	0.813481	0.8139631381935211		
2.11761e-06	0.813562	0.8140016492953409		
2.11809e-06	0.813711	0.814045283406602		
2.11857e-06	0.81391	0.8140937607838505		
2.11905e-06	0.81413	0.8141466654191453		
2.11953e-06	0.814342	0.8142034709708957		
2.12001e-06	0.814516	0.814263696012217		
2.12049e-06	0.814631	0.8143269493638672		
2.12097e-06	0.814676	0.8143930600093674		
2.12145e-06	0.814654	0.8144620624368016		
2.12193e-06	0.814582	0.8145342361509974		
2.12241e-06	0.814484	0.814610017356771		
2.12289e-06	0.814394	0.814689970049269		
2.12337e-06	0.814343	0.8147746585058916		
2.12385e-06	0.814356	0.8148645768889315		
2.12433e-06	0.814449	0.8149600229387142		
2.12481e-06	0.814623	0.8150610302683328		
2.12529e-06	0.814867	0.8151673051455145		
2.12577e-06	0.815156	0.8152782490506095		
2.12625e-06	0.815458	0.81539304033245		
2.12673e-06	0.815738	0.8155107850097829		
2.12721e-06	0.815967	0.815630696761274		
2.12769e-06	0.816124	0.8157522355935255		
2.12817e-06	0.816202	0.81587522212539		
2.12865e-06	0.816207	0.8159998289403301		
2.12913e-06	0.816161	0.8161265806562737		
2.12961e-06	0.816096	0.816256210369426		
2.13009e-06	0.816047	0.8163895924477054		
2.13057e-06	0.816048	0.8165275422253065		
2.13105e-06	0.816124	0.8166707268945986		
2.13153e-06	0.816291	0.8168194708718232		
2.13201e-06	0.816544	0.8169736843167764		
2.13249e-06	0.816869	0.8171327907868826		
2.13297e-06	0.817236	0.8172957985178169		
2.13345e-06	0.817607	0.8174614406088047		
2.13393e-06	0.817947	0.8176284280939338		
2.13441e-06	0.818223	0.8177956828736495		
2.13489e-06	0.818414	0.8179625400905777		
2.13537e-06	0.818516	0.8181288511067836		
2.13585e-06	0.81854	0.8182949652029233		
2.13633e-06	0.81851	0.8184616514064457		
2.13681e-06	0.818462	0.818629944643396		
2.13729e-06	0.818435	0.818800990069236		
2.13777e-06	0.818467	0.818975837654658		
2.13825e-06	0.818584	0.8191552663620266		
2.13873e-06	0.818798	0.8193395937758263		
2.13921e-06	0.819107	0.8195285681975151		
2.13969e-06	0.81949	0.8197213103791923		
2.14017e-06	0.819914	0.81991642276395		
2.14065e-06	0.820339	0.8201122052295734		
2.14113e-06	0.820723	0.820306979466329		
2.14161e-06	0.821033	0.820499394552439		
2.14209e-06	0.821246	0.8206886646600154		
2.14257e-06	0.821358	0.8208746431906085		
2.14305e-06	0.821381	0.8210578045032717		
2.14353e-06	0.821344	0.8212390739189378		
2.14401e-06	0.821285	0.821419676529732		
2.14449e-06	0.821248	0.8216008845207282		
2.14497e-06	0.821273	0.8217838427760218		
2.14545e-06	0.82139	0.8219693109868476		
2.14593e-06	0.821612	0.822157509024404		
2.14641e-06	0.821937	0.8223479581617495		
2.14689e-06	0.822342	0.8225394718788248		
2.14737e-06	0.822791	0.8227302734421809		
2.14785e-06	0.82324	0.8229182845901215		
2.14833e-06	0.823643	0.8231014910124592		
2.14881e-06	0.823962	0.8232782932245328		
2.14929e-06	0.824171	0.8234477449122414		
2.14977e-06	0.824263	0.8236095994486884		
2.15026e-06	0.82425	0.8237642474874781		
2.15074e-06	0.824162	0.8239124906298853		
2.15122e-06	0.82404	0.8240553632502633		
2.1517e-06	0.823932	0.8241938437857038		
2.15218e-06	0.823883	0.8243286971522218		
2.15266e-06	0.823928	0.8244602115298338		
2.15314e-06	0.824085	0.824588092352814		
2.15362e-06	0.824353	0.8247113232944209		
2.1541e-06	0.82471	0.8248282245697		
2.15458e-06	0.825119	0.8249366028071545		
2.15506e-06	0.825531	0.8250340719804322		
2.15554e-06	0.825894	0.8251184180394612		
2.15602e-06	0.826163	0.8251879076634838		
2.1565e-06	0.826304	0.8252414495282916		
2.15698e-06	0.826305	0.825278552337793		
2.15746e-06	0.826173	0.8252991648684448		
2.15794e-06	0.825936	0.8253034343299256		
2.15842e-06	0.825636	0.8252906218801014		
2.1589e-06	0.825327	0.82525988504721		
2.15938e-06	0.82506	0.8252107493636252		
2.15986e-06	0.824876	0.8251427956757242		
2.16034e-06	0.824804	0.8250553123481484		
2.16082e-06	0.824847	0.8249471784743143		
2.1613e-06	0.824987	0.8248165021896935		
2.16178e-06	0.825185	0.8246606529007876		
2.16226e-06	0.825388	0.8244759905318916		
2.16274e-06	0.825535	0.8242580169960141		
2.16322e-06	0.825568	0.8240013056094415		
2.1637e-06	0.825441	0.8236998379329462		
2.16418e-06	0.825127	0.8233473419369355		
2.16466e-06	0.824621	0.8229379804745728		
2.16514e-06	0.823944	0.8224671237667939		
2.16562e-06	0.823135	0.821932087804513		
2.1661e-06	0.82225	0.8213324986149112		
2.16658e-06	0.821345	0.8206699467574375		
2.16706e-06	0.820474	0.8199469769597136		
2.16754e-06	0.819673	0.8191655417326926		
2.16802e-06	0.818955	0.8183254493089382		
2.1685e-06	0.818308	0.8174231082788643		
2.16898e-06	0.81769	0.8164506137381321		
2.16946e-06	0.817037	0.8153952213029353		
2.16994e-06	0.816272	0.8142389960425617		
2.17042e-06	0.815311	0.8129585343718222		
2.1709e-06	0.814075	0.811525040059893		
2.17138e-06	0.812506	0.8099051737521228		
2.17186e-06	0.810565	0.8080629058242926		
2.17234e-06	0.808245	0.8059635132127171		
2.17282e-06	0.805564	0.8035790268822439		
2.1733e-06	0.80256	0.8008940604200885		
2.17378e-06	0.799285	0.7979092111697665		
2.17426e-06	0.795788	0.7946383649377811		
2.17474e-06	0.792105	0.7911003016372009		
2.17522e-06	0.788245	0.7873068328926802		
2.1757e-06	0.784185	0.78325207125445		
2.17618e-06	0.779858	0.7789033709023699		
2.17666e-06	0.775164	0.7741977364905883		
2.17714e-06	0.769974	0.7690394328556582		
2.17762e-06	0.764141	0.7633010081248292		
2.1781e-06	0.757525	0.7568348257991633		
2.17858e-06	0.750009	0.7494950047351144		
2.17906e-06	0.741522	0.7411741613931283		
2.17954e-06	0.732057	0.7318409063193634		
2.18002e-06	0.721687	0.7215630842764278		
2.1805e-06	0.710569	0.710506992351869		
2.18098e-06	0.698945	0.6989292689678169		
2.18146e-06	0.687135	0.6871687467662954		
2.18194e-06	0.675518	0.6756459672459285		
2.18242e-06	0.66451	0.6649473704132672		
2.1829e-06	0.654536	0.6562703296663415		
2.18338e-06	0.646001	0.6513999140061266		
2.18386e-06	0.639262	0.6495920144036625		
2.18434e-06	0.634601	0.6489671305445504		
2.18482e-06	0.632208	0.6487786959157363		
2.1853e-06	0.632165	0.6487769074748956		
2.18578e-06	0.634445	0.6489529793257216		
2.18626e-06	0.638914	0.6495358326850722		
2.18674e-06	0.645345	0.6511792694905226		
2.18722e-06	0.653436	0.6555027488382615		
2.1877e-06	0.662833	0.6633960807415108		
2.18818e-06	0.673155	0.6733248213187717		
2.18866e-06	0.684021	0.6840698709398829		
2.18914e-06	0.695074	0.695063411652023		
2.18962e-06	0.705999	0.7059405956614084		
2.1901e-06	0.71654	0.7164279545415715		
2.19058e-06	0.726507	0.7263271838810644		
2.19106e-06	0.73578	0.7355154691281821		
2.19154e-06	0.744302	0.7439409410420179		
2.19202e-06	0.752076	0.7516175387625824		
2.1925e-06	0.759147	0.7586054181548075		
2.19298e-06	0.765592	0.764992591279291		
2.19346e-06	0.771504	0.7708743760770345		
2.19394e-06	0.776979	0.7763386560290204		
2.19442e-06	0.782101	0.781456486590074		
2.1949e-06	0.78694	0.7862799519224631		
2.19538e-06	0.791542	0.7908403368364493		
2.19586e-06	0.795928	0.7951504716867976		
2.19634e-06	0.800101	0.7992098935316365		
2.19682e-06	0.804046	0.8030101819637219		
2.1973e-06	0.80774	0.8065423416424142		
2.19778e-06	0.811158	0.8098028400231614		
2.19826e-06	0.814282	0.812797453991329		
2.19874e-06	0.817102	0.8155416449352211		
2.19922e-06	0.819625	0.8180590893005094		
2.1997e-06	0.821873	0.8203783050719168		
2.20018e-06	0.823882	0.8225294365122684		
2.20066e-06	0.825702	0.8245417252640487		
2.20114e-06	0.827384	0.8264414818738091		
2.20162e-06	0.828983	0.8282512374445723		
2.2021e-06	0.830546	0.8299888908014823		
2.20258e-06	0.83211	0.8316673180358677		
2.20306e-06	0.833695	0.8332941097770856		
2.20354e-06	0.835307	0.8348717931425075		
2.20402e-06	0.836934	0.8363983752370544		
2.2045e-06	0.838552	0.8378686551178122		
2.20498e-06	0.84013	0.8392759993114927		
2.20546e-06	0.84163	0.8406142413274155		
2.20594e-06	0.84302	0.8418795213768228		
2.20642e-06	0.844275	0.8430712469529189		
2.2069e-06	0.845383	0.8441922839602114		
2.20738e-06	0.846345	0.8452484324056786		
2.20786e-06	0.847178	0.8462475780087294		
2.20834e-06	0.847911	0.8471986978012054		
2.20882e-06	0.84858	0.8481109748239999		
2.2093e-06	0.849227	0.8489931035674282		
2.20978e-06	0.849891	0.8498526602193848		
2.21026e-06	0.850603	0.8506956046580603		
2.21074e-06	0.851383	0.8515258905453302		
2.21122e-06	0.852238	0.8523451937681874		
2.2117e-06	0.853158	0.8531528363749614		
2.21218e-06	0.854122	0.8539460924917739		
2.21266e-06	0.855098	0.8547208148886971		
2.21314e-06	0.85605	0.8554723888199391		
2.21362e-06	0.856943	0.8561967514426303		
2.2141e-06	0.857745	0.8568912272413861		
2.21458e-06	0.858438	0.8575550486027668		
2.21506e-06	0.859016	0.8581893788709801		
2.21554e-06	0.859488	0.8587970316532507		
2.21602e-06	0.859876	0.8593819940445278		
2.2165e-06	0.86021	0.859948900519773		
2.21698e-06	0.86053	0.8605025594404262		
2.21746e-06	0.860872	0.861047462555412		
2.21794e-06	0.861269	0.8615873998585105		
2.21842e-06	0.861744	0.8621250847085468		
2.2189e-06	0.862306	0.8626618461138212		
2.21938e-06	0.862949	0.8631974571714458		
2.21986e-06	0.863656	0.8637301780768102		
2.22034e-06	0.864396	0.8642570334028403		
2.22082e-06	0.865134	0.8647743986306551		
2.2213e-06	0.865834	0.865278708599924		
2.22178e-06	0.866461	0.8657671395320524		
2.22226e-06	0.866994	0.8662381313481633		
2.22274e-06	0.867422	0.8666915530962362		
2.22322e-06	0.867748	0.8671286256775502		
2.2237e-06	0.86799	0.8675516553505717		
2.22418e-06	0.868177	0.8679636636989789		
2.22466e-06	0.868345	0.8683680040243005		
2.22514e-06	0.868531	0.8687679947007644		
2.22562e-06	0.868769	0.8691665828989343		
2.2261e-06	0.869086	0.8695660240717041		
2.22658e-06	0.869493	0.869967581935654		
2.22706e-06	0.86999	0.8703713405799735		
2.22754e-06	0.870561	0.8707761295548917		
2.22802e-06	0.87118	0.8711796782288457		
2.2285e-06	0.871811	0.8715789854189623		
2.22898e-06	0.872417	0.8719708863800452		
2.22946e-06	0.872964	0.8723526439202972		
2.22994e-06	0.873424	0.8727224227660064		
2.23042e-06	0.873784	0.8730795592417762		
2.2309e-06	0.874042	0.873424560406778		
2.23138e-06	0.874212	0.8737589435539914		
2.23186e-06	0.87432	0.8740849537294784		
2.23234e-06	0.8744	0.8744052490427253		
2.23282e-06	0.874491	0.8747225900761827		
2.2333e-06	0.874627	0.8750395332903169		
2.23378e-06	0.874837	0.8753581566959672		
2.23426e-06	0.875138	0.8756797913882989		
2.23474e-06	0.875534	0.8760048040482801		
2.23522e-06	0.876013	0.8763324763093191		
2.2357e-06	0.876552	0.8766610610406157		
2.23618e-06	0.877116	0.8769880329296391		
2.23666e-06	0.877669	0.8773105426645831		
2.23714e-06	0.878173	0.8776259320951005		
2.23762e-06	0.8786	0.8779322173814011		
2.2381e-06	0.87893	0.8782283800358184		
2.23858e-06	0.879158	0.8785144581295057		
2.23906e-06	0.879292	0.8787914505760068		
2.23954e-06	0.879355	0.8790610986053914		
2.24002e-06	0.879379	0.879325622321857		
2.2405e-06	0.879402	0.8795874330085874		
2.24098e-06	0.879459	0.8798488751074047		
2.24146e-06	0.879584	0.8801119662759562		
2.24194e-06	0.879797	0.8803781490819312		
2.24242e-06	0.880108	0.8806480686026615		
2.2429e-06	0.880508	0.8809214206970629		
2.24338e-06	0.88098	0.8811969391855431		
2.24386e-06	0.881492	0.8814725392669488		
2.24434e-06	0.882008	0.8817456621947242		
2.24482e-06	0.88249	0.8820137341982971		
2.2453e-06	0.882904	0.8822746292756646		
2.24578e-06	0.883227	0.8825270237390255		
2.24626e-06	0.883449	0.8827705452071054		
2.24674e-06	0.883571	0.8830057454961802		
2.24722e-06	0.883612	0.8832339452210025		
2.2477e-06	0.883601	0.8834570043676864		
2.24818e-06	0.883572	0.8836770613240758		
2.24866e-06	0.883564	0.8838963095914865		
2.24914e-06	0.883613	0.8841167435050054		
2.24962e-06	0.883744	0.884339933337553		
2.25011e-06	0.883971	0.8845668039823571		
2.25059e-06	0.884294	0.8847974695777939		
2.25107e-06	0.884701	0.8850311430260015		
2.25155e-06	0.885163	0.8852661904341407		
2.25203e-06	0.885646	0.8855003787507517		
2.25251e-06	0.886113	0.8857312584207513		
2.25299e-06	0.886526	0.8859565989375314		
2.25347e-06	0.886859	0.8861747827591258		
2.25395e-06	0.887092	0.8863850228296353		
2.25443e-06	0.887223	0.8865874268924032		
2.25491e-06	0.887262	0.8867828926001025		
2.25539e-06	0.887232	0.8869729224450581		
2.25587e-06	0.887168	0.8871594033263893		
2.25635e-06	0.887107	0.8873443709553065		
2.25683e-06	0.887086	0.8875297945962116		
2.25731e-06	0.887136	0.8877173616439427		
2.25779e-06	0.887278	0.8879082706080411		
2.25827e-06	0.887519	0.8881030398330102		
2.25875e-06	0.887853	0.88830137912022		
