lambda	signal	optima_preserving_denoising
4e-07	0.264258	0.2601137421171112
4.0048e-07	0.259231	0.2601074510599876
4.0096e-07	0.25905	0.26008942645088734
4.0144e-07	0.259381	0.26007333467209026
4.0192e-07	0.259635	0.2600380087671683
4.024e-07	0.259727	0.26001522531663496
4.0288e-07	0.259695	0.25996213338866486
4.0336e-07	0.259618	0.25993169526892207
4.0384e-07	0.259578	0.2598593930129802
4.0432e-07	0.259634	0.25981453630109447
4.048e-07	0.259802	0.259720674216194
4.05281e-07	0.260056	0.25964800786301784
4.05761e-07	0.260336	0.25952802829375515
4.06241e-07	0.260558	0.25941159839935424
4.06721e-07	0.260641	0.2592549420651812
4.07201e-07	0.260526	0.2590826338670991
4.07681e-07	0.260191	0.25887585041975186
4.08161e-07	0.259659	0.2586438330448452
4.08641e-07	0.258994	0.2583837299806518
4.09121e-07	0.258281	0.25810222348440626
4.09601e-07	0.257606	0.2578042027610151
4.10081e-07	0.257036	0.2574966466774948
4.10561e-07	0.25661	0.2571852210167452
4.11041e-07	0.256331	0.2568745785780342
4.11521e-07	0.256167	0.25656773372325087
4.12001e-07	0.256067	0.2562665712683182
4.12481e-07	0.255969	0.2559722281268221
4.12961e-07	0.255814	0.2556856759202941
4.13441e-07	0.255566	0.2554081588433938
4.13921e-07	0.255216	0.25514146010859945
4.14401e-07	0.254783	0.2548879211521571
4.14881e-07	0.254312	0.2546502097967973
4.15362e-07	0.253855	0.25443090416064235
4.15842e-07	0.253465	0.2542320411626251
4.16322e-07	0.253181	0.2540548365495477
4.16802e-07	0.253019	0.25389953949561406
4.17282e-07	0.25297	0.2537656505841644
4.17762e-07	0.253009	0.25365201141891547
4.18242e-07	0.2531	0.25355725376009836
4.18722e-07	0.253206	0.2534796885574981
4.19202e-07	0.253298	0.2534177855134133
4.19682e-07	0.253352	0.2533697735008246
4.20162e-07	0.253351	0.2533341262558973
4.20642e-07	0.253292	0.2533090586999577
4.21122e-07	0.253186	0.2532929482936345
4.21602e-07	0.253068	0.25328394823925765
4.22082e-07	0.252987	0.25328024066432525
4.22562e-07	0.252988	0.25327996116866824
4.23042e-07	0.253082	0.2532811838708719
4.23522e-07	0.253236	0.2532821026519331
4.24002e-07	0.253389	0.2532806258163337
4.24482e-07	0.25349	0.25327521796272723
4.24962e-07	0.253537	0.25326380441839935
4.25443e-07	0.253563	0.2532450167656784
4.25923e-07	0.253605	0.2532169271740593
