

lambda(m), Y
6.10261e-07, 0.104811
6.11221e-07, 0.106229
6.12181e-07, 0.107234
6.13141e-07, 0.108231
6.14101e-07, 0.109458
6.15062e-07, 0.11108
6.16022e-07, 0.113174
6.16982e-07, 0.115683
6.17942e-07, 0.118498
6.18902e-07, 0.121436
6.19862e-07, 0.124155
6.20822e-07, 0.126192
6.21782e-07, 0.127062
6.22742e-07, 0.126578
6.23702e-07, 0.125144
6.24662e-07, 0.12347
6.25623e-07, 0.12204
6.26583e-07, 0.120964
6.27543e-07, 0.120167
6.28503e-07, 0.119639
6.29463e-07, 0.119612
6.30423e-07, 0.120463
6.31383e-07, 0.122393
6.32343e-07, 0.125219
6.33303e-07, 0.128466
6.34263e-07, 0.131777
6.35224e-07, 0.134947
6.36184e-07, 0.137433
6.37144e-07, 0.138718
6.38104e-07, 0.139068
6.39064e-07, 0.139097
6.40024e-07, 0.139269
6.40984e-07, 0.140135
6.41944e-07, 0.142241
6.42904e-07, 0.14555
6.43864e-07, 0.149385
6.44824e-07, 0.153026
6.45785e-07, 0.156281
6.46745e-07, 0.159436
6.47705e-07, 0.162547
6.48665e-07, 0.164965
6.49625e-07, 0.165755
6.50585e-07, 0.163943
6.51545e-07, 0.158503
6.52505e-07, 0.149547
6.53465e-07, 0.139693
6.54425e-07, 0.132695
6.55386e-07, 0.130157
6.56346e-07, 0.130885
6.57306e-07, 0.132972
6.58266e-07, 0.135148
6.59226e-07, 0.13651
6.60186e-07, 0.136054
6.61146e-07, 0.133494
6.62106e-07, 0.130674
6.63066e-07, 0.130313
6.64026e-07, 0.133091
6.64986e-07, 0.13756
6.65947e-07, 0.141914
6.66907e-07, 0.145001
6.67867e-07, 0.14683
6.68827e-07, 0.148389
6.69787e-07, 0.149903
6.70747e-07, 0.150564
6.71707e-07, 0.150278
6.72667e-07, 0.14938
6.73627e-07, 0.147739
6.74587e-07, 0.145564
6.75548e-07, 0.14376
6.76508e-07, 0.142427
6.77468e-07, 0.140036
6.78428e-07, 0.134938
6.79388e-07, 0.126813
6.80348e-07, 0.117423
6.81308e-07, 0.110093
6.82268e-07, 0.107547
6.83228e-07, 0.10988
6.84188e-07, 0.114907
6.85149e-07, 0.120354
6.86109e-07, 0.124923
6.87069e-07, 0.127632
6.88029e-07, 0.126872
6.88989e-07, 0.121854
6.89949e-07, 0.115356
6.90909e-07, 0.112192
6.91869e-07, 0.114808
6.92829e-07, 0.121777
6.93789e-07, 0.129405
6.94749e-07, 0.134868
6.9571e-07, 0.136817
6.9667e-07, 0.136102
6.9763e-07, 0.135033
6.9859e-07, 0.133341
6.9955e-07, 0.130203
7.0051e-07, 0.128156
7.0147e-07, 0.123686
7.0243e-07, 0.123159
7.0339e-07, 0.123632
7.0435e-07, 0.125445
7.05311e-07, 0.128826
7.06271e-07, 0.132106
7.07231e-07, 0.132051
7.08191e-07, 0.126771
7.09151e-07, 0.117152
7.10111e-07, 0.105276
7.11071e-07, 0.0934226
7.12031e-07, 0.0829974
7.12991e-07, 0.0742434
7.13951e-07, 0.0680359
7.14911e-07, 0.0657672
7.15872e-07, 0.0674673
7.16832e-07, 0.0723952
7.17792e-07, 0.0807091
7.18752e-07, 0.0929343
7.19712e-07, 0.107542
7.20672e-07, 0.120759
7.21632e-07, 0.129557
7.22592e-07, 0.133054
7.23552e-07, 0.131913
7.24512e-07, 0.12799
7.25473e-07, 0.122931
7.26433e-07, 0.11796
7.27393e-07, 0.113971
7.28353e-07, 0.112164
7.29313e-07, 0.112788
7.30273e-07, 0.11561
7.31233e-07, 0.118709
7.32193e-07, 0.119724
7.33153e-07, 0.117052
7.34113e-07, 0.112319
7.35074e-07, 0.109998
7.36034e-07, 0.112869
7.36994e-07, 0.120466
7.37954e-07, 0.129186
7.38914e-07, 0.135218
7.39874e-07, 0.134956
7.40834e-07, 0.129305
7.41794e-07, 0.12378
7.42754e-07, 0.122138
7.43714e-07, 0.121893
7.44674e-07, 0.120104
7.45635e-07, 0.121233
7.46595e-07, 0.129642
7.47555e-07, 0.142204
7.48515e-07, 0.15262
7.49475e-07, 0.155426
7.50435e-07, 0.147607
7.51395e-07, 0.130872
7.52355e-07, 0.108989
7.53315e-07, 0.0875204
7.54275e-07, 0.0729556
7.55236e-07, 0.0714336
7.56196e-07, 0.0847509
7.57156e-07, 0.107879
7.58116e-07, 0.133904
7.59076e-07, 0.156219
7.60036e-07, 0.172894
7.60996e-07, 0.18478
7.61956e-07, 0.194779
7.62916e-07, 0.202782
7.63876e-07, 0.206052
7.64836e-07, 0.203722
7.65797e-07, 0.197763
7.66757e-07, 0.197193
7.67717e-07, 0.211152
7.68677e-07, 0.238194
7.69637e-07, 0.26553
7.70597e-07, 0.283419
7.71557e-07, 0.289024
7.72517e-07, 0.281838
7.73477e-07, 0.263817
7.74437e-07, 0.237096
7.75398e-07, 0.206195
7.76358e-07, 0.176524
7.77318e-07, 0.151483
7.78278e-07, 0.134909
7.79238e-07, 0.129873
7.80198e-07, 0.136092
7.81158e-07, 0.150557
7.82118e-07, 0.170386
7.83078e-07, 0.192267
7.84038e-07, 0.211561
7.84998e-07, 0.22418
7.85959e-07, 0.229324
7.86919e-07, 0.229686
7.87879e-07, 0.227985
7.88839e-07, 0.224286
7.89799e-07, 0.216945
7.90759e-07, 0.20492
7.91719e-07, 0.189013
7.92679e-07, 0.173289
7.93639e-07, 0.163337
7.94599e-07, 0.157923
7.9556e-07, 0.151056
7.9652e-07, 0.149086
7.9748e-07, 0.164234
7.9844e-07, 0.19277
7.994e-07, 0.223011
8.0036e-07, 0.247091
8.0132e-07, 0.260877
8.0228e-07, 0.263027
8.0324e-07, 0.253655
8.042e-07, 0.23547
8.05161e-07, 0.216974
8.06121e-07, 0.208661
8.07081e-07, 0.213481
8.08041e-07, 0.226833
8.09001e-07, 0.242919
8.09961e-07, 0.25652
8.10921e-07, 0.270753
8.11881e-07, 0.298587
8.12841e-07, 0.33651
8.13801e-07, 0.369357
8.14761e-07, 0.39212
8.15722e-07, 0.407982
8.16682e-07, 0.422572
8.17642e-07, 0.438433
8.18602e-07, 0.452143
8.19562e-07, 0.460451
8.20522e-07, 0.463345
8.21482e-07, 0.4596
8.22442e-07, 0.446395
8.23402e-07, 0.42281
8.24362e-07, 0.394641
8.25323e-07, 0.379013
8.26283e-07, 0.389646
8.27243e-07, 0.414783
8.28203e-07, 0.436621
8.29163e-07, 0.448829
8.30123e-07, 0.451625
8.31083e-07, 0.447127
8.32043e-07, 0.437571
8.33003e-07, 0.423864
8.33963e-07, 0.405544
8.34923e-07, 0.382158
8.35884e-07, 0.353574
8.36844e-07, 0.3183
8.37804e-07, 0.274153
8.38764e-07, 0.22818
8.39724e-07, 0.198116
8.40684e-07, 0.192016
8.41644e-07, 0.224291
8.42604e-07, 0.272279
8.43564e-07, 0.311161
8.44524e-07, 0.337896
8.45485e-07, 0.350493
8.46445e-07, 0.349911
8.47405e-07, 0.340518
8.48365e-07, 0.331917
8.49325e-07, 0.334991
8.50285e-07, 0.348579
8.51245e-07, 0.361059
8.52205e-07, 0.365671
8.53165e-07, 0.361642
8.54125e-07, 0.346451
8.55086e-07, 0.318363
8.56046e-07, 0.280729
8.57006e-07, 0.246652
8.57966e-07, 0.237172
8.58926e-07, 0.259827
8.59886e-07, 0.300391
8.60846e-07, 0.346466
8.61806e-07, 0.388172
8.62766e-07, 0.418731
8.63726e-07, 0.43733
8.64686e-07, 0.44627
8.65647e-07, 0.450521
8.66607e-07, 0.455691
8.67567e-07, 0.46309
8.68527e-07, 0.470387
8.69487e-07, 0.47649
8.70447e-07, 0.483129
8.71407e-07, 0.493085
8.72367e-07, 0.505433
8.73327e-07, 0.516691
8.74287e-07, 0.525124
8.75248e-07, 0.529573
8.76208e-07, 0.529954
8.77168e-07, 0.529447
8.78128e-07, 0.531196
8.79088e-07, 0.533886
8.80048e-07, 0.537618
8.81008e-07, 0.546571
8.81968e-07, 0.558921
8.82928e-07, 0.570462
8.83888e-07, 0.579391
8.84848e-07, 0.585349
8.85809e-07, 0.589118
8.86769e-07, 0.593558
8.87729e-07, 0.601562
8.88689e-07, 0.610649
8.89649e-07, 0.616904
8.90609e-07, 0.619334
8.91569e-07, 0.617913
8.92529e-07, 0.612107
8.93489e-07, 0.60193
8.94449e-07, 0.590566
8.9541e-07, 0.578318
8.9637e-07, 0.566428
8.9733e-07, 0.563238
8.9829e-07, 0.562285
8.9925e-07, 0.554252
9.0021e-07, 0.538664
9.0117e-07, 0.517575
9.0213e-07, 0.491456
9.0309e-07, 0.469724
9.0405e-07, 0.464401
9.05011e-07, 0.46649
9.05971e-07, 0.46121
9.06931e-07, 0.444229
9.07891e-07, 0.416499
9.08851e-07, 0.381078
9.09811e-07, 0.344936
9.10771e-07, 0.321576
9.11731e-07, 0.326873
9.12691e-07, 0.36395
9.13651e-07, 0.416423
9.14611e-07, 0.464419
9.15572e-07, 0.498406
9.16532e-07, 0.518497
9.17492e-07, 0.531113
9.18452e-07, 0.543005
9.19412e-07, 0.553078
9.20372e-07, 0.558065
9.21332e-07, 0.562303
9.22292e-07, 0.573796
9.23252e-07, 0.586522
9.24212e-07, 0.59325
9.25173e-07, 0.596256
9.26133e-07, 0.601266
9.27093e-07, 0.606777
9.28053e-07, 0.609536
9.29013e-07, 0.60875
9.29973e-07, 0.603983
9.30933e-07, 0.594012
9.31893e-07, 0.576258
9.32853e-07, 0.546431
9.33813e-07, 0.500683
9.34773e-07, 0.447633
9.35734e-07, 0.420664
9.36694e-07, 0.436502
9.37654e-07, 0.475028
9.38614e-07, 0.515608
9.39574e-07, 0.547563
9.40534e-07, 0.57017
9.41494e-07, 0.585576
9.42454e-07, 0.595838
9.43414e-07, 0.602461
9.44374e-07, 0.605907
9.45335e-07, 0.606348
9.46295e-07, 0.603993
9.47255e-07, 0.598601
9.48215e-07, 0.589076
9.49175e-07, 0.572869
9.50135e-07, 0.546545
9.51095e-07, 0.516487
9.52055e-07, 0.51382
9.53015e-07, 0.538776
9.53975e-07, 0.56022
9.54935e-07, 0.569894
9.55896e-07, 0.569425
9.56856e-07, 0.561712
9.57816e-07, 0.552679
9.58776e-07, 0.550911
9.59736e-07, 0.559868
9.60696e-07, 0.573589
9.61656e-07, 0.582959
9.62616e-07, 0.581324
9.63576e-07, 0.569571
9.64536e-07, 0.569241
9.65497e-07, 0.600323
9.66457e-07, 0.638154
9.67417e-07, 0.663179
9.68377e-07, 0.675372
9.69337e-07, 0.678007
9.70297e-07, 0.674459
9.71257e-07, 0.671801
9.72217e-07, 0.68046
9.73177e-07, 0.699165
9.74137e-07, 0.715719
9.75098e-07, 0.725193
9.76058e-07, 0.729099
9.77018e-07, 0.72955
9.77978e-07, 0.727651
9.78938e-07, 0.723486
9.79898e-07, 0.715966
9.80858e-07, 0.701799
9.81818e-07, 0.67415
9.82778e-07, 0.638376
9.83738e-07, 0.635956
9.84698e-07, 0.645495
9.85659e-07, 0.642754
9.86619e-07, 0.629592
9.87579e-07, 0.609108
9.88539e-07, 0.583245
9.89499e-07, 0.552019
9.90459e-07, 0.517436
9.91419e-07, 0.499439
9.92379e-07, 0.513448
9.93339e-07, 0.539311
9.94299e-07, 0.56145
9.9526e-07, 0.579052
9.9622e-07, 0.594807
9.9718e-07, 0.610348
9.9814e-07, 0.625789
9.991e-07, 0.640747
1.00006e-06, 0.655217
1.00102e-06, 0.669335
1.00198e-06, 0.682577
1.00294e-06, 0.693691
1.0039e-06, 0.701647
1.00486e-06, 0.706382
1.00582e-06, 0.708158
1.00678e-06, 0.706012
1.00774e-06, 0.697131
1.0087e-06, 0.678545
1.00966e-06, 0.651165
1.01062e-06, 0.62173
1.01158e-06, 0.592453
1.01254e-06, 0.555238
1.0135e-06, 0.515693
1.01446e-06, 0.513859
1.01542e-06, 0.562994
1.01638e-06, 0.618447
1.01734e-06, 0.656662
1.0183e-06, 0.678967
1.01926e-06, 0.690687
1.02022e-06, 0.696146
1.02118e-06, 0.697976
1.02214e-06, 0.696596
1.0231e-06, 0.691058
1.02406e-06, 0.680824
1.02502e-06, 0.665803
1.02598e-06, 0.644728
1.02694e-06, 0.615858
1.0279e-06, 0.579703
1.02886e-06, 0.535019
1.02982e-06, 0.479455
1.03078e-06, 0.433788
1.03174e-06, 0.432158
1.0327e-06, 0.468623
1.03366e-06, 0.512234
1.03462e-06, 0.544246
1.03558e-06, 0.559141
1.03654e-06, 0.564493
1.0375e-06, 0.568639
1.03846e-06, 0.569952
1.03942e-06, 0.570802
1.04038e-06, 0.578267
1.04134e-06, 0.586813
1.0423e-06, 0.590583
1.04326e-06, 0.594178
1.04422e-06, 0.598371
1.04518e-06, 0.606838
1.04614e-06, 0.620883
1.0471e-06, 0.627764
1.04806e-06, 0.616569
1.04902e-06, 0.595308
1.04998e-06, 0.551791
1.05095e-06, 0.471103
1.05191e-06, 0.399528
1.05287e-06, 0.404736
1.05383e-06, 0.47637
1.05479e-06, 0.54769
1.05575e-06, 0.595047
1.05671e-06, 0.623299
1.05767e-06, 0.639377
1.05863e-06, 0.646806
1.05959e-06, 0.647277
1.06055e-06, 0.641838
1.06151e-06, 0.630193
1.06247e-06, 0.610298
1.06343e-06, 0.579205
1.06439e-06, 0.533099
1.06535e-06, 0.466474
1.06631e-06, 0.374822
1.06727e-06, 0.265352
1.06823e-06, 0.172101
1.06919e-06, 0.144972
1.07015e-06, 0.196682
1.07111e-06, 0.302001
1.07207e-06, 0.419171
1.07303e-06, 0.510893
1.07399e-06, 0.575192
1.07495e-06, 0.620067
1.07591e-06, 0.651896
1.07687e-06, 0.674354
1.07783e-06, 0.689497
1.07879e-06, 0.698497
1.07975e-06, 0.700579
1.08071e-06, 0.692211
1.08167e-06, 0.675005
1.08263e-06, 0.67823
1.08359e-06, 0.70124
1.08455e-06, 0.712563
1.08551e-06, 0.70955
1.08647e-06, 0.693306
1.08743e-06, 0.660879
1.08839e-06, 0.60805
1.08935e-06, 0.534184
1.09031e-06, 0.45335
1.09127e-06, 0.400822
1.09223e-06, 0.403478
1.09319e-06, 0.448268
1.09415e-06, 0.50477
1.09511e-06, 0.55508
1.09607e-06, 0.594919
1.09703e-06, 0.624744
1.09799e-06, 0.646312
1.09895e-06, 0.661909
1.09991e-06, 0.672995
1.10087e-06, 0.680388
1.10183e-06, 0.684963
1.10279e-06, 0.687335
1.10375e-06, 0.687496
1.10471e-06, 0.68494
1.10567e-06, 0.681018
1.10663e-06, 0.679961
1.10759e-06, 0.679594
1.10855e-06, 0.677923
1.10951e-06, 0.675397
1.11047e-06, 0.671822
1.11143e-06, 0.667766
1.11239e-06, 0.664188
1.11335e-06, 0.661031
1.11431e-06, 0.658823
1.11527e-06, 0.658136
1.11623e-06, 0.658191
1.11719e-06, 0.658261
1.11815e-06, 0.658141
1.11911e-06, 0.656637
1.12007e-06, 0.652655
1.12103e-06, 0.646153
1.12199e-06, 0.63576
1.12295e-06, 0.620035
1.12391e-06, 0.598462
1.12487e-06, 0.568478
1.12583e-06, 0.527519
1.12679e-06, 0.47382
1.12775e-06, 0.405121
1.12871e-06, 0.326577
1.12967e-06, 0.258802
1.13063e-06, 0.230484
1.13159e-06, 0.24543
1.13255e-06, 0.285158
1.13351e-06, 0.336577
1.13447e-06, 0.392821
1.13543e-06, 0.447134
1.13639e-06, 0.493958
1.13735e-06, 0.531531
1.13831e-06, 0.559562
1.13927e-06, 0.578145
1.14023e-06, 0.58838
1.14119e-06, 0.590626
1.14215e-06, 0.584623
1.14311e-06, 0.570871
1.14407e-06, 0.549096
1.14503e-06, 0.520264
1.14599e-06, 0.488281
1.14695e-06, 0.459468
1.14791e-06, 0.443667
1.14887e-06, 0.447783
1.14983e-06, 0.470658
1.1508e-06, 0.504548
1.15176e-06, 0.540218
1.15272e-06, 0.571765
1.15368e-06, 0.596613
1.15464e-06, 0.61432
1.1556e-06, 0.624618
1.15656e-06, 0.627492
1.15752e-06, 0.621888
1.15848e-06, 0.606519
1.15944e-06, 0.585703
1.1604e-06, 0.575623
1.16136e-06, 0.590202
1.16232e-06, 0.613868
1.16328e-06, 0.631123
1.16424e-06, 0.640245
1.1652e-06, 0.642804
1.16616e-06, 0.641089
1.16712e-06, 0.635839
1.16808e-06, 0.627303
1.16904e-06, 0.615439
1.17e-06, 0.598634
1.17096e-06, 0.575187
1.17192e-06, 0.541051
1.17288e-06, 0.491723
1.17384e-06, 0.426739
1.1748e-06, 0.364491
1.17576e-06, 0.348645
1.17672e-06, 0.389245
1.17768e-06, 0.443782
1.17864e-06, 0.4811
1.1796e-06, 0.494657
1.18056e-06, 0.488599
1.18152e-06, 0.468663
1.18248e-06, 0.448316
1.18344e-06, 0.443116
1.1844e-06, 0.459266
1.18536e-06, 0.488343
1.18632e-06, 0.517589
1.18728e-06, 0.541434
1.18824e-06, 0.557791
1.1892e-06, 0.567589
1.19016e-06, 0.571836
1.19112e-06, 0.571282
1.19208e-06, 0.567049
1.19304e-06, 0.559665
1.194e-06, 0.550005
1.19496e-06, 0.539157
1.19592e-06, 0.528039
1.19688e-06, 0.518212
1.19784e-06, 0.510947
1.1988e-06, 0.507229
1.19976e-06, 0.508182
1.20072e-06, 0.51325
1.20168e-06, 0.522587
1.20264e-06, 0.534643
1.2036e-06, 0.548587
1.20456e-06, 0.563396
1.20552e-06, 0.577748
1.20648e-06, 0.591774
1.20744e-06, 0.604124
1.2084e-06, 0.615449
1.20936e-06, 0.6248
1.21032e-06, 0.632304
1.21128e-06, 0.637548
1.21224e-06, 0.639351
1.2132e-06, 0.637058
1.21416e-06, 0.627279
1.21512e-06, 0.606751
1.21608e-06, 0.570502
1.21704e-06, 0.526807
1.218e-06, 0.515301
1.21896e-06, 0.553627
1.21992e-06, 0.600296
1.22088e-06, 0.63133
1.22184e-06, 0.647965
1.2228e-06, 0.654336
1.22376e-06, 0.653975
1.22472e-06, 0.648199
1.22568e-06, 0.63824
1.22664e-06, 0.624675
1.2276e-06, 0.608094
1.22856e-06, 0.589622
1.22952e-06, 0.570108
1.23048e-06, 0.55161
1.23144e-06, 0.535497
1.2324e-06, 0.524021
1.23336e-06, 0.518149
1.23432e-06, 0.518684
1.23528e-06, 0.525105
1.23624e-06, 0.536235
1.2372e-06, 0.550658
1.23816e-06, 0.56647
1.23912e-06, 0.582687
1.24008e-06, 0.597798
1.24104e-06, 0.61166
1.242e-06, 0.62333
1.24296e-06, 0.633176
1.24392e-06, 0.64063
1.24488e-06, 0.646164
1.24584e-06, 0.649392
1.2468e-06, 0.650623
1.24776e-06, 0.649468
1.24872e-06, 0.645838
1.24968e-06, 0.63902
1.25065e-06, 0.628151
1.25161e-06, 0.611647
1.25257e-06, 0.587592
1.25353e-06, 0.554772
1.25449e-06, 0.516546
1.25545e-06, 0.486626
1.25641e-06, 0.483032
1.25737e-06, 0.506903
1.25833e-06, 0.542002
1.25929e-06, 0.574232
1.26025e-06, 0.600042
1.26121e-06, 0.618679
1.26217e-06, 0.632835
1.26313e-06, 0.642342
1.26409e-06, 0.649699
1.26505e-06, 0.653844
1.26601e-06, 0.656946
1.26697e-06, 0.657481
1.26793e-06, 0.65752
1.26889e-06, 0.655383
1.26985e-06, 0.653142
1.27081e-06, 0.649115
1.27177e-06, 0.645399
1.27273e-06, 0.640341
1.27369e-06, 0.635995
1.27465e-06, 0.630624
1.27561e-06, 0.626038
1.27657e-06, 0.620085
1.27753e-06, 0.613935
1.27849e-06, 0.604452
1.27945e-06, 0.591851
1.28041e-06, 0.572497
1.28137e-06, 0.550025
1.28233e-06, 0.531463
1.28329e-06, 0.534491
1.28425e-06, 0.560141
1.28521e-06, 0.596939
1.28617e-06, 0.630842
1.28713e-06, 0.658535
1.28809e-06, 0.67952
1.28905e-06, 0.695289
1.29001e-06, 0.706851
1.29097e-06, 0.714773
1.29193e-06, 0.719828
1.29289e-06, 0.721649
1.29385e-06, 0.720954
1.29481e-06, 0.716605
1.29577e-06, 0.709413
1.29673e-06, 0.697434
1.29769e-06, 0.681765
1.29865e-06, 0.659807
1.29961e-06, 0.63392
1.30057e-06, 0.602899
1.30153e-06, 0.574669
1.30249e-06, 0.555551
1.30345e-06, 0.559849
1.30441e-06, 0.588335
1.30537e-06, 0.63385
1.30633e-06, 0.68052
1.30729e-06, 0.720433
1.30825e-06, 0.750428
1.30921e-06, 0.77224
1.31017e-06, 0.787245
1.31113e-06, 0.797722
1.31209e-06, 0.804498
1.31305e-06, 0.808873
1.31401e-06, 0.811188
1.31497e-06, 0.811969
1.31593e-06, 0.811561
1.31689e-06, 0.809858
1.31785e-06, 0.807486
1.31881e-06, 0.803769
1.31977e-06, 0.799726
1.32073e-06, 0.794181
1.32169e-06, 0.788526
1.32265e-06, 0.781233
1.32361e-06, 0.773939
1.32457e-06, 0.76502
1.32553e-06, 0.756125
1.32649e-06, 0.745911
1.32745e-06, 0.735737
1.32841e-06, 0.724969
1.32937e-06, 0.714365
1.33033e-06, 0.704309
1.33129e-06, 0.694726
1.33225e-06, 0.686927
1.33321e-06, 0.680016
1.33417e-06, 0.675574
1.33513e-06, 0.672352
1.33609e-06, 0.67125
1.33705e-06, 0.6715
1.33801e-06, 0.672659
1.33897e-06, 0.674988
1.33993e-06, 0.676794
1.34089e-06, 0.678949
1.34185e-06, 0.679431
1.34281e-06, 0.678372
1.34377e-06, 0.674636
