

lambda(m), Y
5.66097e-07, 0.0343532
5.67057e-07, 0.0339452
5.68017e-07, 0.0326803
5.68977e-07, 0.0310082
5.69937e-07, 0.0296823
5.70897e-07, 0.0295988
5.71857e-07, 0.0312331
5.72817e-07, 0.0341125
5.73777e-07, 0.0371642
5.74737e-07, 0.0395279
5.75698e-07, 0.0408709
5.76658e-07, 0.0412124
5.77618e-07, 0.0407522
5.78578e-07, 0.0397709
5.79538e-07, 0.0385083
5.80498e-07, 0.0371635
5.81458e-07, 0.0360668
5.82418e-07, 0.0357366
5.83378e-07, 0.036647
5.84338e-07, 0.0388676
5.85299e-07, 0.0418112
5.86259e-07, 0.0443564
5.87219e-07, 0.0453266
5.88179e-07, 0.0440962
5.89139e-07, 0.0410457
5.90099e-07, 0.03745
5.91059e-07, 0.0346556
5.92019e-07, 0.0332762
5.92979e-07, 0.0333232
5.93939e-07, 0.0348997
5.94899e-07, 0.0382481
5.9586e-07, 0.0430967
5.9682e-07, 0.0482378
5.9778e-07, 0.0519631
5.9874e-07, 0.0532201
5.997e-07, 0.0523545
6.0066e-07, 0.0506704
6.0162e-07, 0.0494351
6.0258e-07, 0.0492515
6.0354e-07, 0.0500906
6.045e-07, 0.0516864
6.05461e-07, 0.0537778
6.06421e-07, 0.0561532
6.07381e-07, 0.0586981
6.08341e-07, 0.0614088
6.09301e-07, 0.0643284
6.10261e-07, 0.0674026
6.11221e-07, 0.0702495
6.12181e-07, 0.0720518
6.13141e-07, 0.0719004
6.14101e-07, 0.0694476
6.15062e-07, 0.0653901
6.16022e-07, 0.0613711
6.16982e-07, 0.0591428
6.17942e-07, 0.0594043
6.18902e-07, 0.061399
6.19862e-07, 0.0637107
6.20822e-07, 0.0653009
6.21782e-07, 0.0662106
6.22742e-07, 0.0676321
6.23702e-07, 0.0709175
6.24662e-07, 0.0762595
6.25623e-07, 0.0823397
6.26583e-07, 0.0873729
6.27543e-07, 0.09035
6.28503e-07, 0.091489
6.29463e-07, 0.0920366
6.30423e-07, 0.0934701
6.31383e-07, 0.0964579
6.32343e-07, 0.100577
6.33303e-07, 0.104963
6.34263e-07, 0.108991
6.35224e-07, 0.11234
6.36184e-07, 0.114834
6.37144e-07, 0.116417
6.38104e-07, 0.117434
6.39064e-07, 0.118662
6.40024e-07, 0.120931
6.40984e-07, 0.124474
6.41944e-07, 0.12804
6.42904e-07, 0.129764
6.43864e-07, 0.128565
6.44824e-07, 0.124324
6.45785e-07, 0.120381
6.46745e-07, 0.117678
6.47705e-07, 0.118143
6.48665e-07, 0.122292
6.49625e-07, 0.128936
6.50585e-07, 0.136167
6.51545e-07, 0.142584
6.52505e-07, 0.147564
6.53465e-07, 0.151136
6.54425e-07, 0.154072
6.55386e-07, 0.15752
6.56346e-07, 0.161668
6.57306e-07, 0.165561
6.58266e-07, 0.168417
6.59226e-07, 0.169887
6.60186e-07, 0.169735
6.61146e-07, 0.168123
6.62106e-07, 0.166231
6.63066e-07, 0.166318
6.64026e-07, 0.169802
6.64986e-07, 0.175585
6.65947e-07, 0.181523
6.66907e-07, 0.186402
6.67867e-07, 0.189845
6.68827e-07, 0.191748
6.69787e-07, 0.192324
6.70747e-07, 0.191807
6.71707e-07, 0.190511
6.72667e-07, 0.189933
6.73627e-07, 0.191725
6.74587e-07, 0.195823
6.75548e-07, 0.201278
6.76508e-07, 0.207154
6.77468e-07, 0.212996
6.78428e-07, 0.21825
6.79388e-07, 0.222125
6.80348e-07, 0.224079
6.81308e-07, 0.223412
6.82268e-07, 0.220122
6.83228e-07, 0.214787
6.84188e-07, 0.209998
6.85149e-07, 0.208795
6.86109e-07, 0.211485
6.87069e-07, 0.216189
6.88029e-07, 0.220585
6.88989e-07, 0.223883
6.89949e-07, 0.225902
6.90909e-07, 0.227626
6.91869e-07, 0.228906
6.92829e-07, 0.229012
6.93789e-07, 0.227013
6.94749e-07, 0.224958
6.9571e-07, 0.225234
6.9667e-07, 0.227783
6.9763e-07, 0.230783
6.9859e-07, 0.232589
6.9955e-07, 0.232369
7.0051e-07, 0.230764
7.0147e-07, 0.230281
7.0243e-07, 0.232704
7.0339e-07, 0.237816
7.0435e-07, 0.243749
7.05311e-07, 0.249231
7.06271e-07, 0.253214
7.07231e-07, 0.256332
7.08191e-07, 0.259124
7.09151e-07, 0.261176
7.10111e-07, 0.260495
7.11071e-07, 0.256772
7.12031e-07, 0.250513
7.12991e-07, 0.241476
7.13951e-07, 0.227706
7.14911e-07, 0.209738
7.15872e-07, 0.195031
7.16832e-07, 0.190625
7.17792e-07, 0.19587
7.18752e-07, 0.205175
7.19712e-07, 0.214436
7.20672e-07, 0.221693
7.21632e-07, 0.226355
7.22592e-07, 0.22844
7.23552e-07, 0.225704
7.24512e-07, 0.216816
7.25473e-07, 0.206557
7.26433e-07, 0.202137
7.27393e-07, 0.204869
7.28353e-07, 0.211
7.29313e-07, 0.21729
7.30273e-07, 0.222108
7.31233e-07, 0.223892
7.32193e-07, 0.221108
7.33153e-07, 0.214217
7.34113e-07, 0.205724
7.35074e-07, 0.196848
7.36034e-07, 0.186914
7.36994e-07, 0.177066
7.37954e-07, 0.172154
7.38914e-07, 0.177272
7.39874e-07, 0.191001
7.40834e-07, 0.206713
7.41794e-07, 0.220422
7.42754e-07, 0.231995
7.43714e-07, 0.240954
7.44674e-07, 0.246417
7.45635e-07, 0.248422
7.46595e-07, 0.246572
7.47555e-07, 0.241277
7.48515e-07, 0.232725
7.49475e-07, 0.220871
7.50435e-07, 0.204921
7.51395e-07, 0.183673
7.52355e-07, 0.16275
7.53315e-07, 0.153622
7.54275e-07, 0.156687
7.55236e-07, 0.168708
7.56196e-07, 0.182842
7.57156e-07, 0.191103
7.58116e-07, 0.189696
7.59076e-07, 0.179404
7.60036e-07, 0.164336
7.60996e-07, 0.150462
7.61956e-07, 0.142142
7.62916e-07, 0.140613
7.63876e-07, 0.145258
7.64836e-07, 0.154123
7.65797e-07, 0.164338
7.66757e-07, 0.172964
7.67717e-07, 0.177946
7.68677e-07, 0.179134
7.69637e-07, 0.178128
7.70597e-07, 0.177213
7.71557e-07, 0.179413
7.72517e-07, 0.186169
7.73477e-07, 0.193606
7.74437e-07, 0.19491
7.75398e-07, 0.187443
7.76358e-07, 0.176117
7.77318e-07, 0.167438
7.78278e-07, 0.16425
7.79238e-07, 0.166931
7.80198e-07, 0.174515
7.81158e-07, 0.184659
7.82118e-07, 0.193474
7.83078e-07, 0.196041
7.84038e-07, 0.190009
7.84998e-07, 0.176141
7.85959e-07, 0.158568
7.86919e-07, 0.143357
7.87879e-07, 0.131781
7.88839e-07, 0.119354
7.89799e-07, 0.11048
7.90759e-07, 0.117529
7.91719e-07, 0.13912
7.92679e-07, 0.164809
7.93639e-07, 0.18754
7.94599e-07, 0.204278
7.9556e-07, 0.213637
7.9652e-07, 0.214832
7.9748e-07, 0.209738
7.9844e-07, 0.202636
7.994e-07, 0.192372
8.0036e-07, 0.176739
8.0132e-07, 0.158931
8.0228e-07, 0.143308
8.0324e-07, 0.133973
8.042e-07, 0.134948
8.05161e-07, 0.14505
8.06121e-07, 0.156096
8.07081e-07, 0.160015
8.08041e-07, 0.155809
8.09001e-07, 0.149495
8.09961e-07, 0.146701
8.10921e-07, 0.14501
8.11881e-07, 0.138911
8.12841e-07, 0.130578
8.13801e-07, 0.130015
8.14761e-07, 0.146265
8.15722e-07, 0.17887
8.16682e-07, 0.217917
8.17642e-07, 0.253249
8.18602e-07, 0.280052
8.19562e-07, 0.297314
8.20522e-07, 0.305167
8.21482e-07, 0.303885
8.22442e-07, 0.294182
8.23402e-07, 0.27815
8.24362e-07, 0.259404
8.25323e-07, 0.240887
8.26283e-07, 0.223607
8.27243e-07, 0.209134
8.28203e-07, 0.201572
8.29163e-07, 0.205636
8.30123e-07, 0.22018
8.31083e-07, 0.237157
8.32043e-07, 0.250942
8.33003e-07, 0.260703
8.33963e-07, 0.266955
8.34923e-07, 0.26897
8.35884e-07, 0.266099
8.36844e-07, 0.260517
8.37804e-07, 0.255577
8.38764e-07, 0.252998
8.39724e-07, 0.252464
8.40684e-07, 0.252296
8.41644e-07, 0.250183
8.42604e-07, 0.24382
8.43564e-07, 0.231697
8.44524e-07, 0.214928
8.45485e-07, 0.199792
8.46445e-07, 0.193469
8.47405e-07, 0.192017
8.48365e-07, 0.185482
8.49325e-07, 0.178781
8.50285e-07, 0.18403
8.51245e-07, 0.202374
8.52205e-07, 0.226706
8.53165e-07, 0.251049
8.54125e-07, 0.27209
8.55086e-07, 0.287334
8.56046e-07, 0.29475
8.57006e-07, 0.293024
8.57966e-07, 0.281981
8.58926e-07, 0.263491
8.59886e-07, 0.241838
8.60846e-07, 0.22117
8.61806e-07, 0.201029
8.62766e-07, 0.178165
8.63726e-07, 0.158827
8.64686e-07, 0.164334
8.65647e-07, 0.19974
8.66607e-07, 0.249536
8.67567e-07, 0.300796
8.68527e-07, 0.346213
8.69487e-07, 0.382153
8.70447e-07, 0.407582
8.71407e-07, 0.423475
8.72367e-07, 0.433066
8.73327e-07, 0.442015
8.74287e-07, 0.453566
8.75248e-07, 0.463474
8.76208e-07, 0.468136
8.77168e-07, 0.468723
8.78128e-07, 0.464067
8.79088e-07, 0.448869
8.80048e-07, 0.418756
8.81008e-07, 0.376957
8.81968e-07, 0.344063
8.82928e-07, 0.350332
8.83888e-07, 0.393324
8.84848e-07, 0.440931
8.85809e-07, 0.474717
8.86769e-07, 0.493652
8.87729e-07, 0.502065
8.88689e-07, 0.504509
8.89649e-07, 0.504496
8.90609e-07, 0.503672
8.91569e-07, 0.501503
8.92529e-07, 0.496176
8.93489e-07, 0.485813
8.94449e-07, 0.468999
8.9541e-07, 0.444313
8.9637e-07, 0.4093
8.9733e-07, 0.360533
8.9829e-07, 0.296529
8.9925e-07, 0.228499
9.0021e-07, 0.184524
9.0117e-07, 0.179099
9.0213e-07, 0.214247
9.0309e-07, 0.275655
9.0405e-07, 0.33235
9.05011e-07, 0.371986
9.05971e-07, 0.39542
9.06931e-07, 0.406405
9.07891e-07, 0.406744
9.08851e-07, 0.395931
9.09811e-07, 0.372624
9.10771e-07, 0.340182
9.11731e-07, 0.316278
9.12691e-07, 0.317522
9.13651e-07, 0.324114
9.14611e-07, 0.315818
9.15572e-07, 0.308583
9.16532e-07, 0.318938
9.17492e-07, 0.331339
9.18452e-07, 0.329811
9.19412e-07, 0.312715
9.20372e-07, 0.287009
9.21332e-07, 0.26604
9.22292e-07, 0.264809
9.23252e-07, 0.288613
9.24212e-07, 0.330366
9.25173e-07, 0.378203
9.26133e-07, 0.41969
9.27093e-07, 0.447562
9.28053e-07, 0.459689
9.29013e-07, 0.455829
9.29973e-07, 0.44088
9.30933e-07, 0.434784
9.31893e-07, 0.452937
9.32853e-07, 0.476688
9.33813e-07, 0.489136
9.34773e-07, 0.488079
9.35734e-07, 0.474905
9.36694e-07, 0.451427
9.37654e-07, 0.423232
9.38614e-07, 0.405134
9.39574e-07, 0.412811
9.40534e-07, 0.439964
9.41494e-07, 0.46856
9.42454e-07, 0.492016
9.43414e-07, 0.511187
9.44374e-07, 0.525563
9.45335e-07, 0.538562
9.46295e-07, 0.556774
9.47255e-07, 0.576683
9.48215e-07, 0.594163
9.49175e-07, 0.608714
9.50135e-07, 0.620647
9.51095e-07, 0.630283
9.52055e-07, 0.637823
9.53015e-07, 0.643028
9.53975e-07, 0.645075
9.54935e-07, 0.643366
9.55896e-07, 0.640539
9.56856e-07, 0.644808
9.57816e-07, 0.658628
9.58776e-07, 0.673425
9.59736e-07, 0.683954
9.60696e-07, 0.690021
9.61656e-07, 0.692171
9.62616e-07, 0.689574
9.63576e-07, 0.680802
9.64536e-07, 0.670428
9.65497e-07, 0.658299
9.66457e-07, 0.638872
9.67417e-07, 0.631628
9.68377e-07, 0.652655
9.69337e-07, 0.676608
9.70297e-07, 0.689737
9.71257e-07, 0.693425
9.72217e-07, 0.68948
9.73177e-07, 0.678336
9.74137e-07, 0.661895
9.75098e-07, 0.647918
9.76058e-07, 0.645851
9.77018e-07, 0.653097
9.77978e-07, 0.660738
9.78938e-07, 0.663941
9.79898e-07, 0.661023
9.80858e-07, 0.651802
9.81818e-07, 0.635944
9.82778e-07, 0.611033
9.83738e-07, 0.57265
9.84698e-07, 0.516113
9.85659e-07, 0.442778
9.86619e-07, 0.384575
9.87579e-07, 0.40497
9.88539e-07, 0.48517
9.89499e-07, 0.550174
9.90459e-07, 0.579928
9.91419e-07, 0.587076
9.92379e-07, 0.589176
9.93339e-07, 0.589534
9.94299e-07, 0.577011
9.9526e-07, 0.541062
9.9622e-07, 0.487217
9.9718e-07, 0.470466
9.9814e-07, 0.522475
9.991e-07, 0.576423
1.00006e-06, 0.603989
1.00102e-06, 0.616069
1.00198e-06, 0.628293
1.00294e-06, 0.646064
1.0039e-06, 0.664117
1.00486e-06, 0.677556
1.00582e-06, 0.685573
1.00678e-06, 0.689558
1.00774e-06, 0.689997
1.0087e-06, 0.686182
1.00966e-06, 0.677698
1.01062e-06, 0.663576
1.01158e-06, 0.641329
1.01254e-06, 0.608652
1.0135e-06, 0.567209
1.01446e-06, 0.530304
1.01542e-06, 0.519748
1.01638e-06, 0.540831
1.01734e-06, 0.579596
1.0183e-06, 0.617906
1.01926e-06, 0.647628
1.02022e-06, 0.670415
1.02118e-06, 0.686952
1.02214e-06, 0.698123
1.0231e-06, 0.706445
1.02406e-06, 0.71216
1.02502e-06, 0.715205
1.02598e-06, 0.717089
1.02694e-06, 0.717807
1.0279e-06, 0.717024
1.02886e-06, 0.715796
1.02982e-06, 0.714086
1.03078e-06, 0.71171
1.03174e-06, 0.709521
1.0327e-06, 0.707418
1.03366e-06, 0.705084
1.03462e-06, 0.701555
1.03558e-06, 0.696653
1.03654e-06, 0.692085
1.0375e-06, 0.687938
1.03846e-06, 0.684532
1.03942e-06, 0.68228
1.04038e-06, 0.681314
1.04134e-06, 0.681977
1.0423e-06, 0.682792
1.04326e-06, 0.682721
1.04422e-06, 0.680478
1.04518e-06, 0.674557
1.04614e-06, 0.671139
1.0471e-06, 0.683233
1.04806e-06, 0.706137
1.04902e-06, 0.724834
1.04998e-06, 0.736462
1.05095e-06, 0.742763
1.05191e-06, 0.745538
1.05287e-06, 0.745324
1.05383e-06, 0.741055
1.05479e-06, 0.732856
1.05575e-06, 0.719668
1.05671e-06, 0.701555
1.05767e-06, 0.687144
1.05863e-06, 0.686309
1.05959e-06, 0.702731
1.06055e-06, 0.723807
1.06151e-06, 0.739651
1.06247e-06, 0.749585
1.06343e-06, 0.754104
1.06439e-06, 0.754747
1.06535e-06, 0.75178
1.06631e-06, 0.744451
1.06727e-06, 0.730828
1.06823e-06, 0.706042
1.06919e-06, 0.660943
1.07015e-06, 0.582118
1.07111e-06, 0.485704
1.07207e-06, 0.478948
1.07303e-06, 0.565968
1.07399e-06, 0.640261
1.07495e-06, 0.683228
1.07591e-06, 0.70593
1.07687e-06, 0.717575
1.07783e-06, 0.723969
1.07879e-06, 0.726357
1.07975e-06, 0.727906
1.08071e-06, 0.727271
1.08167e-06, 0.725625
1.08263e-06, 0.72359
1.08359e-06, 0.719801
1.08455e-06, 0.716865
1.08551e-06, 0.712803
1.08647e-06, 0.709237
1.08743e-06, 0.706981
1.08839e-06, 0.704555
1.08935e-06, 0.705811
1.09031e-06, 0.707021
1.09127e-06, 0.711529
1.09223e-06, 0.716915
1.09319e-06, 0.722458
1.09415e-06, 0.730369
1.09511e-06, 0.734841
1.09607e-06, 0.742294
1.09703e-06, 0.744634
1.09799e-06, 0.747782
1.09895e-06, 0.746991
1.09991e-06, 0.741959
1.10087e-06, 0.736099
1.10183e-06, 0.722454
1.10279e-06, 0.7138
1.10375e-06, 0.702726
1.10471e-06, 0.702245
1.10567e-06, 0.704397
1.10663e-06, 0.711017
1.10759e-06, 0.71943
1.10855e-06, 0.725987
1.10951e-06, 0.73484
1.11047e-06, 0.740762
1.11143e-06, 0.746745
1.11239e-06, 0.751336
1.11335e-06, 0.755086
1.11431e-06, 0.759509
1.11527e-06, 0.76196
1.11623e-06, 0.765495
1.11719e-06, 0.766885
1.11815e-06, 0.768732
1.11911e-06, 0.768367
1.12007e-06, 0.767607
1.12103e-06, 0.764673
1.12199e-06, 0.759486
1.12295e-06, 0.751821
1.12391e-06, 0.732214
1.12487e-06, 0.709897
1.12583e-06, 0.651651
1.12679e-06, 0.62165
1.12775e-06, 0.671355
1.12871e-06, 0.673467
1.12967e-06, 0.648597
1.13063e-06, 0.593249
1.13159e-06, 0.509548
1.13255e-06, 0.418217
1.13351e-06, 0.372653
1.13447e-06, 0.398884
1.13543e-06, 0.433241
1.13639e-06, 0.415861
1.13735e-06, 0.315836
1.13831e-06, 0.184106
1.13927e-06, 0.217162
1.14023e-06, 0.382564
1.14119e-06, 0.51735
1.14215e-06, 0.599375
1.14311e-06, 0.648928
1.14407e-06, 0.678865
1.14503e-06, 0.69826
1.14599e-06, 0.709952
1.14695e-06, 0.716828
1.14791e-06, 0.719515
1.14887e-06, 0.718222
1.14983e-06, 0.713047
1.1508e-06, 0.702194
1.15176e-06, 0.684776
1.15272e-06, 0.656789
1.15368e-06, 0.616712
1.15464e-06, 0.56512
1.1556e-06, 0.520109
1.15656e-06, 0.50978
1.15752e-06, 0.541527
1.15848e-06, 0.588712
1.15944e-06, 0.630632
1.1604e-06, 0.661128
1.16136e-06, 0.681981
1.16232e-06, 0.695426
1.16328e-06, 0.703599
1.16424e-06, 0.707552
1.1652e-06, 0.707997
1.16616e-06, 0.704911
1.16712e-06, 0.698048
1.16808e-06, 0.686353
1.16904e-06, 0.668585
1.17e-06, 0.642375
1.17096e-06, 0.605953
1.17192e-06, 0.558063
1.17288e-06, 0.503598
1.17384e-06, 0.453268
1.1748e-06, 0.421002
1.17576e-06, 0.409345
1.17672e-06, 0.415136
1.17768e-06, 0.439036
1.17864e-06, 0.484906
1.1796e-06, 0.543156
1.18056e-06, 0.598876
1.18152e-06, 0.643255
1.18248e-06, 0.676723
1.18344e-06, 0.700597
1.1844e-06, 0.718095
1.18536e-06, 0.729747
1.18632e-06, 0.737461
1.18728e-06, 0.740295
1.18824e-06, 0.738741
1.1892e-06, 0.729858
1.19016e-06, 0.711871
1.19112e-06, 0.682725
1.19208e-06, 0.660649
1.19304e-06, 0.669838
1.194e-06, 0.693594
1.19496e-06, 0.705564
1.19592e-06, 0.704608
1.19688e-06, 0.690836
1.19784e-06, 0.665978
1.1988e-06, 0.627445
1.19976e-06, 0.575466
1.20072e-06, 0.511389
1.20168e-06, 0.447557
1.20264e-06, 0.40355
1.2036e-06, 0.397881
1.20456e-06, 0.42734
1.20552e-06, 0.475905
1.20648e-06, 0.526191
1.20744e-06, 0.571425
1.2084e-06, 0.608235
1.20936e-06, 0.638526
1.21032e-06, 0.662313
1.21128e-06, 0.68219
1.21224e-06, 0.697883
1.2132e-06, 0.711445
1.21416e-06, 0.7221
1.21512e-06, 0.731499
1.21608e-06, 0.73853
1.21704e-06, 0.744602
1.218e-06, 0.74833
1.21896e-06, 0.750887
1.21992e-06, 0.750452
1.22088e-06, 0.747675
1.22184e-06, 0.739716
1.2228e-06, 0.726256
1.22376e-06, 0.704549
1.22472e-06, 0.681579
1.22568e-06, 0.669772
1.22664e-06, 0.678577
1.2276e-06, 0.694867
1.22856e-06, 0.710396
1.22952e-06, 0.720652
1.23048e-06, 0.727579
1.23144e-06, 0.731307
1.2324e-06, 0.733185
1.23336e-06, 0.733702
1.23432e-06, 0.732771
1.23528e-06, 0.731353
1.23624e-06, 0.728196
1.2372e-06, 0.724743
1.23816e-06, 0.718946
1.23912e-06, 0.712432
1.24008e-06, 0.702904
1.24104e-06, 0.6917
1.242e-06, 0.676975
1.24296e-06, 0.659439
1.24392e-06, 0.638604
1.24488e-06, 0.614995
1.24584e-06, 0.590605
1.2468e-06, 0.567211
1.24776e-06, 0.548969
1.24872e-06, 0.53803
1.24968e-06, 0.535337
1.25065e-06, 0.538932
1.25161e-06, 0.543827
1.25257e-06, 0.545842
1.25353e-06, 0.540091
1.25449e-06, 0.525268
1.25545e-06, 0.503924
1.25641e-06, 0.485697
1.25737e-06, 0.48503
1.25833e-06, 0.507332
1.25929e-06, 0.546443
1.26025e-06, 0.588137
1.26121e-06, 0.626026
1.26217e-06, 0.65591
1.26313e-06, 0.679147
1.26409e-06, 0.696184
1.26505e-06, 0.708147
1.26601e-06, 0.71645
1.26697e-06, 0.720625
1.26793e-06, 0.72247
1.26889e-06, 0.720503
1.26985e-06, 0.716407
1.27081e-06, 0.70855
1.27177e-06, 0.697873
1.27273e-06, 0.683381
1.27369e-06, 0.664894
1.27465e-06, 0.642701
1.27561e-06, 0.615882
1.27657e-06, 0.586731
1.27753e-06, 0.555208
1.27849e-06, 0.526145
1.27945e-06, 0.502037
1.28041e-06, 0.48756
1.28137e-06, 0.485284
1.28233e-06, 0.492955
1.28329e-06, 0.510097
1.28425e-06, 0.527857
1.28521e-06, 0.544414
1.28617e-06, 0.549839
1.28713e-06, 0.535468
1.28809e-06, 0.489035
1.28905e-06, 0.41685
1.29001e-06, 0.425645
1.29097e-06, 0.527829
1.29193e-06, 0.611194
1.29289e-06, 0.660964
1.29385e-06, 0.69153
1.29481e-06, 0.708009
1.29577e-06, 0.721472
1.29673e-06, 0.727225
1.29769e-06, 0.732899
1.29865e-06, 0.734735
1.29961e-06, 0.735142
1.30057e-06, 0.73515
1.30153e-06, 0.731858
1.30249e-06, 0.729929
1.30345e-06, 0.724518
1.30441e-06, 0.71957
1.30537e-06, 0.712923
1.30633e-06, 0.704065
1.30729e-06, 0.695438
1.30825e-06, 0.682721
1.30921e-06, 0.670335
1.31017e-06, 0.655382
1.31113e-06, 0.640454
1.31209e-06, 0.629323
1.31305e-06, 0.6225
1.31401e-06, 0.626928
1.31497e-06, 0.639571
1.31593e-06, 0.659021
1.31689e-06, 0.680618
1.31785e-06, 0.699334
1.31881e-06, 0.715753
1.31977e-06, 0.727008
1.32073e-06, 0.735729
1.32169e-06, 0.74107
1.32265e-06, 0.743862
1.32361e-06, 0.745558
1.32457e-06, 0.744481
1.32553e-06, 0.743422
1.32649e-06, 0.740284
1.32745e-06, 0.73653
1.32841e-06, 0.732379
1.32937e-06, 0.726338
1.33033e-06, 0.721031
1.33129e-06, 0.713848
1.33225e-06, 0.706695
1.33321e-06, 0.699353
1.33417e-06, 0.69053
1.33513e-06, 0.682919
1.33609e-06, 0.673905
1.33705e-06, 0.665483
1.33801e-06, 0.657703
1.33897e-06, 0.649167
1.33993e-06, 0.642695
1.34089e-06, 0.636002
1.34185e-06, 0.630464
1.34281e-06, 0.626716
