

lambda(m), Y
5.89139e-07, 0.0529685
5.90099e-07, 0.0537487
5.91059e-07, 0.0542369
5.92019e-07, 0.0543715
5.92979e-07, 0.0540995
5.93939e-07, 0.0534729
5.94899e-07, 0.0526435
5.9586e-07, 0.0518222
5.9682e-07, 0.0512414
5.9778e-07, 0.0510523
5.9874e-07, 0.0512707
5.997e-07, 0.0518274
6.0066e-07, 0.0527376
6.0162e-07, 0.0541045
6.0258e-07, 0.0558902
6.0354e-07, 0.0579691
6.045e-07, 0.0601548
6.05461e-07, 0.0623114
6.06421e-07, 0.0645006
6.07381e-07, 0.066716
6.08341e-07, 0.0690672
6.09301e-07, 0.0718013
6.10261e-07, 0.0750405
6.11221e-07, 0.0786416
6.12181e-07, 0.082142
6.13141e-07, 0.0851575
6.14101e-07, 0.0874477
6.15062e-07, 0.0890299
6.16022e-07, 0.0901321
6.16982e-07, 0.0910477
6.17942e-07, 0.0918296
6.18902e-07, 0.0923955
6.19862e-07, 0.0926834
6.20822e-07, 0.09288
6.21782e-07, 0.0930574
6.22742e-07, 0.0933175
6.23702e-07, 0.0936988
6.24662e-07, 0.0942547
6.25623e-07, 0.0947355
6.26583e-07, 0.094824
6.27543e-07, 0.0942713
6.28503e-07, 0.0930876
6.29463e-07, 0.0914017
6.30423e-07, 0.089539
6.31383e-07, 0.0878647
6.32343e-07, 0.0869963
6.33303e-07, 0.0873704
6.34263e-07, 0.0889518
6.35224e-07, 0.0911862
6.36184e-07, 0.0938295
6.37144e-07, 0.0970784
6.38104e-07, 0.101326
6.39064e-07, 0.106466
6.40024e-07, 0.11184
6.40984e-07, 0.116966
6.41944e-07, 0.121601
6.42904e-07, 0.126132
6.43864e-07, 0.130489
6.44824e-07, 0.134473
6.45785e-07, 0.137961
6.46745e-07, 0.140832
6.47705e-07, 0.143163
6.48665e-07, 0.1449
6.49625e-07, 0.145832
6.50585e-07, 0.145927
6.51545e-07, 0.145377
6.52505e-07, 0.144693
6.53465e-07, 0.144421
6.54425e-07, 0.145165
6.55386e-07, 0.147177
6.56346e-07, 0.14974
6.57306e-07, 0.151984
6.58266e-07, 0.153629
6.59226e-07, 0.154613
6.60186e-07, 0.154506
6.61146e-07, 0.152876
6.62106e-07, 0.150407
6.63066e-07, 0.148845
6.64026e-07, 0.149315
6.64986e-07, 0.151265
6.65947e-07, 0.153422
6.66907e-07, 0.155048
6.67867e-07, 0.156047
6.68827e-07, 0.156685
6.69787e-07, 0.157402
6.70747e-07, 0.158422
6.71707e-07, 0.160108
6.72667e-07, 0.163349
6.73627e-07, 0.167994
6.74587e-07, 0.172538
6.75548e-07, 0.176211
6.76508e-07, 0.179341
6.77468e-07, 0.182664
6.78428e-07, 0.186851
6.79388e-07, 0.191846
6.80348e-07, 0.197111
6.81308e-07, 0.202307
6.82268e-07, 0.207459
6.83228e-07, 0.212609
6.84188e-07, 0.217453
6.85149e-07, 0.221572
6.86109e-07, 0.224913
6.87069e-07, 0.227639
6.88029e-07, 0.229661
6.88989e-07, 0.230624
6.89949e-07, 0.230416
6.90909e-07, 0.22982
6.91869e-07, 0.230487
6.92829e-07, 0.232959
6.93789e-07, 0.235918
6.94749e-07, 0.23836
6.9571e-07, 0.240375
6.9667e-07, 0.242152
6.9763e-07, 0.243345
6.9859e-07, 0.243923
6.9955e-07, 0.244234
7.0051e-07, 0.244422
7.0147e-07, 0.245085
7.0243e-07, 0.24681
7.0339e-07, 0.248841
7.0435e-07, 0.250105
7.05311e-07, 0.250413
7.06271e-07, 0.250193
7.07231e-07, 0.249824
7.08191e-07, 0.249328
7.09151e-07, 0.248572
7.10111e-07, 0.247616
7.11071e-07, 0.246911
7.12031e-07, 0.247366
7.12991e-07, 0.24992
7.13951e-07, 0.254328
7.14911e-07, 0.259023
7.15872e-07, 0.262551
7.16832e-07, 0.264596
7.17792e-07, 0.266023
7.18752e-07, 0.267447
7.19712e-07, 0.268215
7.20672e-07, 0.267509
7.21632e-07, 0.26529
7.22592e-07, 0.262239
7.23552e-07, 0.259799
7.24512e-07, 0.258463
7.25473e-07, 0.256123
7.26433e-07, 0.252096
7.27393e-07, 0.250349
7.28353e-07, 0.254706
7.29313e-07, 0.262403
7.30273e-07, 0.268339
7.31233e-07, 0.271545
7.32193e-07, 0.275832
7.33153e-07, 0.284341
7.34113e-07, 0.295206
7.35074e-07, 0.305729
7.36034e-07, 0.314627
7.36994e-07, 0.321033
7.37954e-07, 0.324566
7.38914e-07, 0.325417
7.39874e-07, 0.324202
7.40834e-07, 0.321694
7.41794e-07, 0.319126
7.42754e-07, 0.318611
7.43714e-07, 0.321171
7.44674e-07, 0.324345
7.45635e-07, 0.325893
7.46595e-07, 0.327758
7.47555e-07, 0.332924
7.48515e-07, 0.340501
7.49475e-07, 0.347375
7.50435e-07, 0.352725
7.51395e-07, 0.353517
7.52355e-07, 0.348045
7.53315e-07, 0.343592
7.54275e-07, 0.340571
7.55236e-07, 0.33918
7.56196e-07, 0.339009
7.57156e-07, 0.339725
7.58116e-07, 0.341323
7.59076e-07, 0.344022
7.60036e-07, 0.347585
7.60996e-07, 0.35072
7.61956e-07, 0.352353
7.62916e-07, 0.352463
7.63876e-07, 0.351009
7.64836e-07, 0.347602
7.65797e-07, 0.34408
7.66757e-07, 0.342433
7.67717e-07, 0.340106
7.68677e-07, 0.33372
7.69637e-07, 0.322691
7.70597e-07, 0.308465
7.71557e-07, 0.293046
7.72517e-07, 0.279522
7.73477e-07, 0.269456
7.74437e-07, 0.261155
7.75398e-07, 0.256465
7.76358e-07, 0.262524
7.77318e-07, 0.277142
7.78278e-07, 0.28897
7.79238e-07, 0.290974
7.80198e-07, 0.285455
7.81158e-07, 0.286368
7.82118e-07, 0.304277
7.83078e-07, 0.329431
7.84038e-07, 0.350533
7.84998e-07, 0.364816
7.85959e-07, 0.373995
7.86919e-07, 0.381507
7.87879e-07, 0.388975
7.88839e-07, 0.395056
7.89799e-07, 0.398515
7.90759e-07, 0.400336
7.91719e-07, 0.402349
7.92679e-07, 0.403876
7.93639e-07, 0.403198
7.94599e-07, 0.400023
7.9556e-07, 0.39547
7.9652e-07, 0.391427
7.9748e-07, 0.39
7.9844e-07, 0.392467
7.994e-07, 0.399005
8.0036e-07, 0.410803
8.0132e-07, 0.426162
8.0228e-07, 0.438907
8.0324e-07, 0.447324
8.042e-07, 0.453776
8.05161e-07, 0.460117
8.06121e-07, 0.466091
8.07081e-07, 0.471117
8.08041e-07, 0.475124
8.09001e-07, 0.478275
8.09961e-07, 0.480746
8.10921e-07, 0.482635
8.11881e-07, 0.483801
8.12841e-07, 0.483879
8.13801e-07, 0.482766
8.14761e-07, 0.480868
8.15722e-07, 0.478867
8.16682e-07, 0.477137
8.17642e-07, 0.475644
8.18602e-07, 0.474795
8.19562e-07, 0.47533
8.20522e-07, 0.477251
8.21482e-07, 0.479266
8.22442e-07, 0.479358
8.23402e-07, 0.475664
8.24362e-07, 0.466719
8.25323e-07, 0.45152
8.26283e-07, 0.430735
8.27243e-07, 0.411323
8.28203e-07, 0.407042
8.29163e-07, 0.417174
8.30123e-07, 0.426424
8.31083e-07, 0.429955
8.32043e-07, 0.431666
8.33003e-07, 0.433917
8.33963e-07, 0.435858
8.34923e-07, 0.436072
8.35884e-07, 0.434502
8.36844e-07, 0.432753
8.37804e-07, 0.430927
8.38764e-07, 0.424633
8.39724e-07, 0.409195
8.40684e-07, 0.386072
8.41644e-07, 0.366972
8.42604e-07, 0.359769
8.43564e-07, 0.353776
8.44524e-07, 0.342122
8.45485e-07, 0.335982
8.46445e-07, 0.349413
8.47405e-07, 0.378701
8.48365e-07, 0.410896
8.49325e-07, 0.437928
8.50285e-07, 0.457867
8.51245e-07, 0.472196
8.52205e-07, 0.482207
8.53165e-07, 0.48821
8.54125e-07, 0.490501
8.55086e-07, 0.489298
8.56046e-07, 0.484676
8.57006e-07, 0.476979
8.57966e-07, 0.467402
8.58926e-07, 0.457989
8.59886e-07, 0.450636
8.60846e-07, 0.445861
8.61806e-07, 0.442812
8.62766e-07, 0.440893
8.63726e-07, 0.441047
8.64686e-07, 0.444036
8.65647e-07, 0.447827
8.66607e-07, 0.450017
8.67567e-07, 0.450681
8.68527e-07, 0.451413
8.69487e-07, 0.453228
8.70447e-07, 0.456402
8.71407e-07, 0.461626
8.72367e-07, 0.470634
8.73327e-07, 0.485591
8.74287e-07, 0.505422
8.75248e-07, 0.524826
8.76208e-07, 0.540047
8.77168e-07, 0.551065
8.78128e-07, 0.559373
8.79088e-07, 0.565921
8.80048e-07, 0.570643
8.81008e-07, 0.573677
8.81968e-07, 0.575609
8.82928e-07, 0.576007
8.83888e-07, 0.573961
8.84848e-07, 0.569801
8.85809e-07, 0.564545
8.86769e-07, 0.56029
8.87729e-07, 0.559989
8.88689e-07, 0.563722
8.89649e-07, 0.56914
8.90609e-07, 0.572997
8.91569e-07, 0.573909
8.92529e-07, 0.571533
8.93489e-07, 0.562521
8.94449e-07, 0.546156
8.9541e-07, 0.52416
8.9637e-07, 0.501058
8.9733e-07, 0.491659
8.9829e-07, 0.504351
8.9925e-07, 0.519182
9.0021e-07, 0.538085
9.0117e-07, 0.547662
9.0213e-07, 0.556449
9.0309e-07, 0.561795
9.0405e-07, 0.564058
9.05011e-07, 0.565447
9.05971e-07, 0.566418
9.06931e-07, 0.566582
9.07891e-07, 0.56594
9.08851e-07, 0.564222
9.09811e-07, 0.560011
9.10771e-07, 0.551587
9.11731e-07, 0.537884
9.12691e-07, 0.518459
9.13651e-07, 0.494843
9.14611e-07, 0.468944
9.15572e-07, 0.435038
9.16532e-07, 0.385503
9.17492e-07, 0.328908
9.18452e-07, 0.298334
9.19412e-07, 0.322339
9.20372e-07, 0.385442
9.21332e-07, 0.449939
9.22292e-07, 0.496344
9.23252e-07, 0.524804
9.24212e-07, 0.54055
9.25173e-07, 0.547554
9.26133e-07, 0.547595
9.27093e-07, 0.540926
9.28053e-07, 0.526809
9.29013e-07, 0.503349
9.29973e-07, 0.467763
9.30933e-07, 0.418252
9.31893e-07, 0.359482
9.32853e-07, 0.313999
9.33813e-07, 0.309442
9.34773e-07, 0.330044
9.35734e-07, 0.357433
9.36694e-07, 0.388561
9.37654e-07, 0.418748
9.38614e-07, 0.444658
9.39574e-07, 0.465594
9.40534e-07, 0.482246
9.41494e-07, 0.496043
9.42454e-07, 0.507712
9.43414e-07, 0.515938
9.44374e-07, 0.521203
9.45335e-07, 0.527987
9.46295e-07, 0.537001
9.47255e-07, 0.546823
9.48215e-07, 0.556415
9.49175e-07, 0.565271
9.50135e-07, 0.573221
9.51095e-07, 0.580374
9.52055e-07, 0.586716
9.53015e-07, 0.592451
9.53975e-07, 0.597971
9.54935e-07, 0.603575
9.55896e-07, 0.609869
9.56856e-07, 0.616809
9.57816e-07, 0.623309
9.58776e-07, 0.628295
9.59736e-07, 0.630493
9.60696e-07, 0.628635
9.61656e-07, 0.625323
9.62616e-07, 0.629942
9.63576e-07, 0.642709
9.64536e-07, 0.655788
9.65497e-07, 0.666536
9.66457e-07, 0.675154
9.67417e-07, 0.681967
9.68377e-07, 0.687368
9.69337e-07, 0.691618
9.70297e-07, 0.694272
9.71257e-07, 0.694791
9.72217e-07, 0.69288
9.73177e-07, 0.687934
9.74137e-07, 0.679571
9.75098e-07, 0.668162
9.76058e-07, 0.65422
9.77018e-07, 0.632775
9.77978e-07, 0.583794
9.78938e-07, 0.490368
9.79898e-07, 0.382142
9.80858e-07, 0.351783
9.81818e-07, 0.423369
9.82778e-07, 0.515462
9.83738e-07, 0.583951
9.84698e-07, 0.628385
9.85659e-07, 0.656724
9.86619e-07, 0.675809
9.87579e-07, 0.69024
9.88539e-07, 0.701304
9.89499e-07, 0.707669
9.90459e-07, 0.710472
9.91419e-07, 0.711681
9.92379e-07, 0.712071
9.93339e-07, 0.711897
9.94299e-07, 0.711187
9.9526e-07, 0.709836
9.9622e-07, 0.707686
9.9718e-07, 0.704341
9.9814e-07, 0.69934
9.991e-07, 0.691868
1.00006e-06, 0.680971
1.00102e-06, 0.665982
1.00198e-06, 0.648093
1.00294e-06, 0.633483
1.0039e-06, 0.629909
1.00486e-06, 0.635934
1.00582e-06, 0.642455
1.00678e-06, 0.643208
1.00774e-06, 0.635125
1.0087e-06, 0.617315
1.00966e-06, 0.601863
1.01062e-06, 0.610211
1.01158e-06, 0.624573
1.01254e-06, 0.624968
1.0135e-06, 0.610617
1.01446e-06, 0.584271
1.01542e-06, 0.553642
1.01638e-06, 0.541474
1.01734e-06, 0.567014
1.0183e-06, 0.611256
1.01926e-06, 0.648048
1.02022e-06, 0.671391
1.02118e-06, 0.68514
1.02214e-06, 0.692726
1.0231e-06, 0.696883
1.02406e-06, 0.698755
1.02502e-06, 0.699287
1.02598e-06, 0.698808
1.02694e-06, 0.697543
1.0279e-06, 0.695601
1.02886e-06, 0.692887
1.02982e-06, 0.689415
1.03078e-06, 0.68497
1.03174e-06, 0.679557
1.0327e-06, 0.673154
1.03366e-06, 0.666183
1.03462e-06, 0.65959
1.03558e-06, 0.654765
1.03654e-06, 0.652861
1.0375e-06, 0.652682
1.03846e-06, 0.651372
1.03942e-06, 0.653151
1.04038e-06, 0.671402
1.04134e-06, 0.691847
1.0423e-06, 0.704288
1.04326e-06, 0.711156
1.04422e-06, 0.715252
1.04518e-06, 0.717347
1.04614e-06, 0.718631
1.0471e-06, 0.71888
1.04806e-06, 0.718776
1.04902e-06, 0.717816
1.04998e-06, 0.716262
1.05095e-06, 0.713545
1.05191e-06, 0.709611
1.05287e-06, 0.704191
1.05383e-06, 0.697517
1.05479e-06, 0.690745
1.05575e-06, 0.685535
1.05671e-06, 0.683385
1.05767e-06, 0.682832
1.05863e-06, 0.682008
1.05959e-06, 0.679017
1.06055e-06, 0.673367
1.06151e-06, 0.662562
1.06247e-06, 0.644385
1.06343e-06, 0.620876
1.06439e-06, 0.598176
1.06535e-06, 0.578135
1.06631e-06, 0.561061
1.06727e-06, 0.546889
1.06823e-06, 0.536365
1.06919e-06, 0.529956
1.07015e-06, 0.528193
1.07111e-06, 0.531094
1.07207e-06, 0.538415
1.07303e-06, 0.549552
1.07399e-06, 0.563554
1.07495e-06, 0.579232
1.07591e-06, 0.59468
1.07687e-06, 0.607262
1.07783e-06, 0.612566
1.07879e-06, 0.605393
1.07975e-06, 0.583857
1.08071e-06, 0.560468
1.08167e-06, 0.55822
1.08263e-06, 0.582016
1.08359e-06, 0.614784
1.08455e-06, 0.639418
1.08551e-06, 0.649888
1.08647e-06, 0.649746
1.08743e-06, 0.646515
1.08839e-06, 0.646052
1.08935e-06, 0.650003
1.09031e-06, 0.65789
1.09127e-06, 0.667309
1.09223e-06, 0.676046
1.09319e-06, 0.680304
1.09415e-06, 0.676831
1.09511e-06, 0.661606
1.09607e-06, 0.634645
1.09703e-06, 0.599168
1.09799e-06, 0.563059
1.09895e-06, 0.531823
1.09991e-06, 0.509616
1.10087e-06, 0.496166
1.10183e-06, 0.491195
1.10279e-06, 0.492483
1.10375e-06, 0.498515
1.10471e-06, 0.507762
1.10567e-06, 0.518771
1.10663e-06, 0.531266
1.10759e-06, 0.544109
1.10855e-06, 0.557752
1.10951e-06, 0.571368
1.11047e-06, 0.585412
1.11143e-06, 0.599431
1.11239e-06, 0.613405
1.11335e-06, 0.627377
1.11431e-06, 0.640809
1.11527e-06, 0.654213
1.11623e-06, 0.666794
1.11719e-06, 0.678826
1.11815e-06, 0.689403
1.11911e-06, 0.697411
1.12007e-06, 0.702195
1.12103e-06, 0.700642
1.12199e-06, 0.692349
1.12295e-06, 0.670417
1.12391e-06, 0.632534
1.12487e-06, 0.585437
1.12583e-06, 0.585988
1.12679e-06, 0.633066
1.12775e-06, 0.656999
1.12871e-06, 0.654216
1.12967e-06, 0.641471
1.13063e-06, 0.644703
1.13159e-06, 0.663655
1.13255e-06, 0.680045
1.13351e-06, 0.690286
1.13447e-06, 0.695445
1.13543e-06, 0.698717
1.13639e-06, 0.700161
1.13735e-06, 0.701471
1.13831e-06, 0.701973
1.13927e-06, 0.702693
1.14023e-06, 0.702937
1.14119e-06, 0.703297
1.14215e-06, 0.703212
1.14311e-06, 0.702952
1.14407e-06, 0.702984
1.14503e-06, 0.7045
1.14599e-06, 0.706229
1.14695e-06, 0.707176
1.14791e-06, 0.707904
1.14887e-06, 0.708086
1.14983e-06, 0.708189
1.1508e-06, 0.707634
1.15176e-06, 0.706698
1.15272e-06, 0.704675
1.15368e-06, 0.701489
1.15464e-06, 0.696175
1.1556e-06, 0.688132
1.15656e-06, 0.676463
1.15752e-06, 0.662639
1.15848e-06, 0.65394
1.15944e-06, 0.66219
1.1604e-06, 0.686593
1.16136e-06, 0.711899
1.16232e-06, 0.730895
1.16328e-06, 0.743354
1.16424e-06, 0.751698
1.1652e-06, 0.757342
1.16616e-06, 0.761163
1.16712e-06, 0.763857
1.16808e-06, 0.76533
1.16904e-06, 0.76606
1.17e-06, 0.765578
1.17096e-06, 0.7642
1.17192e-06, 0.761391
1.17288e-06, 0.757386
1.17384e-06, 0.752245
1.1748e-06, 0.747074
1.17576e-06, 0.744058
1.17672e-06, 0.744667
1.17768e-06, 0.748889
1.17864e-06, 0.753699
1.1796e-06, 0.757218
1.18056e-06, 0.758018
1.18152e-06, 0.755625
1.18248e-06, 0.750073
1.18344e-06, 0.742476
1.1844e-06, 0.736343
1.18536e-06, 0.733098
1.18632e-06, 0.731844
1.18728e-06, 0.730842
1.18824e-06, 0.729621
1.1892e-06, 0.728307
1.19016e-06, 0.727005
1.19112e-06, 0.72599
1.19208e-06, 0.724964
1.19304e-06, 0.723656
1.194e-06, 0.72116
1.19496e-06, 0.71671
1.19592e-06, 0.709208
1.19688e-06, 0.697796
1.19784e-06, 0.681913
1.1988e-06, 0.661255
1.19976e-06, 0.637205
1.20072e-06, 0.612726
1.20168e-06, 0.59423
1.20264e-06, 0.589088
1.2036e-06, 0.601278
1.20456e-06, 0.627695
1.20552e-06, 0.659724
1.20648e-06, 0.690505
1.20744e-06, 0.715912
1.2084e-06, 0.735343
1.20936e-06, 0.749509
1.21032e-06, 0.758893
1.21128e-06, 0.765006
1.21224e-06, 0.767884
1.2132e-06, 0.768323
1.21416e-06, 0.76664
1.21512e-06, 0.762477
1.21608e-06, 0.756548
1.21704e-06, 0.748017
1.218e-06, 0.737089
1.21896e-06, 0.723448
1.21992e-06, 0.706158
1.22088e-06, 0.68539
1.22184e-06, 0.659757
1.2228e-06, 0.629104
1.22376e-06, 0.593415
1.22472e-06, 0.553704
1.22568e-06, 0.515516
1.22664e-06, 0.488174
1.2276e-06, 0.485067
1.22856e-06, 0.512413
1.22952e-06, 0.560526
1.23048e-06, 0.611965
1.23144e-06, 0.653123
1.2324e-06, 0.681664
1.23336e-06, 0.701059
1.23432e-06, 0.713328
1.23528e-06, 0.718644
1.23624e-06, 0.716756
1.2372e-06, 0.709778
1.23816e-06, 0.698907
1.23912e-06, 0.684113
1.24008e-06, 0.666524
1.24104e-06, 0.645456
1.242e-06, 0.620833
1.24296e-06, 0.59295
1.24392e-06, 0.560705
1.24488e-06, 0.524639
1.24584e-06, 0.484747
1.2468e-06, 0.44125
1.24776e-06, 0.396432
1.24872e-06, 0.352636
1.24968e-06, 0.314352
1.25065e-06, 0.287696
1.25161e-06, 0.278198
1.25257e-06, 0.290065
1.25353e-06, 0.323409
1.25449e-06, 0.373783
1.25545e-06, 0.433805
1.25641e-06, 0.495998
1.25737e-06, 0.554701
1.25833e-06, 0.60616
1.25929e-06, 0.64947
1.26025e-06, 0.684671
1.26121e-06, 0.71216
1.26217e-06, 0.733613
1.26313e-06, 0.749716
1.26409e-06, 0.761373
1.26505e-06, 0.769938
1.26601e-06, 0.775487
1.26697e-06, 0.778874
1.26793e-06, 0.780637
1.26889e-06, 0.780587
1.26985e-06, 0.779351
1.27081e-06, 0.776699
1.27177e-06, 0.772432
1.27273e-06, 0.766457
1.27369e-06, 0.758026
1.27465e-06, 0.747292
1.27561e-06, 0.736131
1.27657e-06, 0.73172
1.27753e-06, 0.740215
1.27849e-06, 0.754896
1.27945e-06, 0.766232
1.28041e-06, 0.77272
1.28137e-06, 0.775524
1.28233e-06, 0.776254
1.28329e-06, 0.775733
1.28425e-06, 0.774027
1.28521e-06, 0.772145
1.28617e-06, 0.769285
1.28713e-06, 0.765701
1.28809e-06, 0.762153
1.28905e-06, 0.756652
1.29001e-06, 0.750365
1.29097e-06, 0.742702
1.29193e-06, 0.730011
1.29289e-06, 0.713369
1.29385e-06, 0.68765
1.29481e-06, 0.65584
1.29577e-06, 0.648797
1.29673e-06, 0.675309
1.29769e-06, 0.70264
1.29865e-06, 0.715458
1.29961e-06, 0.722728
1.30057e-06, 0.725693
1.30153e-06, 0.725791
1.30249e-06, 0.726579
1.30345e-06, 0.726282
1.30441e-06, 0.725943
1.30537e-06, 0.726609
1.30633e-06, 0.726832
1.30729e-06, 0.727773
1.30825e-06, 0.729174
1.30921e-06, 0.730285
1.31017e-06, 0.731706
1.31113e-06, 0.731749
1.31209e-06, 0.729077
1.31305e-06, 0.720131
1.31401e-06, 0.702042
1.31497e-06, 0.687018
1.31593e-06, 0.688299
1.31689e-06, 0.699424
1.31785e-06, 0.710256
1.31881e-06, 0.719773
1.31977e-06, 0.727553
1.32073e-06, 0.733727
1.32169e-06, 0.739662
1.32265e-06, 0.744697
1.32361e-06, 0.749302
1.32457e-06, 0.75421
1.32553e-06, 0.758592
1.32649e-06, 0.763194
1.32745e-06, 0.768364
1.32841e-06, 0.773292
1.32937e-06, 0.778902
1.33033e-06, 0.785184
1.33129e-06, 0.79121
1.33225e-06, 0.797796
1.33321e-06, 0.804444
1.33417e-06, 0.809949
1.33513e-06, 0.815031
1.33609e-06, 0.819168
1.33705e-06, 0.821461
1.33801e-06, 0.823065
1.33897e-06, 0.823889
1.33993e-06, 0.823376
1.34089e-06, 0.822778
1.34185e-06, 0.82202
