

lambda(m), Y
4.76808e-07, 0.00459157
4.77768e-07, 0.00470016
4.78728e-07, 0.00476002
4.79688e-07, 0.00475557
4.80648e-07, 0.00468711
4.81608e-07, 0.00459152
4.82568e-07, 0.00446478
4.83528e-07, 0.00437139
4.84488e-07, 0.00434426
4.85449e-07, 0.00440974
4.86409e-07, 0.00457508
4.87369e-07, 0.0048152
4.88329e-07, 0.00506808
4.89289e-07, 0.005202
4.90249e-07, 0.00528207
4.91209e-07, 0.00535164
4.92169e-07, 0.00529135
4.93129e-07, 0.00506692
4.94089e-07, 0.004727
4.9505e-07, 0.00437147
4.9601e-07, 0.00409392
4.9697e-07, 0.0039617
4.9793e-07, 0.00400378
4.9889e-07, 0.00420076
4.9985e-07, 0.00449878
5.0081e-07, 0.00483748
5.0177e-07, 0.00516215
5.0273e-07, 0.00541557
5.0369e-07, 0.00553897
5.0465e-07, 0.0054977
5.05611e-07, 0.00530641
5.06571e-07, 0.00502284
5.07531e-07, 0.004714
5.08491e-07, 0.00442663
5.09451e-07, 0.00418862
5.10411e-07, 0.00403423
5.11371e-07, 0.00401648
5.12331e-07, 0.00418659
5.13291e-07, 0.00455921
5.14251e-07, 0.00509711
5.15212e-07, 0.00572852
5.16172e-07, 0.00638213
5.17132e-07, 0.00701014
5.18092e-07, 0.0075789
5.19052e-07, 0.00803933
5.20012e-07, 0.00831451
5.20972e-07, 0.00831976
5.21932e-07, 0.00802745
5.22892e-07, 0.00749507
5.23852e-07, 0.00687017
5.24812e-07, 0.00632944
5.25773e-07, 0.0060142
5.26733e-07, 0.00599089
5.27693e-07, 0.00625204
5.28653e-07, 0.00674991
5.29613e-07, 0.00744321
5.30573e-07, 0.00832366
5.31533e-07, 0.009392
5.32493e-07, 0.0106051
5.33453e-07, 0.0118487
5.34413e-07, 0.0129616
5.35374e-07, 0.0137924
5.36334e-07, 0.0142491
5.37294e-07, 0.0143183
5.38254e-07, 0.0140574
5.39214e-07, 0.0135749
5.40174e-07, 0.013004
5.41134e-07, 0.0124596
5.42094e-07, 0.0120087
5.43054e-07, 0.0116794
5.44014e-07, 0.011494
5.44974e-07, 0.0114918
5.45935e-07, 0.0117264
5.46895e-07, 0.0122562
5.47855e-07, 0.0131211
5.48815e-07, 0.0143104
5.49775e-07, 0.0157669
5.50735e-07, 0.017397
5.51695e-07, 0.0190589
5.52655e-07, 0.0206612
5.53615e-07, 0.0221358
5.54575e-07, 0.0233505
5.55536e-07, 0.024285
5.56496e-07, 0.0249137
5.57456e-07, 0.0251207
5.58416e-07, 0.0249494
5.59376e-07, 0.0242105
5.60336e-07, 0.0235145
5.61296e-07, 0.0228113
5.62256e-07, 0.0221124
5.63216e-07, 0.0214835
5.64176e-07, 0.0210412
5.65137e-07, 0.0208215
5.66097e-07, 0.0208851
5.67057e-07, 0.02139
5.68017e-07, 0.0223747
5.68977e-07, 0.0237748
5.69937e-07, 0.0256369
5.70897e-07, 0.0279167
5.71857e-07, 0.0303788
5.72817e-07, 0.0329068
5.73777e-07, 0.0353728
5.74737e-07, 0.037562
5.75698e-07, 0.0395396
5.76658e-07, 0.0413366
5.77618e-07, 0.0428656
5.78578e-07, 0.0442649
5.79538e-07, 0.0453798
5.80498e-07, 0.0460405
5.81458e-07, 0.0463337
5.82418e-07, 0.046112
5.83378e-07, 0.0456069
5.84338e-07, 0.0449839
5.85299e-07, 0.0442856
5.86259e-07, 0.0438381
5.87219e-07, 0.0435411
5.88179e-07, 0.0435638
5.89139e-07, 0.0438164
5.90099e-07, 0.0441777
5.91059e-07, 0.0447509
5.92019e-07, 0.0453891
5.92979e-07, 0.0464674
5.93939e-07, 0.0479066
5.94899e-07, 0.0500377
5.9586e-07, 0.0526728
5.9682e-07, 0.0558635
5.9778e-07, 0.0593448
5.9874e-07, 0.0629563
5.997e-07, 0.0664645
6.0066e-07, 0.0696861
6.0162e-07, 0.0725981
6.0258e-07, 0.0751405
6.0354e-07, 0.0774474
6.045e-07, 0.0794777
6.05461e-07, 0.0813177
6.06421e-07, 0.0827858
6.07381e-07, 0.0838621
6.08341e-07, 0.0844688
6.09301e-07, 0.084639
6.10261e-07, 0.0844337
6.11221e-07, 0.0838409
6.12181e-07, 0.0831303
6.13141e-07, 0.0821779
6.14101e-07, 0.0813619
6.15062e-07, 0.0805246
6.16022e-07, 0.0801057
6.16982e-07, 0.0798917
6.17942e-07, 0.0800894
6.18902e-07, 0.080711
6.19862e-07, 0.0818057
6.20822e-07, 0.0835924
6.21782e-07, 0.0857632
6.22742e-07, 0.0884477
6.23702e-07, 0.0913624
6.24662e-07, 0.0943436
6.25623e-07, 0.097335
6.26583e-07, 0.100038
6.27543e-07, 0.102493
6.28503e-07, 0.104374
6.29463e-07, 0.105633
6.30423e-07, 0.106679
6.31383e-07, 0.107934
6.32343e-07, 0.110041
6.33303e-07, 0.11273
6.34263e-07, 0.115439
6.35224e-07, 0.118318
6.36184e-07, 0.1213
6.37144e-07, 0.124424
6.38104e-07, 0.127699
6.39064e-07, 0.130462
6.40024e-07, 0.132542
6.40984e-07, 0.134191
6.41944e-07, 0.135155
6.42904e-07, 0.135422
6.43864e-07, 0.135215
6.44824e-07, 0.13441
6.45785e-07, 0.133149
6.46745e-07, 0.13188
6.47705e-07, 0.130759
6.48665e-07, 0.129754
6.49625e-07, 0.128651
6.50585e-07, 0.127168
6.51545e-07, 0.124077
6.52505e-07, 0.121439
6.53465e-07, 0.119796
6.54425e-07, 0.118046
6.55386e-07, 0.115466
6.56346e-07, 0.112535
6.57306e-07, 0.110644
6.58266e-07, 0.110478
6.59226e-07, 0.111174
6.60186e-07, 0.111924
6.61146e-07, 0.113754
6.62106e-07, 0.118533
6.63066e-07, 0.126128
6.64026e-07, 0.134766
6.64986e-07, 0.143222
6.65947e-07, 0.150935
6.66907e-07, 0.157624
6.67867e-07, 0.163183
6.68827e-07, 0.167322
6.69787e-07, 0.169834
6.70747e-07, 0.171586
6.71707e-07, 0.174687
6.72667e-07, 0.180324
6.73627e-07, 0.186998
6.74587e-07, 0.192479
6.75548e-07, 0.195841
6.76508e-07, 0.197379
6.77468e-07, 0.197877
6.78428e-07, 0.198018
6.79388e-07, 0.198065
6.80348e-07, 0.197993
6.81308e-07, 0.197758
6.82268e-07, 0.197323
6.83228e-07, 0.196614
6.84188e-07, 0.195307
6.85149e-07, 0.192914
6.86109e-07, 0.189422
6.87069e-07, 0.185279
6.88029e-07, 0.180372
6.88989e-07, 0.174104
6.89949e-07, 0.167132
6.90909e-07, 0.162341
6.91869e-07, 0.162264
6.92829e-07, 0.165639
6.93789e-07, 0.169525
6.94749e-07, 0.172422
6.9571e-07, 0.174011
6.9667e-07, 0.174287
6.9763e-07, 0.173285
6.9859e-07, 0.171367
6.9955e-07, 0.170323
7.0051e-07, 0.172681
7.0147e-07, 0.178856
7.0243e-07, 0.187386
7.0339e-07, 0.197254
7.0435e-07, 0.208037
7.05311e-07, 0.218607
7.06271e-07, 0.227945
7.07231e-07, 0.236215
7.08191e-07, 0.243434
7.09151e-07, 0.248872
7.10111e-07, 0.251925
7.11071e-07, 0.25296
7.12031e-07, 0.25397
7.12991e-07, 0.258016
7.13951e-07, 0.265603
7.14911e-07, 0.273343
7.15872e-07, 0.278076
7.16832e-07, 0.279397
7.17792e-07, 0.278895
7.18752e-07, 0.278042
7.19712e-07, 0.277311
7.20672e-07, 0.276736
7.21632e-07, 0.27598
7.22592e-07, 0.274592
7.23552e-07, 0.273403
7.24512e-07, 0.274656
7.25473e-07, 0.27916
7.26433e-07, 0.284645
7.27393e-07, 0.288437
7.28353e-07, 0.289414
7.29313e-07, 0.287196
7.30273e-07, 0.281488
7.31233e-07, 0.272678
7.32193e-07, 0.26266
7.33153e-07, 0.254743
7.34113e-07, 0.252919
7.35074e-07, 0.258501
7.36034e-07, 0.267206
7.36994e-07, 0.274398
7.37954e-07, 0.27897
7.38914e-07, 0.281412
7.39874e-07, 0.282107
7.40834e-07, 0.281067
7.41794e-07, 0.278021
7.42754e-07, 0.272407
7.43714e-07, 0.263274
7.44674e-07, 0.249675
7.45635e-07, 0.233052
7.46595e-07, 0.221243
7.47555e-07, 0.224501
7.48515e-07, 0.240673
7.49475e-07, 0.259712
7.50435e-07, 0.276363
7.51395e-07, 0.289384
7.52355e-07, 0.298725
7.53315e-07, 0.303846
7.54275e-07, 0.30378
7.55236e-07, 0.297947
7.56196e-07, 0.286407
7.57156e-07, 0.270662
7.58116e-07, 0.25577
7.59076e-07, 0.249802
7.60036e-07, 0.255821
7.60996e-07, 0.269383
7.61956e-07, 0.287787
7.62916e-07, 0.308978
7.63876e-07, 0.327956
7.64836e-07, 0.342814
7.65797e-07, 0.354306
7.66757e-07, 0.363432
7.67717e-07, 0.371038
7.68677e-07, 0.377836
7.69637e-07, 0.384315
7.70597e-07, 0.390743
7.71557e-07, 0.397226
7.72517e-07, 0.40364
7.73477e-07, 0.409788
7.74437e-07, 0.414763
7.75398e-07, 0.417518
7.76358e-07, 0.417591
7.77318e-07, 0.414661
7.78278e-07, 0.410464
7.79238e-07, 0.407968
7.80198e-07, 0.402449
7.81158e-07, 0.394223
7.82118e-07, 0.376407
7.83078e-07, 0.358991
7.84038e-07, 0.347631
7.84998e-07, 0.345192
7.85959e-07, 0.34918
7.86919e-07, 0.354212
7.87879e-07, 0.356339
7.88839e-07, 0.356885
7.89799e-07, 0.358404
7.90759e-07, 0.360525
7.91719e-07, 0.363222
7.92679e-07, 0.367658
7.93639e-07, 0.371983
7.94599e-07, 0.3728
7.9556e-07, 0.368048
7.9652e-07, 0.357039
7.9748e-07, 0.340209
7.9844e-07, 0.317496
7.994e-07, 0.286424
8.0036e-07, 0.248336
8.0132e-07, 0.218984
8.0228e-07, 0.220213
8.0324e-07, 0.247479
8.042e-07, 0.2746
8.05161e-07, 0.285109
8.06121e-07, 0.283536
8.07081e-07, 0.290009
8.08041e-07, 0.310479
8.09001e-07, 0.332653
8.09961e-07, 0.348653
8.10921e-07, 0.357273
8.11881e-07, 0.359433
8.12841e-07, 0.357884
8.13801e-07, 0.359682
8.14761e-07, 0.368812
8.15722e-07, 0.378616
8.16682e-07, 0.384345
8.17642e-07, 0.386877
8.18602e-07, 0.387974
8.19562e-07, 0.387541
8.20522e-07, 0.388131
8.21482e-07, 0.394117
8.22442e-07, 0.405002
8.23402e-07, 0.416425
8.24362e-07, 0.425153
8.25323e-07, 0.430947
8.26283e-07, 0.436674
8.27243e-07, 0.445674
8.28203e-07, 0.456728
8.29163e-07, 0.466306
8.30123e-07, 0.473233
8.31083e-07, 0.479594
8.32043e-07, 0.487478
8.33003e-07, 0.49475
8.33963e-07, 0.499025
8.34923e-07, 0.500345
8.35884e-07, 0.500365
8.36844e-07, 0.501465
8.37804e-07, 0.502901
8.38764e-07, 0.501627
8.39724e-07, 0.496981
8.40684e-07, 0.49019
8.41644e-07, 0.4818
8.42604e-07, 0.470436
8.43564e-07, 0.455693
8.44524e-07, 0.440931
8.45485e-07, 0.433649
8.46445e-07, 0.434709
8.47405e-07, 0.430463
8.48365e-07, 0.417376
8.49325e-07, 0.415051
8.50285e-07, 0.437776
8.51245e-07, 0.468164
8.52205e-07, 0.490734
8.53165e-07, 0.504576
8.54125e-07, 0.512019
8.55086e-07, 0.514375
8.56046e-07, 0.512221
8.57006e-07, 0.505449
8.57966e-07, 0.493541
8.58926e-07, 0.478332
8.59886e-07, 0.463521
8.60846e-07, 0.448483
8.61806e-07, 0.434974
8.62766e-07, 0.430189
8.63726e-07, 0.435497
8.64686e-07, 0.4475
8.65647e-07, 0.45644
8.66607e-07, 0.457139
8.67567e-07, 0.457015
8.68527e-07, 0.469973
8.69487e-07, 0.491925
8.70447e-07, 0.507777
8.71407e-07, 0.516188
8.72367e-07, 0.522709
8.73327e-07, 0.529187
8.74287e-07, 0.533463
8.75248e-07, 0.535341
8.76208e-07, 0.53529
8.77168e-07, 0.534009
8.78128e-07, 0.532348
8.79088e-07, 0.530282
8.80048e-07, 0.527686
8.81008e-07, 0.525556
8.81968e-07, 0.524139
8.82928e-07, 0.521204
8.83888e-07, 0.515607
8.84848e-07, 0.509961
8.85809e-07, 0.506743
8.86769e-07, 0.503424
8.87729e-07, 0.498477
8.88689e-07, 0.494226
8.89649e-07, 0.493574
8.90609e-07, 0.497413
8.91569e-07, 0.503874
8.92529e-07, 0.510106
8.93489e-07, 0.514785
8.94449e-07, 0.517659
8.9541e-07, 0.517635
8.9637e-07, 0.514082
8.9733e-07, 0.507116
8.9829e-07, 0.49741
8.9925e-07, 0.487286
9.0021e-07, 0.480169
9.0117e-07, 0.479725
9.0213e-07, 0.486871
9.0309e-07, 0.497649
9.0405e-07, 0.505838
9.05011e-07, 0.506928
9.05971e-07, 0.499859
9.06931e-07, 0.488215
9.07891e-07, 0.485951
9.08851e-07, 0.501527
9.09811e-07, 0.520169
9.10771e-07, 0.530772
9.11731e-07, 0.533444
9.12691e-07, 0.529687
9.13651e-07, 0.520237
9.14611e-07, 0.507333
9.15572e-07, 0.493218
9.16532e-07, 0.4806
9.17492e-07, 0.470717
9.18452e-07, 0.459182
9.19412e-07, 0.447402
9.20372e-07, 0.456048
9.21332e-07, 0.488645
9.22292e-07, 0.519753
9.23252e-07, 0.537882
9.24212e-07, 0.543895
9.25173e-07, 0.546938
9.26133e-07, 0.555011
9.27093e-07, 0.560262
9.28053e-07, 0.558037
9.29013e-07, 0.547453
9.29973e-07, 0.526614
9.30933e-07, 0.50101
9.31893e-07, 0.489288
9.32853e-07, 0.50767
9.33813e-07, 0.540133
9.34773e-07, 0.565687
9.35734e-07, 0.58169
9.36694e-07, 0.591691
9.37654e-07, 0.597045
9.38614e-07, 0.600101
9.39574e-07, 0.601165
9.40534e-07, 0.599507
9.41494e-07, 0.595402
9.42454e-07, 0.586221
9.43414e-07, 0.569514
9.44374e-07, 0.544961
9.45335e-07, 0.519361
9.46295e-07, 0.498646
9.47255e-07, 0.491463
9.48215e-07, 0.518089
9.49175e-07, 0.555864
9.50135e-07, 0.577921
9.51095e-07, 0.590689
9.52055e-07, 0.605262
9.53015e-07, 0.619233
9.53975e-07, 0.630319
9.54935e-07, 0.637244
9.55896e-07, 0.641645
9.56856e-07, 0.64435
9.57816e-07, 0.644981
9.58776e-07, 0.645006
9.59736e-07, 0.643153
9.60696e-07, 0.640425
9.61656e-07, 0.636662
9.62616e-07, 0.632012
9.63576e-07, 0.627262
9.64536e-07, 0.624484
9.65497e-07, 0.627367
9.66457e-07, 0.63484
9.67417e-07, 0.64005
9.68377e-07, 0.642616
9.69337e-07, 0.639314
9.70297e-07, 0.632072
9.71257e-07, 0.618681
9.72217e-07, 0.600706
9.73177e-07, 0.576846
9.74137e-07, 0.550151
9.75098e-07, 0.527654
9.76058e-07, 0.523956
9.77018e-07, 0.541674
9.77978e-07, 0.570136
9.78938e-07, 0.595009
9.79898e-07, 0.612358
9.80858e-07, 0.620336
9.81818e-07, 0.619684
9.82778e-07, 0.608984
9.83738e-07, 0.588197
9.84698e-07, 0.567556
9.85659e-07, 0.55771
9.86619e-07, 0.547914
9.87579e-07, 0.5105
9.88539e-07, 0.434305
9.89499e-07, 0.375979
9.90459e-07, 0.42937
9.91419e-07, 0.497155
9.92379e-07, 0.510937
9.93339e-07, 0.497656
9.94299e-07, 0.515808
9.9526e-07, 0.541217
9.9622e-07, 0.54482
9.9718e-07, 0.535738
9.9814e-07, 0.521217
9.991e-07, 0.499772
1.00006e-06, 0.466961
1.00102e-06, 0.420185
1.00198e-06, 0.362016
1.00294e-06, 0.30269
1.0039e-06, 0.26361
1.00486e-06, 0.26457
1.00582e-06, 0.306551
1.00678e-06, 0.370154
1.00774e-06, 0.43532
1.0087e-06, 0.491575
1.00966e-06, 0.536224
1.01062e-06, 0.57073
1.01158e-06, 0.596395
1.01254e-06, 0.615813
1.0135e-06, 0.629225
1.01446e-06, 0.638653
1.01542e-06, 0.643051
1.01638e-06, 0.64372
1.01734e-06, 0.638445
1.0183e-06, 0.628325
1.01926e-06, 0.614801
1.02022e-06, 0.607755
1.02118e-06, 0.606668
1.02214e-06, 0.607666
1.0231e-06, 0.608612
1.02406e-06, 0.609433
1.02502e-06, 0.607401
1.02598e-06, 0.601837
1.02694e-06, 0.591445
1.0279e-06, 0.577204
1.02886e-06, 0.561623
1.02982e-06, 0.551922
1.03078e-06, 0.555736
1.03174e-06, 0.569814
1.0327e-06, 0.582682
1.03366e-06, 0.586892
1.03462e-06, 0.583136
1.03558e-06, 0.572631
1.03654e-06, 0.557824
1.0375e-06, 0.538918
1.03846e-06, 0.517347
1.03942e-06, 0.492739
1.04038e-06, 0.466494
1.04134e-06, 0.438855
1.0423e-06, 0.412835
1.04326e-06, 0.391809
1.04422e-06, 0.383763
1.04518e-06, 0.396049
1.04614e-06, 0.439993
1.0471e-06, 0.500756
1.04806e-06, 0.538384
1.04902e-06, 0.553319
1.04998e-06, 0.561515
1.05095e-06, 0.570513
1.05191e-06, 0.582583
1.05287e-06, 0.596281
1.05383e-06, 0.610642
1.05479e-06, 0.623266
1.05575e-06, 0.633609
1.05671e-06, 0.639178
1.05767e-06, 0.639671
1.05863e-06, 0.632622
1.05959e-06, 0.621764
1.06055e-06, 0.615803
1.06151e-06, 0.626722
1.06247e-06, 0.645328
1.06343e-06, 0.660099
1.06439e-06, 0.664957
1.06535e-06, 0.663586
1.06631e-06, 0.662575
1.06727e-06, 0.667503
1.06823e-06, 0.67291
1.06919e-06, 0.677112
1.07015e-06, 0.679191
1.07111e-06, 0.680842
1.07207e-06, 0.68193
1.07303e-06, 0.683261
1.07399e-06, 0.684499
1.07495e-06, 0.685605
1.07591e-06, 0.686527
1.07687e-06, 0.686765
1.07783e-06, 0.686901
1.07879e-06, 0.6861
1.07975e-06, 0.685617
1.08071e-06, 0.684294
1.08167e-06, 0.683976
1.08263e-06, 0.683314
1.08359e-06, 0.68459
1.08455e-06, 0.686436
1.08551e-06, 0.691033
1.08647e-06, 0.696622
1.08743e-06, 0.703751
1.08839e-06, 0.709571
1.08935e-06, 0.7128
1.09031e-06, 0.712206
1.09127e-06, 0.707511
1.09223e-06, 0.700544
1.09319e-06, 0.690938
1.09415e-06, 0.68109
1.09511e-06, 0.669606
1.09607e-06, 0.658607
1.09703e-06, 0.646602
1.09799e-06, 0.63539
1.09895e-06, 0.624248
1.09991e-06, 0.61457
1.10087e-06, 0.60674
1.10183e-06, 0.601483
1.10279e-06, 0.599917
1.10375e-06, 0.601674
1.10471e-06, 0.608916
1.10567e-06, 0.622526
1.10663e-06, 0.644648
1.10759e-06, 0.666754
1.10855e-06, 0.681362
1.10951e-06, 0.684916
1.11047e-06, 0.679165
1.11143e-06, 0.666363
1.11239e-06, 0.64733
1.11335e-06, 0.623833
1.11431e-06, 0.594618
1.11527e-06, 0.560638
1.11623e-06, 0.519888
1.11719e-06, 0.472332
1.11815e-06, 0.417002
1.11911e-06, 0.354805
1.12007e-06, 0.291027
1.12103e-06, 0.236758
1.12199e-06, 0.212096
1.12295e-06, 0.234644
1.12391e-06, 0.304444
1.12487e-06, 0.3984
1.12583e-06, 0.490301
1.12679e-06, 0.564744
1.12775e-06, 0.619639
1.12871e-06, 0.657766
1.12967e-06, 0.683065
1.13063e-06, 0.69992
1.13159e-06, 0.70986
1.13255e-06, 0.715982
1.13351e-06, 0.718411
1.13447e-06, 0.718582
1.13543e-06, 0.716798
1.13639e-06, 0.712692
1.13735e-06, 0.707188
1.13831e-06, 0.699095
1.13927e-06, 0.691164
1.14023e-06, 0.686494
1.14119e-06, 0.688544
1.14215e-06, 0.693777
1.14311e-06, 0.69684
1.14407e-06, 0.698374
1.14503e-06, 0.697362
1.14599e-06, 0.695904
1.14695e-06, 0.693598
1.14791e-06, 0.690681
1.14887e-06, 0.688123
1.14983e-06, 0.684384
1.1508e-06, 0.681138
1.15176e-06, 0.676652
1.15272e-06, 0.671373
1.15368e-06, 0.66495
1.15464e-06, 0.655874
1.1556e-06, 0.646279
1.15656e-06, 0.639625
1.15752e-06, 0.644269
1.15848e-06, 0.655703
1.15944e-06, 0.663389
1.1604e-06, 0.667393
1.16136e-06, 0.668141
1.16232e-06, 0.668025
1.16328e-06, 0.667657
1.16424e-06, 0.667096
1.1652e-06, 0.667818
1.16616e-06, 0.668715
1.16712e-06, 0.670704
1.16808e-06, 0.671373
1.16904e-06, 0.668607
1.17e-06, 0.663673
1.17096e-06, 0.658088
1.17192e-06, 0.654925
1.17288e-06, 0.653579
1.17384e-06, 0.654038
1.1748e-06, 0.656604
1.17576e-06, 0.660189
1.17672e-06, 0.665853
1.17768e-06, 0.672369
1.17864e-06, 0.680414
1.1796e-06, 0.690843
1.18056e-06, 0.702874
1.18152e-06, 0.71718
1.18248e-06, 0.730767
1.18344e-06, 0.742651
1.1844e-06, 0.752447
1.18536e-06, 0.758202
1.18632e-06, 0.762015
1.18728e-06, 0.763446
1.18824e-06, 0.763152
1.1892e-06, 0.763079
1.19016e-06, 0.761918
1.19112e-06, 0.761476
1.19208e-06, 0.76146
1.19304e-06, 0.761196
1.194e-06, 0.762277
1.19496e-06, 0.76294
1.19592e-06, 0.764028
1.19688e-06, 0.765575
1.19784e-06, 0.765983
1.1988e-06, 0.766627
1.19976e-06, 0.765635
1.20072e-06, 0.762475
1.20168e-06, 0.757257
1.20264e-06, 0.74734
1.2036e-06, 0.733887
1.20456e-06, 0.717212
1.20552e-06, 0.699385
1.20648e-06, 0.68596
1.20744e-06, 0.677756
1.2084e-06, 0.675881
1.20936e-06, 0.679118
1.21032e-06, 0.683307
1.21128e-06, 0.689248
1.21224e-06, 0.695181
1.2132e-06, 0.69986
1.21416e-06, 0.705737
1.21512e-06, 0.710619
1.21608e-06, 0.715075
1.21704e-06, 0.720645
1.218e-06, 0.724795
1.21896e-06, 0.729277
1.21992e-06, 0.734142
1.22088e-06, 0.737574
1.22184e-06, 0.741795
1.2228e-06, 0.745591
1.22376e-06, 0.748429
1.22472e-06, 0.752085
1.22568e-06, 0.754651
1.22664e-06, 0.756806
1.2276e-06, 0.759162
1.22856e-06, 0.759804
1.22952e-06, 0.760052
1.23048e-06, 0.758952
1.23144e-06, 0.754961
1.2324e-06, 0.748915
1.23336e-06, 0.737642
1.23432e-06, 0.71907
1.23528e-06, 0.690687
1.23624e-06, 0.644308
1.2372e-06, 0.574316
1.23816e-06, 0.477597
1.23912e-06, 0.370978
1.24008e-06, 0.310594
1.24104e-06, 0.336001
1.242e-06, 0.417678
1.24296e-06, 0.504277
1.24392e-06, 0.574752
1.24488e-06, 0.627615
1.24584e-06, 0.665112
1.2468e-06, 0.69227
1.24776e-06, 0.712436
1.24872e-06, 0.726467
1.24968e-06, 0.736368
1.25065e-06, 0.743641
1.25161e-06, 0.74791
1.25257e-06, 0.750156
1.25353e-06, 0.751684
1.25449e-06, 0.752029
1.25545e-06, 0.752152
1.25641e-06, 0.753238
1.25737e-06, 0.754238
1.25833e-06, 0.755019
1.25929e-06, 0.755076
1.26025e-06, 0.752264
1.26121e-06, 0.746207
1.26217e-06, 0.735975
1.26313e-06, 0.719462
1.26409e-06, 0.695869
1.26505e-06, 0.662223
1.26601e-06, 0.615084
1.26697e-06, 0.554656
1.26793e-06, 0.489358
1.26889e-06, 0.449748
1.26985e-06, 0.46916
1.27081e-06, 0.534229
1.27177e-06, 0.600337
1.27273e-06, 0.648504
1.27369e-06, 0.681194
1.27465e-06, 0.698229
1.27561e-06, 0.705915
1.27657e-06, 0.71171
1.27753e-06, 0.71292
1.27849e-06, 0.711036
1.27945e-06, 0.712219
1.28041e-06, 0.714317
1.28137e-06, 0.715306
1.28233e-06, 0.719242
1.28329e-06, 0.725898
1.28425e-06, 0.731001
1.28521e-06, 0.734734
1.28617e-06, 0.73936
1.28713e-06, 0.742549
1.28809e-06, 0.741439
1.28905e-06, 0.73936
1.29001e-06, 0.738123
1.29097e-06, 0.732929
1.29193e-06, 0.725021
1.29289e-06, 0.720405
1.29385e-06, 0.715237
1.29481e-06, 0.706749
1.29577e-06, 0.702951
1.29673e-06, 0.703157
1.29769e-06, 0.697642
1.29865e-06, 0.688428
1.29961e-06, 0.681231
1.30057e-06, 0.672251
1.30153e-06, 0.659982
1.30249e-06, 0.64788
1.30345e-06, 0.635179
1.30441e-06, 0.620873
1.30537e-06, 0.606259
1.30633e-06, 0.59056
1.30729e-06, 0.573505
1.30825e-06, 0.555714
1.30921e-06, 0.535861
1.31017e-06, 0.514165
1.31113e-06, 0.491899
1.31209e-06, 0.46858
1.31305e-06, 0.447053
1.31401e-06, 0.433618
1.31497e-06, 0.433793
1.31593e-06, 0.455052
1.31689e-06, 0.501248
1.31785e-06, 0.561999
1.31881e-06, 0.621886
1.31977e-06, 0.672486
1.32073e-06, 0.708826
1.32169e-06, 0.730328
1.32265e-06, 0.743004
1.32361e-06, 0.749492
1.32457e-06, 0.749028
1.32553e-06, 0.745743
1.32649e-06, 0.741483
1.32745e-06, 0.733048
1.32841e-06, 0.722735
1.32937e-06, 0.712982
1.33033e-06, 0.69932
1.33129e-06, 0.682348
1.33225e-06, 0.665711
1.33321e-06, 0.643691
1.33417e-06, 0.613768
1.33513e-06, 0.579985
1.33609e-06, 0.533804
1.33705e-06, 0.47498
1.33801e-06, 0.442515
1.33897e-06, 0.467512
1.33993e-06, 0.51997
1.34089e-06, 0.555331
1.34185e-06, 0.574126
1.34281e-06, 0.595958
