

lambda(m), Y
1.07495e-06, 0.586559
1.07591e-06, 0.599733
1.07687e-06, 0.615103
1.07783e-06, 0.628136
1.07879e-06, 0.635216
1.07975e-06, 0.632331
1.08071e-06, 0.617039
1.08167e-06, 0.588108
1.08263e-06, 0.548898
1.08359e-06, 0.508262
1.08455e-06, 0.478225
1.08551e-06, 0.466798
1.08647e-06, 0.473637
1.08743e-06, 0.493219
1.08839e-06, 0.518494
1.08935e-06, 0.542643
1.09031e-06, 0.559643
1.09127e-06, 0.570321
1.09223e-06, 0.578066
1.09319e-06, 0.585306
1.09415e-06, 0.59141
1.09511e-06, 0.596712
1.09607e-06, 0.602947
1.09703e-06, 0.610096
1.09799e-06, 0.613049
1.09895e-06, 0.609294
1.09991e-06, 0.59478
1.10087e-06, 0.572777
1.10183e-06, 0.564455
1.10279e-06, 0.574177
1.10375e-06, 0.587331
1.10471e-06, 0.597536
1.10567e-06, 0.604557
1.10663e-06, 0.608916
1.10759e-06, 0.611499
1.10855e-06, 0.612391
1.10951e-06, 0.612124
1.11047e-06, 0.61048
1.11143e-06, 0.607724
1.11239e-06, 0.603509
1.11335e-06, 0.59784
1.11431e-06, 0.590316
1.11527e-06, 0.580752
1.11623e-06, 0.569087
1.11719e-06, 0.55575
1.11815e-06, 0.543034
1.11911e-06, 0.53461
1.12007e-06, 0.536228
1.12103e-06, 0.54929
1.12199e-06, 0.570297
1.12295e-06, 0.592131
1.12391e-06, 0.609756
1.12487e-06, 0.621368
1.12583e-06, 0.625434
1.12679e-06, 0.621777
1.12775e-06, 0.609352
1.12871e-06, 0.590871
1.12967e-06, 0.570808
1.13063e-06, 0.552115
1.13159e-06, 0.533499
1.13255e-06, 0.510503
1.13351e-06, 0.479807
1.13447e-06, 0.438773
1.13543e-06, 0.390243
1.13639e-06, 0.346834
1.13735e-06, 0.333525
1.13831e-06, 0.367846
1.13927e-06, 0.436623
1.14023e-06, 0.510614
1.14119e-06, 0.571963
1.14215e-06, 0.617815
1.14311e-06, 0.650161
1.14407e-06, 0.673102
1.14503e-06, 0.688939
1.14599e-06, 0.699671
1.14695e-06, 0.706852
1.14791e-06, 0.710563
1.14887e-06, 0.71217
1.14983e-06, 0.710996
1.1508e-06, 0.707719
1.15176e-06, 0.702064
1.15272e-06, 0.69339
1.15368e-06, 0.682197
1.15464e-06, 0.666731
1.1556e-06, 0.647434
1.15656e-06, 0.622461
1.15752e-06, 0.590754
1.15848e-06, 0.551263
1.15944e-06, 0.501142
1.1604e-06, 0.441347
1.16136e-06, 0.373734
1.16232e-06, 0.313503
1.16328e-06, 0.282502
1.16424e-06, 0.300745
1.1652e-06, 0.371525
1.16616e-06, 0.445379
1.16712e-06, 0.476724
1.16808e-06, 0.472549
1.16904e-06, 0.454095
1.17e-06, 0.450626
1.17096e-06, 0.482166
1.17192e-06, 0.532013
1.17288e-06, 0.57306
1.17384e-06, 0.593896
1.1748e-06, 0.598187
1.17576e-06, 0.591935
1.17672e-06, 0.578822
1.17768e-06, 0.562481
1.17864e-06, 0.544379
1.1796e-06, 0.526076
1.18056e-06, 0.509195
1.18152e-06, 0.494801
1.18248e-06, 0.484844
1.18344e-06, 0.481042
1.1844e-06, 0.485192
1.18536e-06, 0.498745
1.18632e-06, 0.521974
1.18728e-06, 0.553247
1.18824e-06, 0.58897
1.1892e-06, 0.624143
1.19016e-06, 0.653182
1.19112e-06, 0.672447
1.19208e-06, 0.680098
1.19304e-06, 0.676982
1.194e-06, 0.667803
1.19496e-06, 0.660277
1.19592e-06, 0.663609
1.19688e-06, 0.677163
1.19784e-06, 0.687565
1.1988e-06, 0.684774
1.19976e-06, 0.668311
1.20072e-06, 0.641904
1.20168e-06, 0.609201
1.20264e-06, 0.572157
1.2036e-06, 0.533002
1.20456e-06, 0.494339
1.20552e-06, 0.460206
1.20648e-06, 0.437416
1.20744e-06, 0.433244
1.2084e-06, 0.453078
1.20936e-06, 0.495132
1.21032e-06, 0.549227
1.21128e-06, 0.603486
1.21224e-06, 0.648846
1.2132e-06, 0.681941
1.21416e-06, 0.703845
1.21512e-06, 0.71616
1.21608e-06, 0.721566
1.21704e-06, 0.722246
1.218e-06, 0.719176
1.21896e-06, 0.714025
1.21992e-06, 0.707296
1.22088e-06, 0.699243
1.22184e-06, 0.690745
1.2228e-06, 0.6814
1.22376e-06, 0.67139
