lambda,signal,smoothed_signal
3.14011e-06,0.587799,0.587799
3.14107e-06,0.582974,0.582974
3.14203e-06,0.577389,0.577389
3.14299e-06,0.571013,0.571013
3.14395e-06,0.563806,0.563806
3.14491e-06,0.555725,0.555725
3.14587e-06,0.546727,0.546727
3.14683e-06,0.536773,0.536773
3.14779e-06,0.525834,0.5313034999999999
3.14875e-06,0.513898,0.52260075
3.14971e-06,0.50097,0.511785375
3.15068e-06,0.48708,0.4994326875
3.15164e-06,0.472285,0.48585884375
3.1526e-06,0.456666,0.471262421875
3.15356e-06,0.440332,0.45579721093750003
3.15452e-06,0.423416,0.43960660546875
3.15548e-06,0.40607,0.422838302734375
3.15644e-06,0.388462,0.4056501513671875
3.1574e-06,0.370765,0.38820757568359376
3.15836e-06,0.353157,0.3706822878417969
3.15932e-06,0.335811,0.35324664392089844
3.16028e-06,0.318886,0.3360663219604492
3.16124e-06,0.302526,0.3192961609802246
3.1622e-06,0.286854,0.30307508049011234
3.16316e-06,0.271966,0.28752054024505613
3.16412e-06,0.257937,0.27272877012252805
3.16508e-06,0.244814,0.258771385061264
3.16604e-06,0.232619,0.245695192530632
3.167e-06,0.221356,0.233525596265316
3.16796e-06,0.21101,0.222267798132658
3.16892e-06,0.201552,0.211909899066329
3.16988e-06,0.192944,0.2024269495331645
3.17084e-06,0.185143,0.19378497476658224
3.1718e-06,0.178103,0.18594398738329113
3.17276e-06,0.17178,0.17886199369164557
3.17372e-06,0.166132,0.1724969968458228
3.17468e-06,0.161125,0.1668109984229114
3.17564e-06,0.156726,0.1617684992114557
3.1766e-06,0.152913,0.152913
3.17756e-06,0.149667,0.149667
3.17852e-06,0.146977,0.146977
3.17948e-06,0.144838,0.144838
3.18044e-06,0.143249,0.143249
3.1814e-06,0.142214,0.142214
3.18236e-06,0.141743,0.142214
3.18332e-06,0.141846,0.142214
3.18428e-06,0.142536,0.142536
3.18524e-06,0.143826,0.143826
3.1862e-06,0.145726,0.145726
3.18716e-06,0.148243,0.148243
3.18812e-06,0.151377,0.151377
3.18908e-06,0.155117,0.155117
3.19004e-06,0.159442,0.159442
3.191e-06,0.16432,0.16432
3.19196e-06,0.169703,0.169703
3.19292e-06,0.175531,0.175531
3.19388e-06,0.181736,0.181736
3.19484e-06,0.188237,0.188237
3.1958e-06,0.194954,0.194954
3.19676e-06,0.201805,0.201805
3.19772e-06,0.208717,0.208717
3.19868e-06,0.215627,0.215627
3.19964e-06,0.222492,0.222492
3.2006e-06,0.229285,0.229285
3.20156e-06,0.236007,0.236007
3.20252e-06,0.242677,0.242677
3.20348e-06,0.249338,0.249338
3.20444e-06,0.256049,0.256049
3.2054e-06,0.262876,0.262876
3.20636e-06,0.269891,0.269891
3.20732e-06,0.277161,0.277161
3.20828e-06,0.284736,0.284736
3.20924e-06,0.292648,0.292648
3.2102e-06,0.300903,0.300903
3.21116e-06,0.309477,0.309477
3.21212e-06,0.318316,0.318316
3.21308e-06,0.327341,0.327341
3.21404e-06,0.336454,0.336454
3.215e-06,0.34554,0.34554
3.21596e-06,0.354486,0.354486
3.21692e-06,0.363183,0.363183
3.21788e-06,0.371544,0.371544
3.21884e-06,0.379507,0.379507
3.2198e-06,0.387044,0.387044
3.22076e-06,0.394164,0.394164
3.22172e-06,0.400912,0.400912
3.22268e-06,0.407369,0.407369
3.22364e-06,0.413637,0.413637
3.2246e-06,0.419836,0.419836
3.22556e-06,0.42609,0.42609
3.22652e-06,0.432511,0.432511
3.22748e-06,0.439191,0.439191
3.22844e-06,0.446189,0.446189
3.2294e-06,0.453526,0.453526
3.23036e-06,0.461181,0.461181
3.23132e-06,0.469091,0.469091
3.23228e-06,0.477157,0.477157
3.23324e-06,0.485253,0.485253
3.2342e-06,0.493238,0.493238
3.23516e-06,0.50097,0.50097
3.23612e-06,0.508321,0.508321
3.23708e-06,0.515189,0.515189
3.23804e-06,0.521511,0.521511
3.239e-06,0.527266,0.527266
3.23996e-06,0.532485,0.532485
3.24092e-06,0.537241,0.537241
3.24188e-06,0.541647,0.541647
3.24284e-06,0.545846,0.545846
3.2438e-06,0.549992,0.549992
3.24476e-06,0.55424,0.55424
3.24572e-06,0.558726,0.558726
3.24668e-06,0.563556,0.563556
3.24764e-06,0.568793,0.568793
3.2486e-06,0.574449,0.574449
3.24956e-06,0.580487,0.580487
3.25053e-06,0.586818,0.586818
3.25149e-06,0.593318,0.593318
3.25245e-06,0.59983,0.59983
3.25341e-06,0.606189,0.606189
3.25437e-06,0.612232,0.612232
3.25533e-06,0.61782,0.61782
3.25629e-06,0.622848,0.622848
3.25725e-06,0.627262,0.627262
3.25821e-06,0.631058,0.631058
3.25917e-06,0.63429,0.63429
3.26013e-06,0.63706,0.63706
3.26109e-06,0.639512,0.639512
3.26205e-06,0.641817,0.641817
3.26301e-06,0.644155,0.644155
3.26397e-06,0.646696,0.646696
3.26493e-06,0.649585,0.649585
3.26589e-06,0.652927,0.652927
3.26685e-06,0.656775,0.656775
3.26781e-06,0.661123,0.661123
3.26877e-06,0.665907,0.665907
3.26973e-06,0.671015,0.671015
3.27069e-06,0.67629,0.67629
3.27165e-06,0.681554,0.681554
3.27261e-06,0.686619,0.686619
3.27357e-06,0.691311,0.691311
3.27453e-06,0.695486,0.695486
3.27549e-06,0.699045,0.699045
3.27645e-06,0.701945,0.701945
3.27741e-06,0.704204,0.704204
3.27837e-06,0.705897,0.705897
3.27933e-06,0.707155,0.707155
3.28029e-06,0.708147,0.708147
3.28125e-06,0.709066,0.709066
3.28221e-06,0.710108,0.710108
3.28317e-06,0.711455,0.711455
3.28413e-06,0.713254,0.713254
3.28509e-06,0.715602,0.715602
3.28605e-06,0.718538,0.718538
3.28701e-06,0.722037,0.722037
3.28797e-06,0.726015,0.726015
3.28893e-06,0.73033,0.73033
3.28989e-06,0.734804,0.734804
3.29085e-06,0.739238,0.739238
3.29181e-06,0.743427,0.743427
3.29277e-06,0.74719,0.74719
3.29373e-06,0.75038,0.75038
3.29469e-06,0.752903,0.752903
3.29565e-06,0.754727,0.754727
3.29661e-06,0.755887,0.755887
3.29757e-06,0.756481,0.765887
3.29853e-06,0.756659,0.7862685716908716
3.29949e-06,0.756612,0.7964593575363077
3.30045e-06,0.756551,0.8015547504590264
3.30141e-06,0.756687,0.8066501433817461
3.30237e-06,0.757211,0.8066501433817478
3.30333e-06,0.75827,0.8066501433817497
3.30429e-06,0.75996,0.806650143381752
3.30525e-06,0.76231,0.8066501433817546
3.30621e-06,0.76528,0.8066501433817574
3.30717e-06,0.768767,0.8066501433817607
3.30813e-06,0.772611,0.8066501433817642
3.30909e-06,0.776614,0.806650143381768
3.31005e-06,0.780557,0.8066501433817722
3.31101e-06,0.784224,0.8066501433817767
3.31197e-06,0.787419,0.8066501433817813
3.31293e-06,0.789991,0.8066501433817864
3.31389e-06,0.791846,0.8066501433817918
3.31485e-06,0.792958,0.8066501433817975
3.31581e-06,0.79337,0.8066501433818033
3.31677e-06,0.793195,0.8066501433818097
3.31773e-06,0.792599,0.8066501433818162
3.31869e-06,0.79179,0.806650143381823
3.31965e-06,0.790998,0.80665014338183
3.32061e-06,0.790448,0.8066501433818375
3.32157e-06,0.790344,0.806650143381845
3.32253e-06,0.790843,0.806650143381853
3.32349e-06,0.792044,0.8066501433818614
3.32445e-06,0.793977,0.8066501433818696
3.32541e-06,0.796595,0.8066501433818785
3.32637e-06,0.799787,0.8066501433818873
3.32733e-06,0.803377,0.8066501433818966
3.32829e-06,0.807153,0.806650143381906
3.32925e-06,0.810877,0.8066501433819158
3.33021e-06,0.814313,0.8066501433819256
3.33117e-06,0.817251,0.8066501433819359
3.33213e-06,0.819524,0.8066501433819462
3.33309e-06,0.821028,0.8066501433819568
3.33405e-06,0.821729,0.8066501433819677
3.33501e-06,0.821672,0.8066501433819786
3.33597e-06,0.820971,0.8066501433819899
3.33693e-06,0.819805,0.8066501433820014
3.33789e-06,0.818396,0.8066501433820129
3.33885e-06,0.816991,0.8066501433820248
3.33981e-06,0.815837,0.8066501433820368
3.34077e-06,0.815159,0.8066501433820488
3.34173e-06,0.815135,0.8066501433820612
3.34269e-06,0.815882,0.8066501433820736
3.34365e-06,0.817442,0.8066501433820863
3.34461e-06,0.819777,0.8066501433820991
3.34557e-06,0.822775,0.8066501433821119
3.34653e-06,0.826256,0.806650143382125
3.34749e-06,0.829992,0.8066501433821381
3.34845e-06,0.833727,0.8066501433821515
3.34941e-06,0.8372,0.8066501433821648
3.35038e-06,0.840174,0.8066501433821783
3.35134e-06,0.842452,0.8066501433821921
3.3523e-06,0.843906,0.8066501433822055
3.35326e-06,0.844478,0.8066501433822194
3.35422e-06,0.844197,0.8066501433822333
3.35518e-06,0.84317,0.8066501433822472
3.35614e-06,0.841577,0.8066501433822612
3.3571e-06,0.839651,0.8066501433822751
3.35806e-06,0.837661,0.8066501433822892
3.35902e-06,0.83588,0.8066501433823035
3.35998e-06,0.834568,0.8066501433823174
3.36094e-06,0.83394,0.8066501433823318
3.3619e-06,0.834149,0.8066501433823459
3.36286e-06,0.835269,0.8066501433823601
3.36382e-06,0.83729,0.8066501433823742
3.36478e-06,0.840113,0.8066501433823885
3.36574e-06,0.843564,0.8066501433824026
3.3667e-06,0.847406,0.8066501433824167
3.36766e-06,0.851362,0.8066501433824308
3.36862e-06,0.855138,0.8066501433824449
3.36958e-06,0.858454,0.8066501433824587
3.37054e-06,0.861069,0.8066501433824728
3.3715e-06,0.862802,0.8066501433824865
3.37246e-06,0.863553,0.8066501433825004
3.37342e-06,0.863311,0.8066501433825141
3.37438e-06,0.862158,0.8066501433825276
3.37534e-06,0.86026,0.8066501433825412
3.3763e-06,0.857855,0.8066501433825545
3.37726e-06,0.855233,0.8066501433825678
3.37822e-06,0.852705,0.8066501433825809
3.37918e-06,0.850579,0.8066501433825941
3.38014e-06,0.849131,0.8066501433826069
3.3811e-06,0.848576,0.8066501433826198
3.38206e-06,0.849049,0.8066501433826323
3.38302e-06,0.850592,0.8066501433826447
3.38398e-06,0.853149,0.8066501433826572
3.38494e-06,0.856566,0.8066501433826693
3.3859e-06,0.860608,0.8066501433826813
3.38686e-06,0.864977,0.8066501433826931
3.38782e-06,0.869337,0.8066501433827046
3.38878e-06,0.873348,0.8066501433827161
3.38974e-06,0.876693,0.8066501433827272
3.3907e-06,0.879111,0.8066501433827383
3.39166e-06,0.880419,0.8066501433827491
3.39262e-06,0.880532,0.8066501433827599
3.39358e-06,0.879472,0.8066501433827701
3.39454e-06,0.877368,0.8066501433827803
3.3955e-06,0.874447,0.8066501433827903
3.39646e-06,0.871015,0.8066501433827998
3.39742e-06,0.867429,0.8066501433828095
3.39838e-06,0.864069,0.8066501433828186
3.39934e-06,0.861302,0.8066501433828277
3.4003e-06,0.859448,0.8066501433828362
3.40126e-06,0.858749,0.8066501433828448
3.40222e-06,0.859348,0.8066501433828529
3.40318e-06,0.861271,0.8066501433828609
3.40414e-06,0.86442,0.8066501433828686
3.4051e-06,0.868583,0.8066501433828759
3.40606e-06,0.873444,0.806650143382883
3.40702e-06,0.878614,0.8066501433828899
3.40798e-06,0.883657,0.8066501433828963
3.40894e-06,0.888132,0.8066501433829025
3.4099e-06,0.891632,0.8066501433829086
3.41086e-06,0.893818,0.8066501433829142
3.41182e-06,0.894453,0.8066501433829195
3.41278e-06,0.893425,0.8066501433829247
3.41374e-06,0.890763,0.8066501433829294
3.4147e-06,0.886633,0.806650143382934
3.41566e-06,0.881336,0.806650143382938
3.41662e-06,0.875277,0.8066501433829418
3.41758e-06,0.868936,0.8066501433829453
3.41854e-06,0.862825,0.8066501433829486
3.4195e-06,0.857442,0.8066501433829514
3.42046e-06,0.853224,0.806650143382954
3.42142e-06,0.850501,0.8066501433829563
3.42238e-06,0.849458,0.8066501433829583
3.42334e-06,0.850103,0.8066501433829598
3.4243e-06,0.852254,0.8066501433829611
3.42526e-06,0.855533,0.8066501433829621
3.42622e-06,0.859381,0.8066501433829627
3.42718e-06,0.863085,0.8066501433829631
3.42814e-06,0.865817,0.8166501433829632
3.4291e-06,0.866687,0.8416685716914816
3.43006e-06,0.864799,0.8532337858457408
3.43102e-06,0.85932,0.8532337858457408
3.43198e-06,0.849534,0.849534
3.43294e-06,0.8349,0.842217
3.4339e-06,0.815103,0.82866
3.43486e-06,0.790086,0.8093729999999999
3.43582e-06,0.760067,0.78472
3.43678e-06,0.725545,0.7551325
3.43774e-06,0.687282,0.72120725
3.4387e-06,0.646275,0.6837411250000001
3.43966e-06,0.603705,0.6437230625000001
3.44062e-06,0.560882,0.6023025312500001
3.44158e-06,0.51918,0.560741265625
3.44254e-06,0.479962,0.5203516328125
3.4435e-06,0.444515,0.48243331640625
3.44446e-06,0.413979,0.448206158203125
3.44542e-06,0.389296,0.4187510791015625
3.44638e-06,0.371163,0.39495703955078126
3.44734e-06,0.359999,0.37747801977539064
3.4483e-06,0.355935,0.3667065098876953
3.44926e-06,0.358816,0.3667065098876953
3.45023e-06,0.368214,0.368214
3.45119e-06,0.383467,0.3758405
3.45215e-06,0.403717,0.38977875
3.45311e-06,0.427967,0.408872875
3.45407e-06,0.455137,0.4320049375
3.45503e-06,0.484123,0.45806396875
3.45599e-06,0.513851,0.48595748437499997
3.45695e-06,0.543333,0.5146452421875
3.45791e-06,0.571704,0.54317462109375
3.45887e-06,0.598259,0.570716810546875
3.45983e-06,0.622468,0.5965924052734375
3.46079e-06,0.64399,0.6202912026367187
3.46175e-06,0.662666,0.6414786013183593
3.46271e-06,0.678502,0.6599903006591796
3.46367e-06,0.691654,0.6758221503295898
3.46463e-06,0.702392,0.689107075164795
3.46559e-06,0.711069,0.7000880375823975
3.46655e-06,0.718087,0.7090875187911987
3.46751e-06,0.723861,0.7164742593955993
3.46847e-06,0.728792,0.7226331296977997
3.46943e-06,0.733239,0.7279360648488998
3.47039e-06,0.7375,0.7375
3.47135e-06,0.741803,0.741803
3.47231e-06,0.746295,0.746295
3.47327e-06,0.751051,0.751051
3.47423e-06,0.756076,0.756076
3.47519e-06,0.761317,0.761317
3.47615e-06,0.766681,0.766681
3.47711e-06,0.772049,0.772049
3.47807e-06,0.777293,0.777293
3.47903e-06,0.782289,0.782289
3.47999e-06,0.786933,0.786933
3.48095e-06,0.791148,0.791148
3.48191e-06,0.794887,0.794887
3.48287e-06,0.79814,0.79814
3.48383e-06,0.800927,0.800927
3.48479e-06,0.803295,0.803295
3.48575e-06,0.805311,0.805311
3.48671e-06,0.807056,0.807056
3.48767e-06,0.808611,0.808611
3.48863e-06,0.810055,0.810055
3.48959e-06,0.811454,0.811454
3.49055e-06,0.812859,0.812859
3.49151e-06,0.814301,0.814301
3.49247e-06,0.815791,0.815791
3.49343e-06,0.817325,0.817325
3.49439e-06,0.818882,0.818882
3.49535e-06,0.820434,0.820434
3.49631e-06,0.821949,0.821949
3.49727e-06,0.823395,0.823395
3.49823e-06,0.824747,0.824747
3.49919e-06,0.825991,0.825991
3.50015e-06,0.827125,0.827125
3.50111e-06,0.828159,0.828159
3.50207e-06,0.829116,0.829116
3.50303e-06,0.830028,0.830028
3.50399e-06,0.830933,0.830933
3.50495e-06,0.831867,0.831867
3.50591e-06,0.832865,0.832865
3.50687e-06,0.833952,0.833952
3.50783e-06,0.835142,0.835142
3.50879e-06,0.836432,0.836432
3.50975e-06,0.837805,0.837805
3.51071e-06,0.839229,0.839229
3.51167e-06,0.840661,0.840661
3.51263e-06,0.842046,0.842046
3.51359e-06,0.843329,0.843329
3.51455e-06,0.844457,0.844457
3.51551e-06,0.845383,0.845383
3.51647e-06,0.846073,0.846073
3.51743e-06,0.846513,0.855132066120665
3.51839e-06,0.846706,0.8551343555513804
3.51935e-06,0.846679,0.8551389334736818
3.52031e-06,0.846476,0.855145797999275
3.52127e-06,0.846162,0.8551549462916982
3.52223e-06,0.84581,0.8551663745677166
3.52319e-06,0.845503,0.8551800780993359
3.52415e-06,0.845324,0.85519605121614
3.52511e-06,0.845346,0.8552142873083107
3.52607e-06,0.84563,0.8552347788299003
3.52703e-06,0.846216,0.8552575173028422
3.52799e-06,0.847119,0.8552824933211438
3.52895e-06,0.848328,0.8553096965558735
3.52991e-06,0.849804,0.8553391157602543
3.53087e-06,0.851483,0.8553707387756033
3.53183e-06,0.853282,0.8554045525373084
3.53279e-06,0.855101,0.8554405430816916
3.53375e-06,0.856836,0.8554786955528454
3.53471e-06,0.858381,0.8555189942103903
3.53567e-06,0.859645,0.8555614224371423
3.53663e-06,0.860551,0.8556059627477308
3.53759e-06,0.861051,0.8556525967970688
3.53855e-06,0.861125,0.8557013053897928
3.53951e-06,0.860788,0.8557520684895036
3.54047e-06,0.860087,0.8558048652289874
3.54143e-06,0.859098,0.8558596739201937
3.54239e-06,0.857925,0.8559164720651955
3.54335e-06,0.856687,0.8559752363668651
3.54431e-06,0.855513,0.8560359427405316
3.54527e-06,0.85453,0.8560985663253151
3.54623e-06,0.853855,0.8561630814964354
3.54719e-06,0.853583,0.8562294618771651
3.54815e-06,0.853777,0.8562976803517425
3.54911e-06,0.854469,0.8563677090779023
3.55008e-06,0.85565,0.8564395195003454
3.55104e-06,0.857273,0.8565130823638056
3.552e-06,0.859253,0.8565883677270281
3.55296e-06,0.861475,0.8566653449763302
3.55392e-06,0.863803,0.8567439828400403
3.55488e-06,0.866087,0.856824249402512
3.55584e-06,0.868175,0.8569061121189757
3.5568e-06,0.869928,0.8569895378299627
3.55776e-06,0.871228,0.8570744927765251
3.55872e-06,0.871987,0.8571609426150285
3.55968e-06,0.872159,0.8572488524326954
3.56064e-06,0.871739,0.8573381867627237
3.5616e-06,0.870769,0.8574289096001143
3.56256e-06,0.869335,0.8575209844170736
3.56352e-06,0.867557,0.8576143741790839
3.56448e-06,0.865588,0.8577090413605534
3.56544e-06,0.863597,0.8578049479610894
3.5664e-06,0.86176,0.8579020555213596
3.56736e-06,0.860245,0.8580003251395318
3.56832e-06,0.859198,0.858099717487312
3.56928e-06,0.858735,0.8582001928265156
3.57024e-06,0.858929,0.8583017110252505
3.5712e-06,0.859806,0.8584042315745899
3.57216e-06,0.861339,0.8585077136048669
3.57312e-06,0.863452,0.8586121159024218
3.57408e-06,0.866021,0.8587173969259813
3.57504e-06,0.868888,0.8588235148234524
3.576e-06,0.871864,0.8589304274483609
3.57696e-06,0.874752,0.85903809237667
3.57792e-06,0.877353,0.8591464669232527
3.57888e-06,0.879487,0.8592555081587153
3.57984e-06,0.881002,0.8593651729258841
3.5808e-06,0.881792,0.859475417856613
3.58176e-06,0.881799,0.8595861993882676
3.58272e-06,0.881025,0.8596974737805018
3.58368e-06,0.879529,0.8598091971317207
3.58464e-06,0.877423,0.8599213253958143
3.5856e-06,0.874872,0.8600338143985848
3.58656e-06,0.872072,0.8601466198544255
3.58752e-06,0.869246,0.8602596973827008
3.58848e-06,0.866622,0.8603730025243588
3.58944e-06,0.864421,0.8604864907582555
3.5904e-06,0.862836,0.8606001175176934
3.59136e-06,0.862018,0.8607138382066783
3.59232e-06,0.862068,0.8608276082163792
3.59328e-06,0.863023,0.8609413829413088
3.59424e-06,0.864855,0.8610551177957
3.5952e-06,0.867471,0.8611687682296032
3.59616e-06,0.870718,0.8612822897451735
3.59712e-06,0.874393,0.8613956379126791
3.59808e-06,0.878257,0.8615087683866968
3.59904e-06,0.882051,0.8616216369220224
3.6e-06,0.885513,0.8617341993897724
3.60096e-06,0.888401,0.8618464117931917
3.60192e-06,0.890508,0.8619582302836555
3.60288e-06,0.891678,0.8620696111763693
3.60384e-06,0.891818,0.8621805109662675
3.6048e-06,0.89091,0.8622908863435971
3.60576e-06,0.889009,0.8624006942097111
3.60672e-06,0.886245,0.8625098916925269
3.60768e-06,0.882813,0.8626184361622089
3.60864e-06,0.87896,0.8627262852464945
3.6096e-06,0.874972,0.8628333968462591
3.61056e-06,0.87115,0.8629397291506993
3.61152e-06,0.867794,0.8630452406527733
3.61248e-06,0.865175,0.8631498901642313
3.61344e-06,0.86352,0.8632536368309206
3.6144e-06,0.862994,0.8633564401476519
3.61536e-06,0.863684,0.8634582599733579
3.61632e-06,0.865593,0.8635590565457815
3.61728e-06,0.868636,0.8636587904964751
3.61824e-06,0.872646,0.8637574228652964
3.6192e-06,0.877381,0.8638549151152323
3.62016e-06,0.88254,0.8639512291466849
3.62112e-06,0.887784,0.8640463273121041
3.62208e-06,0.892755,0.8641401724300459
3.62304e-06,0.897107,0.8642327277995928
3.624e-06,0.900525,0.8643239572141649
3.62496e-06,0.902749,0.8644138249757068
3.62592e-06,0.903598,0.8645022959082308
3.62688e-06,0.902979,0.864589335371745
3.62784e-06,0.900902,0.8646749092755067
3.6288e-06,0.897476,0.8647589840916665
3.62976e-06,0.892911,0.8648415268682061
3.63072e-06,0.887503,0.8649225052422724
3.63168e-06,0.881614,0.8650018874527734
3.63264e-06,0.875654,0.8650796423533735
3.6336e-06,0.870051,0.8651557394247203
3.63456e-06,0.865221,0.8652301487870716
3.63552e-06,0.861541,0.8653028412121232
3.63648e-06,0.859319,0.8653737881352385
3.63744e-06,0.858775,0.8654429616668484
3.6384e-06,0.860014,0.8655103346042489
3.63936e-06,0.863026,0.865575880442546
3.64032e-06,0.867671,0.8656395733859878
3.64128e-06,0.873691,0.8657013883584249
3.64224e-06,0.880722,0.8657613010141432
3.6432e-06,0.888311,0.8658192877478101
3.64416e-06,0.895948,0.8658753257047761
3.64512e-06,0.903094,0.8659293927904772
3.64608e-06,0.90922,0.8659814676801698
3.64704e-06,0.913838,0.8660315298277637
3.648e-06,0.916542,0.8660795594749564
3.64896e-06,0.917032,0.8661255376594685
3.64992e-06,0.915143,0.8661694462235475
3.65089e-06,0.91086,0.866211267821577
3.65185e-06,0.904323,0.866250985927919
3.65281e-06,0.895829,0.8662885848438755
3.65377e-06,0.885816,0.8663240497048365
3.65473e-06,0.874838,0.8663573664865714
3.65569e-06,0.863537,0.8663885220116563
3.65665e-06,0.8526,0.8664175039550742
3.65761e-06,0.842719,0.8664443008498944
3.65857e-06,0.834539,0.8664689020921637
3.65953e-06,0.828614,0.8664912979458148
3.66049e-06,0.825363,0.8665114795468313
3.66145e-06,0.825031,0.8665294389073653
3.66241e-06,0.827661,0.8665451689191616
3.66337e-06,0.833073,0.8665586633568667
3.66433e-06,0.840861,0.8665699168807003
3.66529e-06,0.850393,0.8665789250389435
3.66625e-06,0.860837,0.8665856842698457
3.66721e-06,0.871187,0.8665901919032822
3.66817e-06,0.880313,0.866592446161891
3.66913e-06,0.88701,0.876592446161891
3.67009e-06,0.890056,0.8833242230809455
3.67105e-06,0.888284,0.8833242230809455
3.67201e-06,0.880638,0.880638
3.67297e-06,0.86624,0.8734390000000001
3.67393e-06,0.844443,0.8589410000000001
3.67489e-06,0.81488,0.8369105000000001
3.67585e-06,0.777497,0.80720375
3.67681e-06,0.73257,0.7698868750000001
3.67777e-06,0.680716,0.7253014375
3.67873e-06,0.622877,0.67408921875
3.67969e-06,0.560295,0.617192109375
3.68065e-06,0.494467,0.5558295546875001
3.68161e-06,0.427094,0.49146177734375
3.68257e-06,0.360009,0.425735388671875
3.68353e-06,0.295112,0.36042369433593746
3.68449e-06,0.234284,0.29735384716796875
3.68545e-06,0.179313,0.23833342358398438
3.68641e-06,0.13182,0.1850767117919922
3.68737e-06,0.0931921,0.1391344058959961
3.68833e-06,0.064521,0.10182770294799805
3.68929e-06,0.0465626,0.07419515147399902
3.69025e-06,0.0397057,0.05695042573699951
3.69121e-06,0.043959,0.05045471286849976
3.69217e-06,0.0589544,0.0589544
3.69313e-06,0.0839672,0.0714608
3.69409e-06,0.117952,0.0947064
3.69505e-06,0.159589,0.1271477
3.69601e-06,0.20735,0.16724885
3.69697e-06,0.259557,0.213402925
3.69793e-06,0.314464,0.2639334625
3.69889e-06,0.370324,0.31712873124999996
3.69985e-06,0.425465,0.37129686562499997
3.70081e-06,0.47835,0.4248234328125
3.70177e-06,0.527642,0.47623271640625003
3.70273e-06,0.572241,0.524236858203125
3.70369e-06,0.611324,0.5677804291015625
3.70465e-06,0.644361,0.6060707145507812
3.70561e-06,0.671121,0.6385958572753906
3.70657e-06,0.69166,0.6651279286376953
3.70753e-06,0.706301,0.6857144643188476
3.70849e-06,0.715599,0.7006567321594238
3.70945e-06,0.720297,0.7106567321594238
3.71041e-06,0.721279,0.7333317432134798
3.71137e-06,0.719511,0.7447034936680634
3.71233e-06,0.71599,0.7504406847557923
3.71329e-06,0.711689,0.756314524141196
3.71425e-06,0.70751,0.7564850216125413
3.71521e-06,0.70424,0.7566891591562506
3.71617e-06,0.702517,0.7569266864330862
3.71713e-06,0.702811,0.7571973124929062
3.71809e-06,0.705404,0.7575007064169315
3.71905e-06,0.710395,0.7578364981486219
3.72001e-06,0.717703,0.758204279308518
3.72097e-06,0.727087,0.7586036042194216
3.72193e-06,0.738171,0.7590339908816615
3.72289e-06,0.750476,0.7594949221808468
3.72385e-06,0.763453,0.759985847008864
3.72481e-06,0.776524,0.7605061816405
3.72577e-06,0.789119,0.7610553109831313
3.72673e-06,0.800707,0.7616325901067925
3.72769e-06,0.81083,0.7622373456034103
3.72865e-06,0.819129,0.7628688772534522
3.72961e-06,0.825357,0.7635264594737158
3.73057e-06,0.829394,0.7642093431025664
3.73153e-06,0.831248,0.7649167569137391
3.73249e-06,0.831047,0.7656479095013864
3.73345e-06,0.829032,0.7664019908361043
3.73441e-06,0.825535,0.7671781742305871
3.73537e-06,0.820957,0.7679756179131573
3.73633e-06,0.815742,0.7687934670547766
3.73729e-06,0.810348,0.7696308553347498
3.73825e-06,0.805224,0.7704869070101795
3.73921e-06,0.800779,0.7713607384482192
3.74017e-06,0.797361,0.7722514602197847
3.74113e-06,0.795242,0.7731581785727467
3.74209e-06,0.794599,0.7740799975328212
3.74305e-06,0.795515,0.7750160202923925
3.74401e-06,0.797968,0.7759653513029858
3.74497e-06,0.801846,0.776927097554989
3.74593e-06,0.806949,0.7779003706479325
3.74689e-06,0.81301,0.7788842879372029
3.74785e-06,0.81971,0.7798779745705013
3.74881e-06,0.826698,0.7808805644786793
3.74977e-06,0.833616,0.7818912023691793
3.75074e-06,0.840118,0.7829090445393472
3.7517e-06,0.845892,0.7839332608203343
3.75266e-06,0.850677,0.7849630351926132
3.75362e-06,0.854277,0.7859975676766948
3.75458e-06,0.856568,0.7870360747320664
3.75554e-06,0.857509,0.7880777910940937
3.7565e-06,0.857137,0.7891219699391722
3.75746e-06,0.855565,0.7901678846702936
3.75842e-06,0.852971,0.791214828832823
3.75938e-06,0.84959,0.7922621178543464
3.76034e-06,0.845693,0.7933090886971309
3.7613e-06,0.841574,0.7943551015609723
3.76226e-06,0.837531,0.7953995392600407
3.76322e-06,0.833849,0.7964418089004484
3.76418e-06,0.830781,0.7974813409708057
3.76514e-06,0.828538,0.7985175910090716
3.7661e-06,0.827274,0.7995500383977328
3.76706e-06,0.827082,0.8005781880371078
3.76802e-06,0.827987,0.801601568837616
3.76898e-06,0.829949,0.8026197354190185
3.76994e-06,0.832865,0.8036322662937619
3.7709e-06,0.836577,0.8046387656135927
3.77186e-06,0.840884,0.8056388610394524
3.77282e-06,0.845556,0.8066322055584383
3.77378e-06,0.850342,0.8076184750372113
3.77474e-06,0.854994,0.8085973701333308
3.7757e-06,0.859274,0.8095686135306415
3.77666e-06,0.862971,0.8105319519695358
3.77762e-06,0.865914,0.81148715316434
3.77858e-06,0.867978,0.8124340079770015
3.77954e-06,0.869092,0.8133723270181396
3.7805e-06,0.869241,0.8143019429879761
3.78146e-06,0.868467,0.8152227069644893
3.78242e-06,0.866864,0.8161344909340724
3.78338e-06,0.864571,0.81703718377218
3.78434e-06,0.861764,0.8179306939841708
3.7853e-06,0.858646,0.818814945386019
3.78626e-06,0.855432,0.8196898800730574
3.78722e-06,0.852338,0.8205554538107842
