

lambda(m), Y
5.84818e-07, 0.267543
5.85299e-07, 0.267343
5.85779e-07, 0.26694
5.86259e-07, 0.26629
5.86739e-07, 0.265552
5.87219e-07, 0.264563
5.87699e-07, 0.263423
5.88179e-07, 0.262189
5.88659e-07, 0.260706
5.89139e-07, 0.259168
5.89619e-07, 0.257477
5.90099e-07, 0.255589
5.90579e-07, 0.253676
5.91059e-07, 0.251544
5.91539e-07, 0.2493
5.92019e-07, 0.247007
5.92499e-07, 0.244493
5.92979e-07, 0.241972
5.93459e-07, 0.239372
5.93939e-07, 0.236649
5.94419e-07, 0.234028
5.94899e-07, 0.231356
5.9538e-07, 0.22876
5.9586e-07, 0.226387
5.9634e-07, 0.224103
5.9682e-07, 0.222152
5.973e-07, 0.220541
5.9778e-07, 0.219223
5.9826e-07, 0.218438
5.9874e-07, 0.218045
5.9922e-07, 0.218099
5.997e-07, 0.218721
6.0018e-07, 0.219683
6.0066e-07, 0.221132
6.0114e-07, 0.223016
6.0162e-07, 0.225121
6.021e-07, 0.227644
6.0258e-07, 0.230359
6.0306e-07, 0.233146
6.0354e-07, 0.236184
6.0402e-07, 0.239119
6.045e-07, 0.241961
6.0498e-07, 0.244822
6.05461e-07, 0.247302
6.05941e-07, 0.249562
6.06421e-07, 0.251636
6.06901e-07, 0.253186
6.07381e-07, 0.254514
6.07861e-07, 0.255587
6.08341e-07, 0.256202
6.08821e-07, 0.256754
6.09301e-07, 0.257139
6.09781e-07, 0.257295
6.10261e-07, 0.257614
6.10741e-07, 0.257894
6.11221e-07, 0.258177
6.11701e-07, 0.258754
6.12181e-07, 0.259324
6.12661e-07, 0.259994
6.13141e-07, 0.260921
6.13621e-07, 0.261737
6.14101e-07, 0.262617
6.14581e-07, 0.263608
6.15062e-07, 0.264346
6.15542e-07, 0.265084
6.16022e-07, 0.265808
6.16502e-07, 0.266207
6.16982e-07, 0.266608
6.17462e-07, 0.266951
6.17942e-07, 0.266989
6.18422e-07, 0.267077
6.18902e-07, 0.267112
6.19382e-07, 0.266901
6.19862e-07, 0.266787
6.20342e-07, 0.266625
6.20822e-07, 0.266269
6.21302e-07, 0.266025
6.21782e-07, 0.265708
6.22262e-07, 0.265228
6.22742e-07, 0.264863
6.23222e-07, 0.264413
6.23702e-07, 0.263877
6.24182e-07, 0.263533
6.24662e-07, 0.263158
6.25143e-07, 0.262829
6.25623e-07, 0.262835
6.26103e-07, 0.262916
6.26583e-07, 0.263178
6.27063e-07, 0.263904
6.27543e-07, 0.264749
6.28023e-07, 0.265765
6.28503e-07, 0.267223
6.28983e-07, 0.26872
6.29463e-07, 0.27025
6.29943e-07, 0.27211
6.30423e-07, 0.27391
6.30903e-07, 0.275595
6.31383e-07, 0.277519
6.31863e-07, 0.279377
6.32343e-07, 0.281088
6.32823e-07, 0.283018
6.33303e-07, 0.284911
6.33783e-07, 0.28663
6.34263e-07, 0.288524
6.34743e-07, 0.290385
6.35224e-07, 0.292019
6.35704e-07, 0.29374
6.36184e-07, 0.29538
6.36664e-07, 0.296713
6.37144e-07, 0.298055
6.37624e-07, 0.299325
6.38104e-07, 0.300262
6.38584e-07, 0.301164
6.39064e-07, 0.302046
6.39544e-07, 0.302619
6.40024e-07, 0.303138
6.40504e-07, 0.303718
6.40984e-07, 0.304043
6.41464e-07, 0.304254
6.41944e-07, 0.304558
6.42424e-07, 0.304682
6.42904e-07, 0.304625
6.43384e-07, 0.304609
6.43864e-07, 0.304463
6.44344e-07, 0.304102
6.44824e-07, 0.303696
6.45305e-07, 0.303161
6.45785e-07, 0.302415
6.46265e-07, 0.301588
6.46745e-07, 0.30063
6.47225e-07, 0.299495
6.47705e-07, 0.298319
6.48185e-07, 0.297065
6.48665e-07, 0.295694
6.49145e-07, 0.29439
6.49625e-07, 0.293142
6.50105e-07, 0.291853
6.50585e-07, 0.290718
6.51065e-07, 0.289785
6.51545e-07, 0.288861
6.52025e-07, 0.288056
6.52505e-07, 0.287478
6.52985e-07, 0.286889
6.53465e-07, 0.286279
6.53945e-07, 0.285817
6.54425e-07, 0.285297
6.54905e-07, 0.284601
6.55386e-07, 0.283964
6.55866e-07, 0.283293
6.56346e-07, 0.282362
6.56826e-07, 0.281429
6.57306e-07, 0.280609
6.57786e-07, 0.279583
6.58266e-07, 0.278459
6.58746e-07, 0.277585
6.59226e-07, 0.276744
6.59706e-07, 0.275759
6.60186e-07, 0.274991
6.60666e-07, 0.274506
6.61146e-07, 0.273991
6.61626e-07, 0.273558
6.62106e-07, 0.27344
6.62586e-07, 0.273447
6.63066e-07, 0.27348
6.63546e-07, 0.273701
6.64026e-07, 0.274034
6.64506e-07, 0.274373
6.64986e-07, 0.274844
6.65467e-07, 0.275362
6.65947e-07, 0.275739
6.66427e-07, 0.276174
6.66907e-07, 0.27676
6.67387e-07, 0.277146
6.67867e-07, 0.277315
6.68347e-07, 0.277637
6.68827e-07, 0.277988
6.69307e-07, 0.278
6.69787e-07, 0.277869
6.70267e-07, 0.27784
6.70747e-07, 0.277646
6.71227e-07, 0.277163
6.71707e-07, 0.276618
6.72187e-07, 0.27596
6.72667e-07, 0.275004
6.73147e-07, 0.273922
6.73627e-07, 0.272768
6.74107e-07, 0.271217
6.74587e-07, 0.269254
6.75068e-07, 0.267227
6.75548e-07, 0.265127
6.76028e-07, 0.26272
6.76508e-07, 0.260108
6.76988e-07, 0.257408
6.77468e-07, 0.254435
6.77948e-07, 0.251159
6.78428e-07, 0.247804
6.78908e-07, 0.244367
6.79388e-07, 0.24072
6.79868e-07, 0.237018
6.80348e-07, 0.233429
6.80828e-07, 0.229866
6.81308e-07, 0.226326
6.81788e-07, 0.223009
6.82268e-07, 0.219941
6.82748e-07, 0.217026
6.83228e-07, 0.214371
6.83708e-07, 0.212119
6.84188e-07, 0.210209
6.84668e-07, 0.208628
6.85149e-07, 0.207535
6.85629e-07, 0.206982
6.86109e-07, 0.206889
6.86589e-07, 0.207298
6.87069e-07, 0.208303
6.87549e-07, 0.209844
6.88029e-07, 0.211829
6.88509e-07, 0.214274
6.88989e-07, 0.217146
6.89469e-07, 0.220319
6.89949e-07, 0.223717
6.90429e-07, 0.22729
6.90909e-07, 0.230917
6.91389e-07, 0.234489
6.91869e-07, 0.237948
6.92349e-07, 0.241184
6.92829e-07, 0.244068
6.93309e-07, 0.246575
6.93789e-07, 0.248696
6.94269e-07, 0.250336
6.94749e-07, 0.251474
6.9523e-07, 0.252223
6.9571e-07, 0.252634
6.9619e-07, 0.252671
6.9667e-07, 0.25243
6.9715e-07, 0.252095
6.9763e-07, 0.251717
6.9811e-07, 0.251295
6.9859e-07, 0.250985
6.9907e-07, 0.250951
6.9955e-07, 0.25119
7.0003e-07, 0.251709
7.0051e-07, 0.252648
7.0099e-07, 0.254071
7.0147e-07, 0.255888
7.0195e-07, 0.258083
7.0243e-07, 0.260724
7.0291e-07, 0.263746
7.0339e-07, 0.266997
7.0387e-07, 0.270454
7.0435e-07, 0.27412
7.0483e-07, 0.277855
7.05311e-07, 0.281518
7.05791e-07, 0.285121
7.06271e-07, 0.288645
7.06751e-07, 0.291934
7.07231e-07, 0.294918
7.07711e-07, 0.297672
7.08191e-07, 0.300163
7.08671e-07, 0.302251
7.09151e-07, 0.303953
7.09631e-07, 0.305379
7.10111e-07, 0.306463
7.10591e-07, 0.307067
7.11071e-07, 0.30726
7.11551e-07, 0.307157
7.12031e-07, 0.30663
7.12511e-07, 0.305537
7.12991e-07, 0.304005
7.13471e-07, 0.302163
7.13951e-07, 0.299861
7.14431e-07, 0.296993
7.14911e-07, 0.293783
7.15392e-07, 0.290425
7.15872e-07, 0.286798
7.16352e-07, 0.28286
7.16832e-07, 0.27894
7.17312e-07, 0.275303
7.17792e-07, 0.271846
7.18272e-07, 0.268529
7.18752e-07, 0.265676
7.19232e-07, 0.263512
7.19712e-07, 0.26183
7.20192e-07, 0.260444
7.20672e-07, 0.259535
7.21152e-07, 0.259215
7.21632e-07, 0.259175
7.22112e-07, 0.259135
7.22592e-07, 0.25922
7.23072e-07, 0.259558
7.23552e-07, 0.259908
7.24032e-07, 0.260043
7.24512e-07, 0.260133
7.24992e-07, 0.260386
7.25473e-07, 0.26067
7.25953e-07, 0.260823
7.26433e-07, 0.261027
7.26913e-07, 0.261508
7.27393e-07, 0.262176
7.27873e-07, 0.262875
7.28353e-07, 0.263741
7.28833e-07, 0.264959
7.29313e-07, 0.26642
7.29793e-07, 0.267948
7.30273e-07, 0.269627
7.30753e-07, 0.271599
7.31233e-07, 0.273739
7.31713e-07, 0.275854
7.32193e-07, 0.278007
7.32673e-07, 0.280333
7.33153e-07, 0.282712
7.33633e-07, 0.284943
7.34113e-07, 0.287083
7.34593e-07, 0.289294
7.35074e-07, 0.291484
7.35554e-07, 0.293438
7.36034e-07, 0.295206
7.36514e-07, 0.296997
7.36994e-07, 0.298768
7.37474e-07, 0.300294
7.37954e-07, 0.301596
7.38434e-07, 0.302927
7.38914e-07, 0.304324
7.39394e-07, 0.305555
7.39874e-07, 0.306566
7.40354e-07, 0.30762
7.40834e-07, 0.308842
7.41314e-07, 0.310002
7.41794e-07, 0.310935
7.42274e-07, 0.311851
7.42754e-07, 0.312966
7.43234e-07, 0.314107
7.43714e-07, 0.31501
7.44194e-07, 0.315784
7.44674e-07, 0.316717
7.45155e-07, 0.317766
7.45635e-07, 0.318624
7.46115e-07, 0.319249
7.46595e-07, 0.319931
7.47075e-07, 0.320784
7.47555e-07, 0.321538
7.48035e-07, 0.321997
7.48515e-07, 0.322358
7.48995e-07, 0.322862
7.49475e-07, 0.323377
7.49955e-07, 0.323619
7.50435e-07, 0.323627
7.50915e-07, 0.323684
7.51395e-07, 0.323844
7.51875e-07, 0.323853
7.52355e-07, 0.323584
7.52835e-07, 0.323247
7.53315e-07, 0.323042
7.53795e-07, 0.322852
7.54275e-07, 0.322462
7.54755e-07, 0.321923
7.55236e-07, 0.321472
7.55716e-07, 0.321164
7.56196e-07, 0.320823
7.56676e-07, 0.320351
7.57156e-07, 0.319893
7.57636e-07, 0.319613
7.58116e-07, 0.319465
7.58596e-07, 0.319302
7.59076e-07, 0.319121
7.59556e-07, 0.319059
7.60036e-07, 0.319188
7.60516e-07, 0.319428
7.60996e-07, 0.319678
7.61476e-07, 0.319953
7.61956e-07, 0.320336
7.62436e-07, 0.320846
7.62916e-07, 0.321411
7.63396e-07, 0.321945
7.63876e-07, 0.322441
7.64356e-07, 0.322953
7.64836e-07, 0.323506
7.65317e-07, 0.324039
7.65797e-07, 0.324459
7.66277e-07, 0.324745
7.66757e-07, 0.324973
7.67237e-07, 0.325196
7.67717e-07, 0.325341
7.68197e-07, 0.325292
7.68677e-07, 0.325051
7.69157e-07, 0.32474
7.69637e-07, 0.32442
7.70117e-07, 0.323983
7.70597e-07, 0.323301
7.71077e-07, 0.32243
7.71557e-07, 0.321538
7.72037e-07, 0.320662
7.72517e-07, 0.319651
7.72997e-07, 0.318401
7.73477e-07, 0.317033
7.73957e-07, 0.315735
7.74437e-07, 0.314493
7.74917e-07, 0.313121
7.75398e-07, 0.311555
7.75878e-07, 0.309962
7.76358e-07, 0.308498
7.76838e-07, 0.307075
7.77318e-07, 0.305484
7.77798e-07, 0.3037
7.78278e-07, 0.301905
7.78758e-07, 0.300199
7.79238e-07, 0.298434
7.79718e-07, 0.296422
7.80198e-07, 0.294196
7.80678e-07, 0.291948
7.81158e-07, 0.289736
7.81638e-07, 0.287411
7.82118e-07, 0.284855
7.82598e-07, 0.282169
7.83078e-07, 0.279542
7.83558e-07, 0.277006
7.84038e-07, 0.274444
7.84518e-07, 0.271813
7.84998e-07, 0.269245
7.85479e-07, 0.26688
7.85959e-07, 0.264705
7.86439e-07, 0.262633
7.86919e-07, 0.26068
7.87399e-07, 0.258965
7.87879e-07, 0.257539
7.88359e-07, 0.256337
7.88839e-07, 0.255308
7.89319e-07, 0.254527
7.89799e-07, 0.254085
7.90279e-07, 0.253943
7.90759e-07, 0.25398
7.91239e-07, 0.254189
7.91719e-07, 0.254704
7.92199e-07, 0.255596
7.92679e-07, 0.256739
7.93159e-07, 0.257963
7.93639e-07, 0.259292
7.94119e-07, 0.260914
7.94599e-07, 0.262894
7.9508e-07, 0.265039
7.9556e-07, 0.267134
7.9604e-07, 0.269222
7.9652e-07, 0.271533
7.97e-07, 0.274139
7.9748e-07, 0.276814
7.9796e-07, 0.279308
7.9844e-07, 0.281672
7.9892e-07, 0.284167
7.994e-07, 0.286882
7.9988e-07, 0.289582
8.0036e-07, 0.291999
8.0084e-07, 0.294185
8.0132e-07, 0.296421
8.018e-07, 0.298819
8.0228e-07, 0.301145
8.0276e-07, 0.303125
8.0324e-07, 0.304804
8.0372e-07, 0.306487
8.042e-07, 0.308317
8.0468e-07, 0.310078
8.05161e-07, 0.311484
8.05641e-07, 0.312574
8.06121e-07, 0.313673
8.06601e-07, 0.314974
8.07081e-07, 0.316289
8.07561e-07, 0.317305
8.08041e-07, 0.318008
8.08521e-07, 0.318716
8.09001e-07, 0.319666
8.09481e-07, 0.320701
8.09961e-07, 0.321463
8.10441e-07, 0.321848
8.10921e-07, 0.322127
8.11401e-07, 0.322588
8.11881e-07, 0.323155
8.12361e-07, 0.323467
8.12841e-07, 0.323327
8.13321e-07, 0.322931
8.13801e-07, 0.322614
8.14281e-07, 0.322418
8.14761e-07, 0.322041
8.15242e-07, 0.321207
8.15722e-07, 0.320003
8.16202e-07, 0.318759
8.16682e-07, 0.317638
8.17162e-07, 0.316442
8.17642e-07, 0.314867
8.18122e-07, 0.312873
8.18602e-07, 0.310732
8.19082e-07, 0.308693
8.19562e-07, 0.3067
8.20042e-07, 0.304481
8.20522e-07, 0.3019
8.21002e-07, 0.299131
8.21482e-07, 0.296469
8.21962e-07, 0.294003
8.22442e-07, 0.291558
8.22922e-07, 0.288946
8.23402e-07, 0.286229
8.23882e-07, 0.283683
8.24362e-07, 0.281515
8.24842e-07, 0.279671
8.25323e-07, 0.277945
8.25803e-07, 0.276252
8.26283e-07, 0.274743
8.26763e-07, 0.273643
8.27243e-07, 0.272999
8.27723e-07, 0.272623
8.28203e-07, 0.272283
8.28683e-07, 0.271922
8.29163e-07, 0.271673
8.29643e-07, 0.271659
8.30123e-07, 0.271814
8.30603e-07, 0.271907
8.31083e-07, 0.271746
8.31563e-07, 0.271325
8.32043e-07, 0.270781
8.32523e-07, 0.270208
8.33003e-07, 0.269535
8.33483e-07, 0.268583
8.33963e-07, 0.267236
8.34443e-07, 0.265535
8.34923e-07, 0.263617
8.35404e-07, 0.261566
8.35884e-07, 0.259338
8.36364e-07, 0.256819
8.36844e-07, 0.253957
8.37324e-07, 0.250819
8.37804e-07, 0.24754
8.38284e-07, 0.244215
8.38764e-07, 0.240862
8.39244e-07, 0.237468
8.39724e-07, 0.234061
8.40204e-07, 0.230745
8.40684e-07, 0.227661
8.41164e-07, 0.224932
8.41644e-07, 0.222649
8.42124e-07, 0.22087
8.42604e-07, 0.219647
8.43084e-07, 0.21902
8.43564e-07, 0.219018
8.44044e-07, 0.219669
8.44524e-07, 0.221001
8.45005e-07, 0.22302
8.45485e-07, 0.225669
8.45965e-07, 0.228824
8.46445e-07, 0.232342
8.46925e-07, 0.236137
8.47405e-07, 0.240208
8.47885e-07, 0.244572
8.48365e-07, 0.249173
8.48845e-07, 0.253853
8.49325e-07, 0.25843
8.49805e-07, 0.262826
8.50285e-07, 0.267104
8.50765e-07, 0.27138
8.51245e-07, 0.275675
8.51725e-07, 0.279863
8.52205e-07, 0.283764
8.52685e-07, 0.287304
8.53165e-07, 0.290577
8.53645e-07, 0.293757
8.54125e-07, 0.296931
8.54605e-07, 0.300011
8.55086e-07, 0.302814
8.55566e-07, 0.305228
8.56046e-07, 0.307319
8.56526e-07, 0.30927
8.57006e-07, 0.311219
8.57486e-07, 0.313137
8.57966e-07, 0.314855
8.58446e-07, 0.316211
8.58926e-07, 0.317189
8.59406e-07, 0.317935
8.59886e-07, 0.318627
8.60366e-07, 0.319326
8.60846e-07, 0.319917
8.61326e-07, 0.320197
8.61806e-07, 0.32004
8.62286e-07, 0.319501
8.62766e-07, 0.31877
8.63246e-07, 0.318014
8.63726e-07, 0.317226
8.64206e-07, 0.316209
8.64686e-07, 0.314729
8.65167e-07, 0.3127
8.65647e-07, 0.310267
8.66127e-07, 0.307683
8.66607e-07, 0.305094
8.67087e-07, 0.302401
8.67567e-07, 0.299319
8.68047e-07, 0.295615
8.68527e-07, 0.29131
8.69007e-07, 0.286676
8.69487e-07, 0.282023
8.69967e-07, 0.277453
8.70447e-07, 0.272786
8.70927e-07, 0.267725
8.71407e-07, 0.262134
8.71887e-07, 0.25619
8.72367e-07, 0.250285
8.72847e-07, 0.244765
8.73327e-07, 0.239713
8.73807e-07, 0.234956
8.74287e-07, 0.230256
8.74767e-07, 0.225562
8.75248e-07, 0.221089
8.75728e-07, 0.217208
8.76208e-07, 0.214216
8.76688e-07, 0.212158
8.77168e-07, 0.210822
8.77648e-07, 0.209891
8.78128e-07, 0.209147
8.78608e-07, 0.208601
8.79088e-07, 0.208461
