

lambda(m), Y
4.46085e-07, 0.243321
4.46565e-07, 0.242244
4.47045e-07, 0.241067
4.47525e-07, 0.239812
4.48005e-07, 0.238559
4.48485e-07, 0.23739
4.48965e-07, 0.236334
4.49445e-07, 0.235353
4.49925e-07, 0.234397
4.50405e-07, 0.233447
4.50885e-07, 0.232531
4.51365e-07, 0.23168
4.51845e-07, 0.230905
4.52325e-07, 0.2302
4.52805e-07, 0.229564
4.53285e-07, 0.229002
4.53765e-07, 0.228513
4.54245e-07, 0.2281
4.54725e-07, 0.227792
4.55206e-07, 0.22763
4.55686e-07, 0.227616
4.56166e-07, 0.227695
4.56646e-07, 0.227819
4.57126e-07, 0.228018
4.57606e-07, 0.228368
4.58086e-07, 0.228894
4.58566e-07, 0.229543
4.59046e-07, 0.230261
4.59526e-07, 0.231077
4.60006e-07, 0.232056
4.60486e-07, 0.233214
4.60966e-07, 0.234484
4.61446e-07, 0.235781
4.61926e-07, 0.237069
4.62406e-07, 0.238369
4.62886e-07, 0.239691
4.63366e-07, 0.240945
4.63846e-07, 0.242003
4.64326e-07, 0.242851
4.64806e-07, 0.243576
4.65287e-07, 0.244173
4.65767e-07, 0.244534
4.66247e-07, 0.244664
4.66727e-07, 0.244682
4.67207e-07, 0.244598
4.67687e-07, 0.244379
4.68167e-07, 0.244103
4.68647e-07, 0.243788
4.69127e-07, 0.243327
4.69607e-07, 0.242791
4.70087e-07, 0.242312
4.70567e-07, 0.241684
4.71047e-07, 0.240768
4.71527e-07, 0.239861
4.72007e-07, 0.238989
4.72487e-07, 0.237828
4.72967e-07, 0.236581
4.73447e-07, 0.235525
4.73927e-07, 0.234364
4.74407e-07, 0.233213
4.74887e-07, 0.232371
4.75368e-07, 0.231422
4.75848e-07, 0.230545
4.76328e-07, 0.230131
4.76808e-07, 0.229425
4.77288e-07, 0.228707
4.77768e-07, 0.228457
4.78248e-07, 0.22768
4.78728e-07, 0.22709
4.79208e-07, 0.226613
4.79688e-07, 0.225548
4.80168e-07, 0.225367
4.80648e-07, 0.224342
4.81128e-07, 0.223974
4.81608e-07, 0.223622
4.82088e-07, 0.223281
4.82568e-07, 0.223331
4.83048e-07, 0.223719
4.83528e-07, 0.221305
4.84008e-07, 0.221473
4.84488e-07, 0.222564
4.84968e-07, 0.223989
4.85449e-07, 0.225496
4.85929e-07, 0.226896
4.86409e-07, 0.228157
4.86889e-07, 0.229288
4.87369e-07, 0.230188
4.87849e-07, 0.230796
4.88329e-07, 0.231196
4.88809e-07, 0.23144
4.89289e-07, 0.231506
4.89769e-07, 0.231471
4.90249e-07, 0.231471
4.90729e-07, 0.23153
4.91209e-07, 0.231656
4.91689e-07, 0.231936
4.92169e-07, 0.232391
4.92649e-07, 0.232947
4.93129e-07, 0.233574
4.93609e-07, 0.234261
4.94089e-07, 0.234905
4.94569e-07, 0.235411
4.9505e-07, 0.235772
4.9553e-07, 0.23596
4.9601e-07, 0.235914
4.9649e-07, 0.235689
4.9697e-07, 0.235371
4.9745e-07, 0.23497
4.9793e-07, 0.234568
4.9841e-07, 0.234298
4.9889e-07, 0.23417
4.9937e-07, 0.234205
4.9985e-07, 0.234487
5.0033e-07, 0.234974
5.0081e-07, 0.235602
5.0129e-07, 0.236395
5.0177e-07, 0.237276
5.0225e-07, 0.238144
5.0273e-07, 0.23901
5.0321e-07, 0.239821
5.0369e-07, 0.240492
5.0417e-07, 0.241061
5.0465e-07, 0.24153
5.05131e-07, 0.241851
5.05611e-07, 0.242092
5.06091e-07, 0.242298
5.06571e-07, 0.242437
5.07051e-07, 0.242591
5.07531e-07, 0.242817
5.08011e-07, 0.243071
5.08491e-07, 0.243429
5.08971e-07, 0.243933
5.09451e-07, 0.244501
5.09931e-07, 0.245192
5.10411e-07, 0.245999
5.10891e-07, 0.246792
5.11371e-07, 0.247622
5.11851e-07, 0.248422
5.12331e-07, 0.24905
5.12811e-07, 0.249582
5.13291e-07, 0.24991
5.13771e-07, 0.249958
5.14251e-07, 0.249839
5.14731e-07, 0.249427
5.15212e-07, 0.248761
5.15692e-07, 0.247948
5.16172e-07, 0.246874
5.16652e-07, 0.245679
5.17132e-07, 0.244387
5.17612e-07, 0.242945
5.18092e-07, 0.241507
5.18572e-07, 0.240006
5.19052e-07, 0.238471
5.19532e-07, 0.236978
5.20012e-07, 0.235441
5.20492e-07, 0.233937
5.20972e-07, 0.232444
5.21452e-07, 0.230936
5.21932e-07, 0.229463
5.22412e-07, 0.227974
5.22892e-07, 0.226502
5.23372e-07, 0.225028
5.23852e-07, 0.22356
5.24332e-07, 0.222104
5.24812e-07, 0.220647
5.25293e-07, 0.219235
5.25773e-07, 0.21783
5.26253e-07, 0.216502
5.26733e-07, 0.215244
5.27213e-07, 0.214073
5.27693e-07, 0.21307
5.28173e-07, 0.212184
5.28653e-07, 0.21152
5.29133e-07, 0.211046
5.29613e-07, 0.210779
5.30093e-07, 0.210768
5.30573e-07, 0.210934
5.31053e-07, 0.21135
5.31533e-07, 0.211952
5.32013e-07, 0.212737
5.32493e-07, 0.213731
5.32973e-07, 0.214865
5.33453e-07, 0.21619
5.33933e-07, 0.217668
5.34413e-07, 0.219283
5.34893e-07, 0.22107
5.35374e-07, 0.222957
5.35854e-07, 0.224989
5.36334e-07, 0.227122
5.36814e-07, 0.229338
5.37294e-07, 0.23166
5.37774e-07, 0.234012
5.38254e-07, 0.236438
5.38734e-07, 0.238866
5.39214e-07, 0.241304
5.39694e-07, 0.243729
5.40174e-07, 0.246111
5.40654e-07, 0.248454
5.41134e-07, 0.250741
5.41614e-07, 0.252958
5.42094e-07, 0.255133
5.42574e-07, 0.257222
5.43054e-07, 0.259266
5.43534e-07, 0.261245
5.44014e-07, 0.263148
5.44494e-07, 0.265025
5.44974e-07, 0.266785
5.45455e-07, 0.268536
5.45935e-07, 0.270146
5.46415e-07, 0.271719
5.46895e-07, 0.273142
5.47375e-07, 0.274456
5.47855e-07, 0.275613
5.48335e-07, 0.276582
5.48815e-07, 0.277373
5.49295e-07, 0.277923
5.49775e-07, 0.278263
5.50255e-07, 0.278357
5.50735e-07, 0.278218
5.51215e-07, 0.277851
5.51695e-07, 0.27726
5.52175e-07, 0.276463
5.52655e-07, 0.275492
5.53135e-07, 0.274316
5.53615e-07, 0.273043
5.54095e-07, 0.271552
5.54575e-07, 0.270049
5.55056e-07, 0.268318
5.55536e-07, 0.266637
5.56016e-07, 0.264742
5.56496e-07, 0.262926
5.56976e-07, 0.260951
5.57456e-07, 0.259051
5.57936e-07, 0.257078
5.58416e-07, 0.255165
5.58896e-07, 0.253283
5.59376e-07, 0.251445
5.59856e-07, 0.249726
5.60336e-07, 0.248053
5.60816e-07, 0.24655
5.61296e-07, 0.245106
5.61776e-07, 0.243831
5.62256e-07, 0.242634
5.62736e-07, 0.241545
5.63216e-07, 0.240543
5.63696e-07, 0.239544
5.64176e-07, 0.238634
5.64656e-07, 0.2376
5.65137e-07, 0.236656
5.65617e-07, 0.235476
5.66097e-07, 0.234396
5.66577e-07, 0.233008
5.67057e-07, 0.23175
5.67537e-07, 0.230163
5.68017e-07, 0.228748
5.68497e-07, 0.227032
5.68977e-07, 0.22553
5.69457e-07, 0.223788
5.69937e-07, 0.222286
5.70417e-07, 0.22063
5.70897e-07, 0.219204
5.71377e-07, 0.217728
5.71857e-07, 0.216428
5.72337e-07, 0.215203
5.72817e-07, 0.214057
5.73297e-07, 0.213135
5.73777e-07, 0.212173
5.74257e-07, 0.211581
5.74737e-07, 0.21087
5.75218e-07, 0.210602
5.75698e-07, 0.210278
5.76178e-07, 0.210287
5.76658e-07, 0.210517
5.77138e-07, 0.210796
5.77618e-07, 0.211574
5.78098e-07, 0.212368
5.78578e-07, 0.213308
5.79058e-07, 0.21489
5.79538e-07, 0.216166
5.80018e-07, 0.217326
5.80498e-07, 0.219078
5.80978e-07, 0.221469
5.81458e-07, 0.223793
5.81938e-07, 0.226162
5.82418e-07, 0.228421
5.82898e-07, 0.230684
5.83378e-07, 0.232829
5.83858e-07, 0.234964
5.84338e-07, 0.236972
5.84818e-07, 0.238957
5.85299e-07, 0.240794
5.85779e-07, 0.24258
5.86259e-07, 0.244178
5.86739e-07, 0.245698
5.87219e-07, 0.246987
5.87699e-07, 0.24817
5.88179e-07, 0.249089
5.88659e-07, 0.249891
5.89139e-07, 0.250397
5.89619e-07, 0.250782
5.90099e-07, 0.250849
5.90579e-07, 0.250805
5.91059e-07, 0.250441
5.91539e-07, 0.25002
5.92019e-07, 0.249333
5.92499e-07, 0.248706
5.92979e-07, 0.247916
5.93459e-07, 0.247326
5.93939e-07, 0.246668
5.94419e-07, 0.246289
5.94899e-07, 0.245864
5.9538e-07, 0.245713
5.9586e-07, 0.245476
5.9634e-07, 0.245449
5.9682e-07, 0.245288
5.973e-07, 0.245272
5.9778e-07, 0.245106
5.9826e-07, 0.24504
5.9874e-07, 0.244863
5.9922e-07, 0.24477
5.997e-07, 0.244654
6.0018e-07, 0.244626
6.0066e-07, 0.244685
6.0114e-07, 0.244826
6.0162e-07, 0.24513
6.021e-07, 0.245455
6.0258e-07, 0.245949
6.0306e-07, 0.246339
6.0354e-07, 0.246842
6.0402e-07, 0.247098
6.045e-07, 0.247396
6.0498e-07, 0.247348
6.05461e-07, 0.247297
6.05941e-07, 0.24689
6.06421e-07, 0.246459
6.06901e-07, 0.245758
6.07381e-07, 0.245034
6.07861e-07, 0.244199
6.08341e-07, 0.243343
6.08821e-07, 0.242568
6.09301e-07, 0.241782
6.09781e-07, 0.24124
6.10261e-07, 0.240712
6.10741e-07, 0.240521
6.11221e-07, 0.240376
6.11701e-07, 0.240571
6.12181e-07, 0.240848
6.12661e-07, 0.241397
6.13141e-07, 0.242059
6.13621e-07, 0.242905
6.14101e-07, 0.243887
6.14581e-07, 0.244977
6.15062e-07, 0.246222
6.15542e-07, 0.247515
6.16022e-07, 0.248976
6.16502e-07, 0.250434
6.16982e-07, 0.252044
6.17462e-07, 0.253604
6.17942e-07, 0.255273
6.18422e-07, 0.256856
6.18902e-07, 0.258469
6.19382e-07, 0.259995
6.19862e-07, 0.26146
6.20342e-07, 0.262871
6.20822e-07, 0.264141
6.21302e-07, 0.265394
6.21782e-07, 0.266451
6.22262e-07, 0.267506
6.22742e-07, 0.26834
6.23222e-07, 0.269141
6.23702e-07, 0.269745
6.24182e-07, 0.270231
6.24662e-07, 0.270577
6.25143e-07, 0.270696
6.25623e-07, 0.270741
6.26103e-07, 0.270495
6.26583e-07, 0.270203
6.27063e-07, 0.269638
6.27543e-07, 0.268994
6.28023e-07, 0.268174
6.28503e-07, 0.267196
6.28983e-07, 0.266176
6.29463e-07, 0.264947
6.29943e-07, 0.26377
6.30423e-07, 0.262407
6.30903e-07, 0.261088
6.31383e-07, 0.259705
6.31863e-07, 0.258305
6.32343e-07, 0.256996
6.32823e-07, 0.255621
6.33303e-07, 0.25442
6.33783e-07, 0.253184
6.34263e-07, 0.252115
6.34743e-07, 0.25113
6.35224e-07, 0.250221
6.35704e-07, 0.249488
6.36184e-07, 0.248755
6.36664e-07, 0.248209
6.37144e-07, 0.247652
6.37624e-07, 0.247182
6.38104e-07, 0.246742
6.38584e-07, 0.246276
6.39064e-07, 0.245893
6.39544e-07, 0.245426
6.40024e-07, 0.245033
6.40504e-07, 0.244607
6.40984e-07, 0.244213
6.41464e-07, 0.243881
6.41944e-07, 0.243542
6.42424e-07, 0.243342
6.42904e-07, 0.243165
6.43384e-07, 0.243134
6.43864e-07, 0.243204
6.44344e-07, 0.243367
6.44824e-07, 0.243736
6.45305e-07, 0.244173
6.45785e-07, 0.244768
6.46265e-07, 0.245474
6.46745e-07, 0.246261
6.47225e-07, 0.247135
6.47705e-07, 0.248043
6.48185e-07, 0.248982
6.48665e-07, 0.249872
6.49145e-07, 0.250771
6.49625e-07, 0.251578
6.50105e-07, 0.252298
6.50585e-07, 0.252955
6.51065e-07, 0.253427
6.51545e-07, 0.253849
6.52025e-07, 0.254106
6.52505e-07, 0.254244
6.52985e-07, 0.254346
6.53465e-07, 0.254273
6.53945e-07, 0.254234
6.54425e-07, 0.254148
6.54905e-07, 0.254038
6.55386e-07, 0.254046
6.55866e-07, 0.254002
6.56346e-07, 0.254058
6.56826e-07, 0.254127
6.57306e-07, 0.25412
6.57786e-07, 0.254143
6.58266e-07, 0.253971
6.58746e-07, 0.253687
6.59226e-07, 0.253245
6.59706e-07, 0.252519
6.60186e-07, 0.251679
6.60666e-07, 0.250572
6.61146e-07, 0.249279
6.61626e-07, 0.247891
6.62106e-07, 0.246275
6.62586e-07, 0.244635
6.63066e-07, 0.24292
6.63546e-07, 0.241116
6.64026e-07, 0.239408
6.64506e-07, 0.23766
6.64986e-07, 0.235987
6.65467e-07, 0.234461
6.65947e-07, 0.232965
6.66427e-07, 0.231674
6.66907e-07, 0.230542
6.67387e-07, 0.229526
6.67867e-07, 0.228783
6.68347e-07, 0.22818
6.68827e-07, 0.227754
6.69307e-07, 0.227579
6.69787e-07, 0.227482
6.70267e-07, 0.227551
6.70747e-07, 0.227759
6.71227e-07, 0.227934
6.71707e-07, 0.228195
6.72187e-07, 0.228414
6.72667e-07, 0.228473
6.73147e-07, 0.228502
6.73627e-07, 0.228294
6.74107e-07, 0.227833
6.74587e-07, 0.227228
6.75068e-07, 0.22624
6.75548e-07, 0.224989
6.76028e-07, 0.223518
6.76508e-07, 0.221631
6.76988e-07, 0.219575
6.77468e-07, 0.217298
6.77948e-07, 0.214728
6.78428e-07, 0.212171
6.78908e-07, 0.209484
6.79388e-07, 0.206748
6.79868e-07, 0.20423
6.80348e-07, 0.201711
6.80828e-07, 0.19941
6.81308e-07, 0.197459
6.81788e-07, 0.195624
6.82268e-07, 0.194232
6.82748e-07, 0.193264
6.83228e-07, 0.19257
6.83708e-07, 0.192541
6.84188e-07, 0.193032
6.84668e-07, 0.194006
6.85149e-07, 0.195796
6.85629e-07, 0.198111
6.86109e-07, 0.200948
6.86589e-07, 0.204459
6.87069e-07, 0.208238
6.87549e-07, 0.212292
6.88029e-07, 0.216622
6.88509e-07, 0.220862
6.88989e-07, 0.225076
6.89469e-07, 0.229224
6.89949e-07, 0.233096
6.90429e-07, 0.236802
6.90909e-07, 0.240312
6.91389e-07, 0.243576
6.91869e-07, 0.246673
6.92349e-07, 0.249586
6.92829e-07, 0.252371
6.93309e-07, 0.255012
6.93789e-07, 0.257506
6.94269e-07, 0.259969
6.94749e-07, 0.262272
6.9523e-07, 0.264443
6.9571e-07, 0.26663
6.9619e-07, 0.268614
6.9667e-07, 0.270462
6.9715e-07, 0.272338
6.9763e-07, 0.27397
6.9811e-07, 0.275459
6.9859e-07, 0.276968
6.9907e-07, 0.278212
6.9955e-07, 0.279311
7.0003e-07, 0.280401
7.0051e-07, 0.281234
7.0099e-07, 0.281925
7.0147e-07, 0.282559
7.0195e-07, 0.282958
7.0243e-07, 0.283232
7.0291e-07, 0.283375
7.0339e-07, 0.283302
7.0387e-07, 0.283136
7.0435e-07, 0.282753
7.0483e-07, 0.28214
7.05311e-07, 0.281481
7.05791e-07, 0.280538
7.06271e-07, 0.279308
7.06751e-07, 0.27808
7.07231e-07, 0.276563
7.07711e-07, 0.274685
7.08191e-07, 0.272842
7.08671e-07, 0.270804
7.09151e-07, 0.268381
7.09631e-07, 0.265998
7.10111e-07, 0.26361
7.10591e-07, 0.260948
7.11071e-07, 0.258325
7.11551e-07, 0.255927
7.12031e-07, 0.253545
7.12511e-07, 0.251263
7.12991e-07, 0.24938
7.13471e-07, 0.247908
7.13951e-07, 0.246712
7.14431e-07, 0.245949
7.14911e-07, 0.245861
7.15392e-07, 0.246267
7.15872e-07, 0.246989
7.16352e-07, 0.248286
7.16832e-07, 0.25015
7.17312e-07, 0.252178
7.17792e-07, 0.254377
7.18272e-07, 0.256926
7.18752e-07, 0.259567
7.19232e-07, 0.262058
7.19712e-07, 0.264486
7.20192e-07, 0.26688
7.20672e-07, 0.269119
7.21152e-07, 0.271092
7.21632e-07, 0.272761
7.22112e-07, 0.274202
7.22592e-07, 0.275488
7.23072e-07, 0.276552
7.23552e-07, 0.277261
7.24032e-07, 0.277555
7.24512e-07, 0.277434
7.24992e-07, 0.276837
7.25473e-07, 0.275797
7.25953e-07, 0.274756
7.26433e-07, 0.274199
7.26913e-07, 0.274084
7.27393e-07, 0.274285
7.27873e-07, 0.27503
7.28353e-07, 0.276375
7.28833e-07, 0.278111
7.29313e-07, 0.28025
7.29793e-07, 0.282775
7.30273e-07, 0.285397
7.30753e-07, 0.28804
7.31233e-07, 0.290753
7.31713e-07, 0.293342
7.32193e-07, 0.295732
7.32673e-07, 0.29808
7.33153e-07, 0.30031
7.33633e-07, 0.302327
7.34113e-07, 0.304291
7.34593e-07, 0.306208
7.35074e-07, 0.307925
7.35554e-07, 0.309528
7.36034e-07, 0.311078
7.36514e-07, 0.312407
7.36994e-07, 0.313515
7.37474e-07, 0.314515
7.37954e-07, 0.315294
7.38434e-07, 0.315786
7.38914e-07, 0.316126
7.39394e-07, 0.316297
7.39874e-07, 0.316192
7.40354e-07, 0.315917
7.40834e-07, 0.315545
7.41314e-07, 0.314972
7.41794e-07, 0.314235
7.42274e-07, 0.313463
7.42754e-07, 0.312601
7.43234e-07, 0.311611
7.43714e-07, 0.310625
7.44194e-07, 0.309666
7.44674e-07, 0.308651
7.45155e-07, 0.307663
7.45635e-07, 0.306792
7.46115e-07, 0.305959
7.46595e-07, 0.305168
7.47075e-07, 0.304539
7.47555e-07, 0.304035
7.48035e-07, 0.303588
7.48515e-07, 0.303298
7.48995e-07, 0.303191
7.49475e-07, 0.303159
7.49955e-07, 0.303243
7.50435e-07, 0.303518
7.50915e-07, 0.303874
7.51395e-07, 0.304254
7.51875e-07, 0.304743
7.52355e-07, 0.305259
7.52835e-07, 0.305646
7.53315e-07, 0.305947
7.53795e-07, 0.306161
7.54275e-07, 0.306102
7.54755e-07, 0.305736
7.55236e-07, 0.305168
7.55716e-07, 0.304294
7.56196e-07, 0.303006
7.56676e-07, 0.30144
7.57156e-07, 0.299652
7.57636e-07, 0.297511
7.58116e-07, 0.295082
7.58596e-07, 0.292541
7.59076e-07, 0.289839
7.59556e-07, 0.286928
7.60036e-07, 0.283986
7.60516e-07, 0.281091
7.60996e-07, 0.278156
7.61476e-07, 0.275256
7.61956e-07, 0.27254
7.62436e-07, 0.269974
7.62916e-07, 0.267527
7.63396e-07, 0.265315
7.63876e-07, 0.26337
7.64356e-07, 0.261625
7.64836e-07, 0.260115
7.65317e-07, 0.258883
7.65797e-07, 0.25787
7.66277e-07, 0.25705
7.66757e-07, 0.256446
7.67237e-07, 0.255998
7.67717e-07, 0.255647
7.68197e-07, 0.255408
7.68677e-07, 0.255225
7.69157e-07, 0.255002
7.69637e-07, 0.254748
7.70117e-07, 0.254458
7.70597e-07, 0.254011
7.71077e-07, 0.253372
7.71557e-07, 0.252601
7.72037e-07, 0.25163
7.72517e-07, 0.250354
7.72997e-07, 0.248844
7.73477e-07, 0.247148
7.73957e-07, 0.245156
7.74437e-07, 0.242868
7.74917e-07, 0.240425
7.75398e-07, 0.237816
7.75878e-07, 0.234967
7.76358e-07, 0.232006
7.76838e-07, 0.229062
7.77318e-07, 0.226068
7.77798e-07, 0.223042
7.78278e-07, 0.220172
7.78758e-07, 0.217488
7.79238e-07, 0.214891
7.79718e-07, 0.212473
7.80198e-07, 0.210356
7.80678e-07, 0.208425
7.81158e-07, 0.206584
7.81638e-07, 0.204936
7.82118e-07, 0.203462
7.82598e-07, 0.201963
7.83078e-07, 0.200414
7.83558e-07, 0.198902
7.84038e-07, 0.197315
7.84518e-07, 0.195514
7.84998e-07, 0.193604
7.85479e-07, 0.191665
7.85959e-07, 0.189589
7.86439e-07, 0.187398
7.86919e-07, 0.185303
7.87399e-07, 0.183354
7.87879e-07, 0.181489
7.88359e-07, 0.179857
7.88839e-07, 0.178659
7.89319e-07, 0.177841
7.89799e-07, 0.17735
7.90279e-07, 0.17735
7.90759e-07, 0.177904
7.91239e-07, 0.178835
7.91719e-07, 0.18009
7.92199e-07, 0.181791
7.92679e-07, 0.183875
7.93159e-07, 0.186129
7.93639e-07, 0.188553
7.94119e-07, 0.191248
7.94599e-07, 0.1941
7.9508e-07, 0.196949
7.9556e-07, 0.199862
7.9604e-07, 0.202918
7.9652e-07, 0.205992
7.97e-07, 0.209
7.9748e-07, 0.212039
7.9796e-07, 0.215142
7.9844e-07, 0.218199
7.9892e-07, 0.221187
7.994e-07, 0.224187
7.9988e-07, 0.227186
8.0036e-07, 0.230106
8.0084e-07, 0.23296
8.0132e-07, 0.235789
8.018e-07, 0.23855
8.0228e-07, 0.241208
8.0276e-07, 0.243792
8.0324e-07, 0.246295
8.0372e-07, 0.248664
8.042e-07, 0.250913
8.0468e-07, 0.253068
8.05161e-07, 0.255076
8.05641e-07, 0.256897
8.06121e-07, 0.258587
8.06601e-07, 0.260157
8.07081e-07, 0.26152
8.07561e-07, 0.262665
8.08041e-07, 0.26368
8.08521e-07, 0.264558
8.09001e-07, 0.265195
8.09481e-07, 0.265619
8.09961e-07, 0.265947
8.10441e-07, 0.266161
8.10921e-07, 0.266163
8.11401e-07, 0.266024
8.11881e-07, 0.265894
8.12361e-07, 0.265749
8.12841e-07, 0.26551
8.13321e-07, 0.265286
8.13801e-07, 0.265231
8.14281e-07, 0.265304
8.14761e-07, 0.265416
8.15242e-07, 0.265662
8.15722e-07, 0.266153
8.16202e-07, 0.266788
8.16682e-07, 0.267433
8.17162e-07, 0.268139
8.17642e-07, 0.268962
8.18122e-07, 0.269763
8.18602e-07, 0.270393
8.19082e-07, 0.270892
8.19562e-07, 0.271312
8.20042e-07, 0.271536
8.20522e-07, 0.271439
8.21002e-07, 0.271075
8.21482e-07, 0.270516
8.21962e-07, 0.269687
8.22442e-07, 0.268496
8.22922e-07, 0.266997
8.23402e-07, 0.265271
8.23882e-07, 0.263289
8.24362e-07, 0.260992
8.24842e-07, 0.258411
8.25323e-07, 0.255624
8.25803e-07, 0.25265
8.26283e-07, 0.249468
8.26763e-07, 0.246084
8.27243e-07, 0.24255
8.27723e-07, 0.238933
8.28203e-07, 0.235268
8.28683e-07, 0.23154
8.29163e-07, 0.227753
8.29643e-07, 0.22401
8.30123e-07, 0.220424
8.30603e-07, 0.216979
8.31083e-07, 0.213619
8.31563e-07, 0.210449
8.32043e-07, 0.207672
8.32523e-07, 0.205313
8.33003e-07, 0.20324
8.33483e-07, 0.201513
8.33963e-07, 0.200401
8.34443e-07, 0.199991
8.34923e-07, 0.20008
8.35404e-07, 0.200601
8.35884e-07, 0.201817
8.36364e-07, 0.203878
8.36844e-07, 0.206529
8.37324e-07, 0.209528
8.37804e-07, 0.213048
8.38284e-07, 0.217301
8.38764e-07, 0.222049
8.39244e-07, 0.226905
8.39724e-07, 0.23191
8.40204e-07, 0.237342
8.40684e-07, 0.243076
8.41164e-07, 0.248668
8.41644e-07, 0.254029
8.42124e-07, 0.259469
8.42604e-07, 0.265033
8.43084e-07, 0.270321
8.43564e-07, 0.275114
8.44044e-07, 0.279697
8.44524e-07, 0.284279
8.45005e-07, 0.288569
8.45485e-07, 0.29225
8.45965e-07, 0.29551
8.46445e-07, 0.298672
8.46925e-07, 0.301603
8.47405e-07, 0.303943
8.47885e-07, 0.305739
8.48365e-07, 0.307363
8.48845e-07, 0.308867
8.49325e-07, 0.309928
8.49805e-07, 0.310464
8.50285e-07, 0.310825
8.50765e-07, 0.311245
8.51245e-07, 0.311525
8.51725e-07, 0.311492
8.52205e-07, 0.311409
8.52685e-07, 0.31162
8.53165e-07, 0.312073
8.53645e-07, 0.312529
8.54125e-07, 0.313073
8.54605e-07, 0.314022
8.55086e-07, 0.315416
8.55566e-07, 0.316975
8.56046e-07, 0.318572
8.56526e-07, 0.320402
8.57006e-07, 0.322581
8.57486e-07, 0.324883
8.57966e-07, 0.327061
8.58446e-07, 0.329182
8.58926e-07, 0.331433
8.59406e-07, 0.333739
8.59886e-07, 0.335846
8.60366e-07, 0.337705
8.60846e-07, 0.3395
8.61326e-07, 0.341311
8.61806e-07, 0.342973
8.62286e-07, 0.344344
8.62766e-07, 0.34552
8.63246e-07, 0.346663
8.63726e-07, 0.347737
8.64206e-07, 0.348588
8.64686e-07, 0.349195
8.65167e-07, 0.349689
8.65647e-07, 0.350146
8.66127e-07, 0.350488
8.66607e-07, 0.350622
8.67087e-07, 0.350579
8.67567e-07, 0.350462
8.68047e-07, 0.350295
8.68527e-07, 0.35001
8.69007e-07, 0.349555
8.69487e-07, 0.348964
8.69967e-07, 0.348306
8.70447e-07, 0.347604
8.70927e-07, 0.346807
8.71407e-07, 0.345864
8.71887e-07, 0.344791
8.72367e-07, 0.343667
8.72847e-07, 0.342527
8.73327e-07, 0.341309
8.73807e-07, 0.339935
8.74287e-07, 0.338436
8.74767e-07, 0.336921
8.75248e-07, 0.335419
8.75728e-07, 0.333822
8.76208e-07, 0.332042
8.76688e-07, 0.330157
8.77168e-07, 0.328299
8.77648e-07, 0.326454
8.78128e-07, 0.324467
8.78608e-07, 0.322277
8.79088e-07, 0.320021
