

lambda(m), Y
6.89469e-07, 0.127512
6.89949e-07, 0.125887
6.90429e-07, 0.124318
6.90909e-07, 0.12293
6.91389e-07, 0.12187
6.91869e-07, 0.120883
6.92349e-07, 0.120164
6.92829e-07, 0.119849
6.93309e-07, 0.119568
6.93789e-07, 0.119547
6.94269e-07, 0.119958
6.94749e-07, 0.12032
6.9523e-07, 0.120832
6.9571e-07, 0.121766
6.9619e-07, 0.122581
6.9667e-07, 0.123395
6.9715e-07, 0.124605
6.9763e-07, 0.125698
6.9811e-07, 0.126662
6.9859e-07, 0.127972
6.9907e-07, 0.129229
6.9955e-07, 0.130279
7.0003e-07, 0.131578
7.0051e-07, 0.132888
7.0099e-07, 0.133974
7.0147e-07, 0.135177
7.0195e-07, 0.136399
7.0243e-07, 0.137437
7.0291e-07, 0.138484
7.0339e-07, 0.139485
7.0387e-07, 0.140352
7.0435e-07, 0.141205
7.0483e-07, 0.141908
7.05311e-07, 0.142475
7.05791e-07, 0.143093
7.06271e-07, 0.143511
7.06751e-07, 0.143705
7.07231e-07, 0.144027
7.07711e-07, 0.14422
7.08191e-07, 0.144076
7.08671e-07, 0.144038
7.09151e-07, 0.144028
7.09631e-07, 0.143659
7.10111e-07, 0.143264
7.10591e-07, 0.142993
7.11071e-07, 0.142468
7.11551e-07, 0.141799
7.12031e-07, 0.141198
7.12511e-07, 0.140447
7.12991e-07, 0.139566
7.13471e-07, 0.138657
7.13951e-07, 0.137556
7.14431e-07, 0.136386
7.14911e-07, 0.135241
7.15392e-07, 0.133814
7.15872e-07, 0.132229
7.16352e-07, 0.130817
7.16832e-07, 0.12924
7.17312e-07, 0.127353
7.17792e-07, 0.125625
7.18272e-07, 0.124005
7.18752e-07, 0.122168
7.19232e-07, 0.120378
7.19712e-07, 0.118792
7.20192e-07, 0.117229
7.20672e-07, 0.11584
7.21152e-07, 0.114696
7.21632e-07, 0.113587
7.22112e-07, 0.112746
7.22592e-07, 0.112422
7.23072e-07, 0.112285
7.23552e-07, 0.112262
7.24032e-07, 0.112649
7.24512e-07, 0.113294
7.24992e-07, 0.114079
7.25473e-07, 0.115343
7.25953e-07, 0.117037
7.26433e-07, 0.118812
7.26913e-07, 0.120775
7.27393e-07, 0.122973
7.27873e-07, 0.12511
7.28353e-07, 0.127252
7.28833e-07, 0.12955
7.29313e-07, 0.131719
7.29793e-07, 0.1337
7.30273e-07, 0.135736
7.30753e-07, 0.137638
7.31233e-07, 0.139207
7.31713e-07, 0.140705
7.32193e-07, 0.142113
7.32673e-07, 0.143135
7.33153e-07, 0.143945
7.33633e-07, 0.144716
7.34113e-07, 0.145151
7.34593e-07, 0.145251
7.35074e-07, 0.145314
7.35554e-07, 0.145167
7.36034e-07, 0.144622
7.36514e-07, 0.143972
7.36994e-07, 0.143251
7.37474e-07, 0.142169
7.37954e-07, 0.140879
7.38434e-07, 0.139608
7.38914e-07, 0.138115
7.39394e-07, 0.136353
7.39874e-07, 0.134632
7.40354e-07, 0.132883
7.40834e-07, 0.130911
7.41314e-07, 0.12896
7.41794e-07, 0.127165
7.42274e-07, 0.125305
7.42754e-07, 0.123462
7.43234e-07, 0.121894
7.43714e-07, 0.120472
7.44194e-07, 0.119109
7.44674e-07, 0.118061
7.45155e-07, 0.117344
7.45635e-07, 0.116763
7.46115e-07, 0.116463
7.46595e-07, 0.116591
7.47075e-07, 0.116939
7.47555e-07, 0.117474
7.48035e-07, 0.118416
7.48515e-07, 0.11965
7.48995e-07, 0.120967
7.49475e-07, 0.12254
7.49955e-07, 0.124438
7.50435e-07, 0.126379
7.50915e-07, 0.128357
7.51395e-07, 0.130594
7.51875e-07, 0.132928
7.52355e-07, 0.13514
7.52835e-07, 0.137433
7.53315e-07, 0.139892
7.53795e-07, 0.142233
7.54275e-07, 0.144454
7.54755e-07, 0.146813
7.55236e-07, 0.149188
7.55716e-07, 0.151354
7.56196e-07, 0.153515
7.56676e-07, 0.155803
7.57156e-07, 0.157963
7.57636e-07, 0.15996
7.58116e-07, 0.162055
7.58596e-07, 0.164176
7.59076e-07, 0.166091
7.59556e-07, 0.167947
7.60036e-07, 0.169906
7.60516e-07, 0.171746
7.60996e-07, 0.173373
7.61476e-07, 0.175019
7.61956e-07, 0.176664
7.62436e-07, 0.178061
7.62916e-07, 0.179291
7.63396e-07, 0.180534
7.63876e-07, 0.181617
7.64356e-07, 0.182393
7.64836e-07, 0.183053
7.65317e-07, 0.18365
7.65797e-07, 0.183954
7.66277e-07, 0.183971
7.66757e-07, 0.183911
7.67237e-07, 0.183689
7.67717e-07, 0.183124
7.68197e-07, 0.182363
7.68677e-07, 0.181544
7.69157e-07, 0.180494
7.69637e-07, 0.179155
7.70117e-07, 0.177741
7.70597e-07, 0.176272
7.71077e-07, 0.174559
7.71557e-07, 0.172681
7.72037e-07, 0.170836
7.72517e-07, 0.168919
7.72997e-07, 0.166795
7.73477e-07, 0.164649
7.73957e-07, 0.162593
7.74437e-07, 0.160436
7.74917e-07, 0.158142
7.75398e-07, 0.155947
7.75878e-07, 0.153849
7.76358e-07, 0.151627
7.76838e-07, 0.149359
7.77318e-07, 0.147285
7.77798e-07, 0.145289
7.78278e-07, 0.143173
7.78758e-07, 0.141126
7.79238e-07, 0.139343
7.79718e-07, 0.137621
7.80198e-07, 0.135822
7.80678e-07, 0.134212
7.81158e-07, 0.132919
7.81638e-07, 0.131674
7.82118e-07, 0.130415
7.82598e-07, 0.129443
7.83078e-07, 0.128799
7.83558e-07, 0.128179
7.84038e-07, 0.127585
7.84518e-07, 0.127314
7.84998e-07, 0.127323
7.85479e-07, 0.127295
7.85959e-07, 0.12728
7.86439e-07, 0.12755
7.86919e-07, 0.127991
7.87399e-07, 0.128304
7.87879e-07, 0.128574
7.88359e-07, 0.129035
7.88839e-07, 0.129542
7.89319e-07, 0.129837
7.89799e-07, 0.130034
7.90279e-07, 0.130329
7.90759e-07, 0.13058
7.91239e-07, 0.130597
7.91719e-07, 0.130511
7.92199e-07, 0.130481
7.92679e-07, 0.13039
7.93159e-07, 0.130127
7.93639e-07, 0.129828
7.94119e-07, 0.129596
7.94599e-07, 0.129341
7.9508e-07, 0.12903
7.9556e-07, 0.128785
7.9604e-07, 0.128635
7.9652e-07, 0.128497
7.97e-07, 0.128409
7.9748e-07, 0.128476
7.9796e-07, 0.12864
7.9844e-07, 0.128807
7.9892e-07, 0.129082
7.994e-07, 0.129571
7.9988e-07, 0.130131
8.0036e-07, 0.13064
8.0084e-07, 0.131268
8.0132e-07, 0.132144
8.018e-07, 0.133062
8.0228e-07, 0.133855
8.0276e-07, 0.13474
8.0324e-07, 0.135897
8.0372e-07, 0.137082
8.042e-07, 0.138068
8.0468e-07, 0.139092
8.05161e-07, 0.140407
8.05641e-07, 0.141761
8.06121e-07, 0.142856
8.06601e-07, 0.143919
8.07081e-07, 0.145279
8.07561e-07, 0.146716
8.08041e-07, 0.147858
8.08521e-07, 0.148887
8.09001e-07, 0.150198
8.09481e-07, 0.151642
8.09961e-07, 0.15279
8.10441e-07, 0.153735
8.10921e-07, 0.154921
8.11401e-07, 0.156302
8.11881e-07, 0.157418
8.12361e-07, 0.158249
8.12841e-07, 0.159248
8.13321e-07, 0.160491
8.13801e-07, 0.161533
8.14281e-07, 0.162227
8.14761e-07, 0.162988
8.15242e-07, 0.164015
8.15722e-07, 0.164927
8.16202e-07, 0.165462
8.16682e-07, 0.165944
8.17162e-07, 0.166677
8.17642e-07, 0.167388
8.18122e-07, 0.167733
8.18602e-07, 0.167911
8.19082e-07, 0.16828
8.19562e-07, 0.168708
8.20042e-07, 0.168825
8.20522e-07, 0.168686
8.21002e-07, 0.168647
8.21482e-07, 0.16872
8.21962e-07, 0.168572
8.22442e-07, 0.168131
8.22922e-07, 0.167695
8.23402e-07, 0.167388
8.23882e-07, 0.166969
8.24362e-07, 0.166289
8.24842e-07, 0.165548
8.25323e-07, 0.164932
8.25803e-07, 0.16431
8.26283e-07, 0.163517
8.26763e-07, 0.162658
8.27243e-07, 0.161912
8.27723e-07, 0.161236
8.28203e-07, 0.160487
8.28683e-07, 0.159699
8.29163e-07, 0.159001
8.29643e-07, 0.158372
8.30123e-07, 0.15769
8.30603e-07, 0.156953
8.31083e-07, 0.156237
8.31563e-07, 0.155503
8.32043e-07, 0.154624
8.32523e-07, 0.153596
8.33003e-07, 0.152502
8.33483e-07, 0.151304
8.33963e-07, 0.14986
8.34443e-07, 0.148161
8.34923e-07, 0.146352
8.35404e-07, 0.144459
8.35884e-07, 0.142324
8.36364e-07, 0.139887
8.36844e-07, 0.137329
8.37324e-07, 0.13479
8.37804e-07, 0.132144
8.38284e-07, 0.12923
8.38764e-07, 0.126173
8.39244e-07, 0.123225
8.39724e-07, 0.120376
8.40204e-07, 0.117395
8.40684e-07, 0.114254
8.41164e-07, 0.111222
8.41644e-07, 0.108463
8.42124e-07, 0.105797
8.42604e-07, 0.103024
8.43084e-07, 0.100285
8.43564e-07, 0.0978665
8.44044e-07, 0.0957629
8.44524e-07, 0.0937142
8.45005e-07, 0.0916458
8.45485e-07, 0.0898027
8.45965e-07, 0.0883717
8.46445e-07, 0.0872043
8.46925e-07, 0.0860705
8.47405e-07, 0.0850236
8.47885e-07, 0.084307
8.48365e-07, 0.0839738
8.48845e-07, 0.0838176
8.49325e-07, 0.0836954
8.49805e-07, 0.0837258
8.50285e-07, 0.0840812
8.50765e-07, 0.0847215
8.51245e-07, 0.0854614
8.51725e-07, 0.0862343
8.52205e-07, 0.0871537
8.52685e-07, 0.0883169
8.53165e-07, 0.0896603
8.53645e-07, 0.0910508
8.54125e-07, 0.0924499
8.54605e-07, 0.0939322
8.55086e-07, 0.0955629
8.55566e-07, 0.0973075
8.56046e-07, 0.0990675
8.56526e-07, 0.100788
8.57006e-07, 0.102517
8.57486e-07, 0.104341
8.57966e-07, 0.106267
8.58446e-07, 0.108192
8.58926e-07, 0.110027
8.59406e-07, 0.111832
8.59886e-07, 0.11375
8.60366e-07, 0.115806
8.60846e-07, 0.117851
8.61326e-07, 0.119773
8.61806e-07, 0.121684
8.62286e-07, 0.12378
8.62766e-07, 0.126057
8.63246e-07, 0.128296
8.63726e-07, 0.130386
8.64206e-07, 0.13251
8.64686e-07, 0.13489
8.65167e-07, 0.137446
8.65647e-07, 0.13989
8.66127e-07, 0.142144
8.66607e-07, 0.144466
8.67087e-07, 0.14707
8.67567e-07, 0.149785
8.68047e-07, 0.152275
8.68527e-07, 0.154525
8.69007e-07, 0.156866
8.69487e-07, 0.159481
8.69967e-07, 0.162112
8.70447e-07, 0.164409
8.70927e-07, 0.166435
8.71407e-07, 0.168576
8.71887e-07, 0.170976
8.72367e-07, 0.173303
8.72847e-07, 0.175218
8.73327e-07, 0.176858
8.73807e-07, 0.178645
8.74287e-07, 0.180676
8.74767e-07, 0.182572
8.75248e-07, 0.184015
8.75728e-07, 0.185199
8.76208e-07, 0.186559
8.76688e-07, 0.188154
8.77168e-07, 0.189582
8.77648e-07, 0.19055
