

lambda(m), Y
4.9697e-07, 0.126845
4.9745e-07, 0.127606
4.9793e-07, 0.12837
4.9841e-07, 0.129016
4.9889e-07, 0.129762
4.9937e-07, 0.130467
4.9985e-07, 0.131194
5.0033e-07, 0.132015
5.0081e-07, 0.13274
5.0129e-07, 0.133562
5.0177e-07, 0.134284
5.0225e-07, 0.134935
5.0273e-07, 0.135548
5.0321e-07, 0.13592
5.0369e-07, 0.136246
5.0417e-07, 0.136313
5.0465e-07, 0.136224
5.05131e-07, 0.135993
5.05611e-07, 0.135512
5.06091e-07, 0.135002
5.06571e-07, 0.13428
5.07051e-07, 0.133549
5.07531e-07, 0.13276
5.08011e-07, 0.131914
5.08491e-07, 0.131161
5.08971e-07, 0.130329
5.09451e-07, 0.129629
5.09931e-07, 0.128894
5.10411e-07, 0.128207
5.10891e-07, 0.127562
5.11371e-07, 0.126849
5.11851e-07, 0.126211
5.12331e-07, 0.125444
5.12811e-07, 0.124712
5.13291e-07, 0.12388
5.13771e-07, 0.122995
5.14251e-07, 0.122091
5.14731e-07, 0.121067
5.15212e-07, 0.120097
5.15692e-07, 0.119009
5.16172e-07, 0.118007
5.16652e-07, 0.116964
5.17132e-07, 0.115998
5.17612e-07, 0.115107
5.18092e-07, 0.114274
5.18572e-07, 0.113617
5.19052e-07, 0.11302
5.19532e-07, 0.112642
5.20012e-07, 0.112357
5.20492e-07, 0.112272
5.20972e-07, 0.112327
5.21452e-07, 0.112516
5.21932e-07, 0.112888
5.22412e-07, 0.113316
5.22892e-07, 0.113939
5.23372e-07, 0.114558
5.23852e-07, 0.115344
5.24332e-07, 0.116102
5.24812e-07, 0.116966
5.25293e-07, 0.117809
5.25773e-07, 0.11868
5.26253e-07, 0.119562
5.26733e-07, 0.120394
5.27213e-07, 0.121279
5.27693e-07, 0.122057
5.28173e-07, 0.122925
5.28653e-07, 0.123658
5.29133e-07, 0.1245
5.29613e-07, 0.125205
5.30093e-07, 0.126017
5.30573e-07, 0.126709
5.31053e-07, 0.127483
5.31533e-07, 0.128163
5.32013e-07, 0.128875
5.32493e-07, 0.129522
5.32973e-07, 0.130137
5.33453e-07, 0.130717
5.33933e-07, 0.131198
5.34413e-07, 0.131674
5.34893e-07, 0.131997
5.35374e-07, 0.132355
5.35854e-07, 0.132529
5.36334e-07, 0.132784
5.36814e-07, 0.13285
5.37294e-07, 0.133044
5.37774e-07, 0.133076
5.38254e-07, 0.133256
5.38734e-07, 0.133318
5.39214e-07, 0.13354
5.39694e-07, 0.13364
5.40174e-07, 0.133911
5.40654e-07, 0.134112
5.41134e-07, 0.134448
5.41614e-07, 0.134649
5.42094e-07, 0.134941
5.42574e-07, 0.135093
5.43054e-07, 0.135297
5.43534e-07, 0.135356
5.44014e-07, 0.135437
5.44494e-07, 0.135377
5.44974e-07, 0.135322
5.45455e-07, 0.135132
5.45935e-07, 0.134935
5.46415e-07, 0.134613
5.46895e-07, 0.134282
5.47375e-07, 0.133833
5.47855e-07, 0.133374
5.48335e-07, 0.132807
5.48815e-07, 0.132241
5.49295e-07, 0.131577
5.49775e-07, 0.130926
5.50255e-07, 0.130185
5.50735e-07, 0.129471
5.51215e-07, 0.12867
5.51695e-07, 0.127908
5.52175e-07, 0.127051
5.52655e-07, 0.12624
5.53135e-07, 0.125324
5.53615e-07, 0.124463
5.54095e-07, 0.123487
5.54575e-07, 0.122585
5.55056e-07, 0.121572
5.55536e-07, 0.120668
5.56016e-07, 0.11967
5.56496e-07, 0.118825
5.56976e-07, 0.117907
5.57456e-07, 0.11719
5.57936e-07, 0.116417
5.58416e-07, 0.115884
5.58896e-07, 0.115295
5.59376e-07, 0.114971
5.59856e-07, 0.114584
5.60336e-07, 0.114468
5.60816e-07, 0.114281
5.61296e-07, 0.114355
5.61776e-07, 0.114372
5.62256e-07, 0.114627
5.62736e-07, 0.11487
5.63216e-07, 0.115313
5.63696e-07, 0.115824
5.64176e-07, 0.11648
5.64656e-07, 0.117299
5.65137e-07, 0.118187
5.65617e-07, 0.119317
5.66097e-07, 0.12042
5.66577e-07, 0.1218
5.67057e-07, 0.123053
5.67537e-07, 0.124558
5.68017e-07, 0.12586
5.68497e-07, 0.127331
5.68977e-07, 0.128566
5.69457e-07, 0.129844
5.69937e-07, 0.130905
5.70417e-07, 0.131866
5.70897e-07, 0.132667
5.71377e-07, 0.133236
5.71857e-07, 0.133715
5.72337e-07, 0.133869
5.72817e-07, 0.13399
5.73297e-07, 0.133754
5.73777e-07, 0.133515
5.74257e-07, 0.132959
5.74737e-07, 0.1324
5.75218e-07, 0.13163
5.75698e-07, 0.130841
5.76178e-07, 0.129994
5.76658e-07, 0.129112
5.77138e-07, 0.128335
5.77618e-07, 0.127527
5.78098e-07, 0.126956
5.78578e-07, 0.12638
5.79058e-07, 0.126102
5.79538e-07, 0.125867
5.80018e-07, 0.125899
5.80498e-07, 0.126032
5.80978e-07, 0.126328
5.81458e-07, 0.126773
5.81938e-07, 0.12725
5.82418e-07, 0.127904
5.82898e-07, 0.128485
5.83378e-07, 0.12923
5.83858e-07, 0.129866
5.84338e-07, 0.130604
5.84818e-07, 0.131274
5.85299e-07, 0.131945
5.85779e-07, 0.132631
5.86259e-07, 0.133215
5.86739e-07, 0.133885
5.87219e-07, 0.134389
5.87699e-07, 0.134986
5.88179e-07, 0.135428
5.88659e-07, 0.135886
5.89139e-07, 0.136268
5.89619e-07, 0.136536
5.90099e-07, 0.136823
5.90579e-07, 0.136894
5.91059e-07, 0.137013
5.91539e-07, 0.136916
5.92019e-07, 0.136801
5.92499e-07, 0.136568
5.92979e-07, 0.136203
5.93459e-07, 0.135844
5.93939e-07, 0.135287
5.94419e-07, 0.134793
5.94899e-07, 0.134142
5.9538e-07, 0.13352
5.9586e-07, 0.132865
5.9634e-07, 0.132162
5.9682e-07, 0.131556
5.973e-07, 0.13086
5.9778e-07, 0.130327
5.9826e-07, 0.129755
5.9874e-07, 0.129316
5.9922e-07, 0.12898
5.997e-07, 0.128692
6.0018e-07, 0.128652
6.0066e-07, 0.128616
6.0114e-07, 0.128855
6.0162e-07, 0.129167
6.021e-07, 0.129617
6.0258e-07, 0.130266
6.0306e-07, 0.13087
6.0354e-07, 0.131689
6.0402e-07, 0.1324
6.045e-07, 0.133145
6.0498e-07, 0.133863
6.05461e-07, 0.134358
6.05941e-07, 0.134876
6.06421e-07, 0.135075
6.06901e-07, 0.13517
6.07381e-07, 0.135066
6.07861e-07, 0.134657
6.08341e-07, 0.134194
6.08821e-07, 0.133387
6.09301e-07, 0.132509
6.09781e-07, 0.131476
6.10261e-07, 0.130257
6.10741e-07, 0.129099
6.11221e-07, 0.127762
6.11701e-07, 0.126531
6.12181e-07, 0.12532
6.12661e-07, 0.124121
6.13141e-07, 0.123157
6.13621e-07, 0.122197
6.14101e-07, 0.121486
6.14581e-07, 0.120935
6.15062e-07, 0.120501
6.15542e-07, 0.120361
6.16022e-07, 0.120282
6.16502e-07, 0.120441
6.16982e-07, 0.120749
6.17462e-07, 0.121126
6.17942e-07, 0.12172
6.18422e-07, 0.122317
6.18902e-07, 0.123043
6.19382e-07, 0.123848
6.19862e-07, 0.124643
6.20342e-07, 0.125564
6.20822e-07, 0.126445
6.21302e-07, 0.127381
6.21782e-07, 0.128332
6.22262e-07, 0.129221
6.22742e-07, 0.130157
6.23222e-07, 0.130973
6.23702e-07, 0.131769
6.24182e-07, 0.132495
6.24662e-07, 0.13305
6.25143e-07, 0.133594
6.25623e-07, 0.133931
6.26103e-07, 0.134168
6.26583e-07, 0.134354
6.27063e-07, 0.134312
6.27543e-07, 0.134292
6.28023e-07, 0.134149
6.28503e-07, 0.133883
6.28983e-07, 0.133698
6.29463e-07, 0.133339
6.29943e-07, 0.132997
6.30423e-07, 0.132667
6.30903e-07, 0.132143
6.31383e-07, 0.131697
6.31863e-07, 0.131111
6.32343e-07, 0.130374
6.32823e-07, 0.129686
6.33303e-07, 0.128747
6.33783e-07, 0.127754
6.34263e-07, 0.126737
6.34743e-07, 0.125488
6.35224e-07, 0.124322
6.35704e-07, 0.123085
6.36184e-07, 0.121762
6.36664e-07, 0.120626
6.37144e-07, 0.119438
6.37624e-07, 0.118372
6.38104e-07, 0.117532
6.38584e-07, 0.116707
6.39064e-07, 0.116174
6.39544e-07, 0.115835
6.40024e-07, 0.115606
6.40504e-07, 0.115751
6.40984e-07, 0.116005
6.41464e-07, 0.116446
6.41944e-07, 0.117233
6.42424e-07, 0.11803
6.42904e-07, 0.119054
6.43384e-07, 0.120293
6.43864e-07, 0.121445
6.44344e-07, 0.122816
6.44824e-07, 0.124219
6.45305e-07, 0.125457
6.45785e-07, 0.126865
6.46265e-07, 0.128138
6.46745e-07, 0.129211
6.47225e-07, 0.130397
6.47705e-07, 0.131347
6.48185e-07, 0.132128
6.48665e-07, 0.132985
6.49145e-07, 0.133594
6.49625e-07, 0.134116
6.50105e-07, 0.134699
6.50585e-07, 0.135083
6.51065e-07, 0.135459
6.51545e-07, 0.135875
6.52025e-07, 0.13617
6.52505e-07, 0.136527
6.52985e-07, 0.136901
6.53465e-07, 0.137237
6.53945e-07, 0.137684
6.54425e-07, 0.138127
6.54905e-07, 0.138611
6.55386e-07, 0.13924
6.55866e-07, 0.13985
6.56346e-07, 0.140563
6.56826e-07, 0.141433
6.57306e-07, 0.142267
6.57786e-07, 0.143223
6.58266e-07, 0.144313
6.58746e-07, 0.145343
6.59226e-07, 0.146469
6.59706e-07, 0.147663
6.60186e-07, 0.148765
6.60666e-07, 0.149908
6.61146e-07, 0.151017
6.61626e-07, 0.152003
6.62106e-07, 0.152975
6.62586e-07, 0.153797
6.63066e-07, 0.154461
6.63546e-07, 0.155084
6.64026e-07, 0.155461
6.64506e-07, 0.155647
6.64986e-07, 0.1558
6.65467e-07, 0.155677
6.65947e-07, 0.155362
6.66427e-07, 0.155051
6.66907e-07, 0.15451
6.67387e-07, 0.153838
6.67867e-07, 0.153223
6.68347e-07, 0.152437
6.68827e-07, 0.151622
6.69307e-07, 0.150927
6.69787e-07, 0.150054
6.70267e-07, 0.149192
6.70747e-07, 0.148531
6.71227e-07, 0.147673
6.71707e-07, 0.14675
6.72187e-07, 0.146037
6.72667e-07, 0.145182
6.73147e-07, 0.144259
6.73627e-07, 0.143504
6.74107e-07, 0.142526
6.74587e-07, 0.14144
6.75068e-07, 0.140672
6.75548e-07, 0.139882
6.76028e-07, 0.138987
6.76508e-07, 0.138338
6.76988e-07, 0.137679
6.77468e-07, 0.136956
6.77948e-07, 0.13656
6.78428e-07, 0.136263
6.78908e-07, 0.135921
6.79388e-07, 0.135925
6.79868e-07, 0.136111
6.80348e-07, 0.136244
6.80828e-07, 0.136679
6.81308e-07, 0.137334
6.81788e-07, 0.137902
6.82268e-07, 0.138673
6.82748e-07, 0.139653
6.83228e-07, 0.140503
6.83708e-07, 0.141423
6.84188e-07, 0.142505
6.84668e-07, 0.143418
6.85149e-07, 0.144266
6.85629e-07, 0.145204
6.86109e-07, 0.14595
6.86589e-07, 0.146519
6.87069e-07, 0.147101
6.87549e-07, 0.147489
6.88029e-07, 0.147635
6.88509e-07, 0.147738
6.88989e-07, 0.14767
6.89469e-07, 0.147355
6.89949e-07, 0.14698
6.90429e-07, 0.14649
6.90909e-07, 0.145799
6.91389e-07, 0.145078
6.91869e-07, 0.144325
6.92349e-07, 0.143453
6.92829e-07, 0.142612
6.93309e-07, 0.14184
6.93789e-07, 0.141041
6.94269e-07, 0.140342
6.94749e-07, 0.13981
6.9523e-07, 0.139334
6.9571e-07, 0.139003
6.9619e-07, 0.138912
6.9667e-07, 0.138932
6.9715e-07, 0.139089
6.9763e-07, 0.139502
6.9811e-07, 0.140041
6.9859e-07, 0.140648
6.9907e-07, 0.141444
6.9955e-07, 0.142333
7.0003e-07, 0.143176
7.0051e-07, 0.144065
7.0099e-07, 0.144963
7.0147e-07, 0.145689
7.0195e-07, 0.146282
7.0243e-07, 0.146765
7.0291e-07, 0.146969
7.0339e-07, 0.146882
7.0387e-07, 0.146576
7.0435e-07, 0.14593
7.0483e-07, 0.144903
7.05311e-07, 0.143609
7.05791e-07, 0.141994
7.06271e-07, 0.139998
7.06751e-07, 0.137772
7.07231e-07, 0.135344
7.07711e-07, 0.13263
7.08191e-07, 0.129782
7.08671e-07, 0.126925
7.09151e-07, 0.123954
7.09631e-07, 0.120949
7.10111e-07, 0.118116
7.10591e-07, 0.115377
7.11071e-07, 0.112674
7.11551e-07, 0.110228
7.12031e-07, 0.10806
7.12511e-07, 0.10599
7.12991e-07, 0.10414
7.13471e-07, 0.102667
7.13951e-07, 0.10138
7.14431e-07, 0.10022
7.14911e-07, 0.0994039
7.15392e-07, 0.0988675
7.15872e-07, 0.0983965
7.16352e-07, 0.0981231
7.16832e-07, 0.0981575
7.17312e-07, 0.0982737
7.17792e-07, 0.0984205
7.18272e-07, 0.0987931
7.18752e-07, 0.0993069
7.19232e-07, 0.0997709
7.19712e-07, 0.100313
7.20192e-07, 0.101026
7.20672e-07, 0.101725
7.21152e-07, 0.10239
7.21632e-07, 0.103192
7.22112e-07, 0.10407
7.22592e-07, 0.1049
7.23072e-07, 0.105804
7.23552e-07, 0.106848
7.24032e-07, 0.107905
7.24512e-07, 0.108992
7.24992e-07, 0.110233
7.25473e-07, 0.111563
7.25953e-07, 0.112908
7.26433e-07, 0.114382
7.26913e-07, 0.115999
7.27393e-07, 0.117636
7.27873e-07, 0.119339
7.28353e-07, 0.121205
7.28833e-07, 0.12312
7.29313e-07, 0.125017
7.29793e-07, 0.127029
7.30273e-07, 0.12914
7.30753e-07, 0.131184
7.31233e-07, 0.133215
7.31713e-07, 0.13536
7.32193e-07, 0.137478
7.32673e-07, 0.13945
7.33153e-07, 0.141437
7.33633e-07, 0.143476
7.34113e-07, 0.145355
7.34593e-07, 0.147072
7.35074e-07, 0.148825
7.35554e-07, 0.150533
7.36034e-07, 0.151997
7.36514e-07, 0.153342
7.36994e-07, 0.154725
7.37474e-07, 0.155975
7.37954e-07, 0.156972
7.38434e-07, 0.157922
7.38914e-07, 0.158897
7.39394e-07, 0.159682
7.39874e-07, 0.160262
7.40354e-07, 0.160855
7.40834e-07, 0.161434
7.41314e-07, 0.161797
7.41794e-07, 0.162014
7.42274e-07, 0.162262
7.42754e-07, 0.16244
7.43234e-07, 0.162399
7.43714e-07, 0.162252
7.44194e-07, 0.162111
7.44674e-07, 0.161847
7.45155e-07, 0.161379
7.45635e-07, 0.160824
7.46115e-07, 0.160234
7.46595e-07, 0.159503
7.47075e-07, 0.158608
7.47555e-07, 0.157645
7.48035e-07, 0.156633
7.48515e-07, 0.155524
7.48995e-07, 0.154336
7.49475e-07, 0.153125
7.49955e-07, 0.151907
7.50435e-07, 0.150702
7.50915e-07, 0.149537
7.51395e-07, 0.148407
7.51875e-07, 0.147338
7.52355e-07, 0.146401
7.52835e-07, 0.145584
7.53315e-07, 0.144808
7.53795e-07, 0.144109
7.54275e-07, 0.143585
7.54755e-07, 0.143162
7.55236e-07, 0.142694
7.55716e-07, 0.14224
7.56196e-07, 0.141926
7.56676e-07, 0.141628
7.57156e-07, 0.141162
7.57636e-07, 0.140634
7.58116e-07, 0.140211
7.58596e-07, 0.139742
7.59076e-07, 0.139033
7.59556e-07, 0.138247
7.60036e-07, 0.137593
7.60516e-07, 0.13691
7.60996e-07, 0.136006
7.61476e-07, 0.135082
7.61956e-07, 0.134375
7.62436e-07, 0.13372
7.62916e-07, 0.132915
7.63396e-07, 0.132166
7.63876e-07, 0.131712
7.64356e-07, 0.131381
7.64836e-07, 0.130956
7.65317e-07, 0.130615
7.65797e-07, 0.130585
7.66277e-07, 0.130698
7.66757e-07, 0.13073
7.67237e-07, 0.130826
7.67717e-07, 0.131199
7.68197e-07, 0.131706
7.68677e-07, 0.132135
7.69157e-07, 0.132601
7.69637e-07, 0.1333
7.70117e-07, 0.134129
7.70597e-07, 0.134898
7.71077e-07, 0.135688
7.71557e-07, 0.136669
7.72037e-07, 0.137773
7.72517e-07, 0.138839
7.72997e-07, 0.139912
7.73477e-07, 0.141121
7.73957e-07, 0.142428
7.74437e-07, 0.143706
7.74917e-07, 0.144968
7.75398e-07, 0.146296
7.75878e-07, 0.147668
7.76358e-07, 0.149005
7.76838e-07, 0.150302
7.77318e-07, 0.151591
7.77798e-07, 0.152856
7.78278e-07, 0.154066
7.78758e-07, 0.155226
7.79238e-07, 0.156321
7.79718e-07, 0.157322
7.80198e-07, 0.158245
7.80678e-07, 0.159126
7.81158e-07, 0.159922
7.81638e-07, 0.160572
7.82118e-07, 0.161119
7.82598e-07, 0.161651
7.83078e-07, 0.162126
7.83558e-07, 0.162437
7.84038e-07, 0.162627
7.84518e-07, 0.162837
7.84998e-07, 0.163063
7.85479e-07, 0.163158
7.85959e-07, 0.163125
7.86439e-07, 0.163144
7.86919e-07, 0.163271
7.87399e-07, 0.163349
7.87879e-07, 0.16331
7.88359e-07, 0.163329
7.88839e-07, 0.163531
7.89319e-07, 0.163781
7.89799e-07, 0.163939
7.90279e-07, 0.164118
7.90759e-07, 0.164494
7.91239e-07, 0.16499
7.91719e-07, 0.165419
7.92199e-07, 0.165805
7.92679e-07, 0.166325
7.93159e-07, 0.166987
7.93639e-07, 0.167611
7.94119e-07, 0.168139
7.94599e-07, 0.168711
7.9508e-07, 0.169397
7.9556e-07, 0.170081
7.9604e-07, 0.170666
7.9652e-07, 0.171227
7.97e-07, 0.171855
7.9748e-07, 0.172498
7.9796e-07, 0.173072
7.9844e-07, 0.1736
7.9892e-07, 0.174146
7.994e-07, 0.174687
7.9988e-07, 0.175169
8.0036e-07, 0.175607
8.0084e-07, 0.176032
8.0132e-07, 0.176404
8.018e-07, 0.176675
8.0228e-07, 0.176882
8.0276e-07, 0.177066
8.0324e-07, 0.177159
8.0372e-07, 0.177076
8.042e-07, 0.176864
8.0468e-07, 0.17662
8.05161e-07, 0.176296
8.05641e-07, 0.175751
8.06121e-07, 0.174992
8.06601e-07, 0.174178
8.07081e-07, 0.173353
8.07561e-07, 0.172355
8.08041e-07, 0.171097
8.08521e-07, 0.169744
8.09001e-07, 0.168471
8.09481e-07, 0.167178
8.09961e-07, 0.165667
8.10441e-07, 0.164008
8.10921e-07, 0.162468
8.11401e-07, 0.161099
8.11881e-07, 0.159664
8.12361e-07, 0.158039
8.12841e-07, 0.156458
8.13321e-07, 0.155159
8.13801e-07, 0.154009
8.14281e-07, 0.152718
8.14761e-07, 0.151314
8.15242e-07, 0.15012
8.15722e-07, 0.149244
8.16202e-07, 0.148398
8.16682e-07, 0.147349
8.17162e-07, 0.146283
8.17642e-07, 0.145513
8.18122e-07, 0.144982
8.18602e-07, 0.144342
8.19082e-07, 0.143483
8.19562e-07, 0.142691
8.20042e-07, 0.142196
8.20522e-07, 0.141813
8.21002e-07, 0.14122
8.21482e-07, 0.140432
8.21962e-07, 0.139762
8.22442e-07, 0.139335
8.22922e-07, 0.138903
8.23402e-07, 0.138218
8.23882e-07, 0.137381
8.24362e-07, 0.136674
8.24842e-07, 0.136141
8.25323e-07, 0.135537
8.25803e-07, 0.134688
8.26283e-07, 0.13373
8.26763e-07, 0.132895
8.27243e-07, 0.132191
8.27723e-07, 0.131413
8.28203e-07, 0.13044
8.28683e-07, 0.129397
8.29163e-07, 0.128481
8.29643e-07, 0.127706
8.30123e-07, 0.126916
8.30603e-07, 0.126004
8.31083e-07, 0.125067
8.31563e-07, 0.124284
8.32043e-07, 0.123703
8.32523e-07, 0.123199
8.33003e-07, 0.122646
8.33483e-07, 0.122101
8.33963e-07, 0.121748
8.34443e-07, 0.121671
8.34923e-07, 0.121747
8.35404e-07, 0.121809
8.35884e-07, 0.121876
8.36364e-07, 0.122148
8.36844e-07, 0.122741
8.37324e-07, 0.123516
8.37804e-07, 0.124256
8.38284e-07, 0.124955
8.38764e-07, 0.125834
8.39244e-07, 0.127035
8.39724e-07, 0.128408
8.40204e-07, 0.129691
8.40684e-07, 0.130861
8.41164e-07, 0.132163
8.41644e-07, 0.133764
8.42124e-07, 0.135508
8.42604e-07, 0.137109
8.43084e-07, 0.13853
8.43564e-07, 0.140024
8.44044e-07, 0.141779
8.44524e-07, 0.143652
8.45005e-07, 0.145352
8.45485e-07, 0.146826
8.45965e-07, 0.148312
8.46445e-07, 0.150008
8.46925e-07, 0.151802
8.47405e-07, 0.153425
8.47885e-07, 0.154799
8.48365e-07, 0.156127
8.48845e-07, 0.1576
8.49325e-07, 0.159151
8.49805e-07, 0.16055
8.50285e-07, 0.16171
8.50765e-07, 0.162772
8.51245e-07, 0.163904
8.51725e-07, 0.165079
8.52205e-07, 0.166134
8.52685e-07, 0.166982
8.53165e-07, 0.1677
8.53645e-07, 0.168408
8.54125e-07, 0.169109
8.54605e-07, 0.169712
8.55086e-07, 0.170156
8.55566e-07, 0.170465
8.56046e-07, 0.170694
8.56526e-07, 0.170851
8.57006e-07, 0.170908
8.57486e-07, 0.170848
8.57966e-07, 0.170671
8.58446e-07, 0.170369
8.58926e-07, 0.169925
8.59406e-07, 0.169344
8.59886e-07, 0.168659
8.60366e-07, 0.16788
8.60846e-07, 0.166964
8.61326e-07, 0.165851
8.61806e-07, 0.164539
8.62286e-07, 0.163089
8.62766e-07, 0.161547
8.63246e-07, 0.159879
8.63726e-07, 0.158002
8.64206e-07, 0.155877
8.64686e-07, 0.15355
8.65167e-07, 0.151093
8.65647e-07, 0.148522
8.66127e-07, 0.145788
8.66607e-07, 0.142828
8.67087e-07, 0.139631
8.67567e-07, 0.136244
8.68047e-07, 0.132737
8.68527e-07, 0.12915
8.69007e-07, 0.125468
8.69487e-07, 0.121634
8.69967e-07, 0.117609
8.70447e-07, 0.113443
8.70927e-07, 0.109269
8.71407e-07, 0.105204
8.71887e-07, 0.101236
8.72367e-07, 0.0972379
8.72847e-07, 0.0931275
8.73327e-07, 0.0890173
8.73807e-07, 0.0851583
8.74287e-07, 0.0817062
8.74767e-07, 0.0785589
8.75248e-07, 0.0754725
8.75728e-07, 0.0723585
8.76208e-07, 0.0694338
8.76688e-07, 0.0670319
8.77168e-07, 0.0652594
8.77648e-07, 0.0638752
8.78128e-07, 0.0625436
