

lambda(m), Y
4.56646e-07, 0.117838
4.57126e-07, 0.11708
4.57606e-07, 0.116526
4.58086e-07, 0.116097
4.58566e-07, 0.115936
4.59046e-07, 0.115777
4.59526e-07, 0.115853
4.60006e-07, 0.115855
4.60486e-07, 0.115988
4.60966e-07, 0.116051
4.61446e-07, 0.116124
4.61926e-07, 0.116201
4.62406e-07, 0.116206
4.62886e-07, 0.116325
4.63366e-07, 0.116356
4.63846e-07, 0.116601
4.64326e-07, 0.1168
4.64806e-07, 0.117259
4.65287e-07, 0.117735
4.65767e-07, 0.118437
4.66247e-07, 0.119197
4.66727e-07, 0.120072
4.67207e-07, 0.121001
4.67687e-07, 0.121896
4.68167e-07, 0.122811
4.68647e-07, 0.123557
4.69127e-07, 0.124292
4.69607e-07, 0.124787
4.70087e-07, 0.125273
4.70567e-07, 0.12553
4.71047e-07, 0.125816
4.71527e-07, 0.125953
4.72007e-07, 0.126171
4.72487e-07, 0.12634
4.72967e-07, 0.126621
4.73447e-07, 0.126928
4.73927e-07, 0.127323
4.74407e-07, 0.127761
4.74887e-07, 0.128204
4.75368e-07, 0.128651
4.75848e-07, 0.128987
4.76328e-07, 0.129265
4.76808e-07, 0.129326
4.77288e-07, 0.129291
4.77768e-07, 0.128988
4.78248e-07, 0.128605
4.78728e-07, 0.127968
4.79208e-07, 0.127317
4.79688e-07, 0.126474
4.80168e-07, 0.12571
4.80648e-07, 0.12483
4.81128e-07, 0.124112
4.81608e-07, 0.12334
4.82088e-07, 0.122784
4.82568e-07, 0.122204
4.83048e-07, 0.121863
4.83528e-07, 0.121502
4.84008e-07, 0.121381
4.84488e-07, 0.121232
4.84968e-07, 0.121316
4.85449e-07, 0.121365
4.85929e-07, 0.121643
4.86409e-07, 0.121877
4.86889e-07, 0.122337
4.87369e-07, 0.122744
4.87849e-07, 0.123365
4.88329e-07, 0.12392
4.88809e-07, 0.124667
4.89289e-07, 0.125331
4.89769e-07, 0.126162
4.90249e-07, 0.126895
4.90729e-07, 0.127768
4.91209e-07, 0.128534
4.91689e-07, 0.129407
4.92169e-07, 0.130168
4.92649e-07, 0.130991
4.93129e-07, 0.1317
4.93609e-07, 0.132412
4.94089e-07, 0.133011
4.94569e-07, 0.133544
4.9505e-07, 0.133974
4.9553e-07, 0.134273
4.9601e-07, 0.13449
4.9649e-07, 0.134538
4.9697e-07, 0.134538
4.9745e-07, 0.134372
4.9793e-07, 0.134199
4.9841e-07, 0.133904
4.9889e-07, 0.133647
4.9937e-07, 0.133328
4.9985e-07, 0.133093
5.0033e-07, 0.132841
5.0081e-07, 0.132707
5.0129e-07, 0.132568
5.0177e-07, 0.132554
5.0225e-07, 0.132519
5.0273e-07, 0.132576
5.0321e-07, 0.132587
5.0369e-07, 0.132617
5.0417e-07, 0.13258
5.0465e-07, 0.132473
5.05131e-07, 0.13229
5.05611e-07, 0.131963
5.06091e-07, 0.131561
5.06571e-07, 0.130983
5.07051e-07, 0.130343
5.07531e-07, 0.12953
5.08011e-07, 0.12869
5.08491e-07, 0.127708
5.08971e-07, 0.126742
5.09451e-07, 0.125682
5.09931e-07, 0.12466
5.10411e-07, 0.123618
5.10891e-07, 0.122591
5.11371e-07, 0.121637
5.11851e-07, 0.120646
5.12331e-07, 0.119797
5.12811e-07, 0.118903
5.13291e-07, 0.118148
5.13771e-07, 0.117413
5.14251e-07, 0.116791
5.14731e-07, 0.11625
5.15212e-07, 0.115833
5.15692e-07, 0.115565
5.16172e-07, 0.115383
5.16652e-07, 0.115458
5.17132e-07, 0.115593
5.17612e-07, 0.115957
5.18092e-07, 0.116449
5.18572e-07, 0.117116
5.19052e-07, 0.117897
5.19532e-07, 0.118743
5.20012e-07, 0.119752
5.20492e-07, 0.120782
5.20972e-07, 0.12195
5.21452e-07, 0.123053
5.21932e-07, 0.124178
5.22412e-07, 0.12527
5.22892e-07, 0.126279
5.23372e-07, 0.127281
5.23852e-07, 0.128132
5.24332e-07, 0.128962
5.24812e-07, 0.129644
5.25293e-07, 0.13025
5.25773e-07, 0.13076
5.26253e-07, 0.131138
5.26733e-07, 0.131477
5.27213e-07, 0.131677
5.27693e-07, 0.131867
5.28173e-07, 0.131976
5.28653e-07, 0.132069
5.29133e-07, 0.132174
5.29613e-07, 0.132255
5.30093e-07, 0.132419
5.30573e-07, 0.132578
5.31053e-07, 0.132825
5.31533e-07, 0.133116
5.32013e-07, 0.133449
5.32493e-07, 0.13387
5.32973e-07, 0.134292
5.33453e-07, 0.134794
5.33933e-07, 0.135303
5.34413e-07, 0.135837
5.34893e-07, 0.136405
5.35374e-07, 0.136942
5.35854e-07, 0.137507
5.36334e-07, 0.138023
5.36814e-07, 0.138516
5.37294e-07, 0.138965
5.37774e-07, 0.139331
5.38254e-07, 0.139646
5.38734e-07, 0.139851
5.39214e-07, 0.139976
5.39694e-07, 0.140004
5.40174e-07, 0.139928
5.40654e-07, 0.139775
5.41134e-07, 0.139527
5.41614e-07, 0.139219
5.42094e-07, 0.138845
5.42574e-07, 0.138425
5.43054e-07, 0.13797
5.43534e-07, 0.137481
5.44014e-07, 0.136983
5.44494e-07, 0.136456
5.44974e-07, 0.13593
5.45455e-07, 0.135388
5.45935e-07, 0.134834
5.46415e-07, 0.13429
5.46895e-07, 0.133718
5.47375e-07, 0.133163
5.47855e-07, 0.132598
5.48335e-07, 0.132024
5.48815e-07, 0.131477
5.49295e-07, 0.130898
5.49775e-07, 0.130343
5.50255e-07, 0.129787
5.50735e-07, 0.129204
5.51215e-07, 0.128656
5.51695e-07, 0.128068
5.52175e-07, 0.127484
5.52655e-07, 0.126917
5.53135e-07, 0.126304
5.53615e-07, 0.125735
5.54095e-07, 0.12516
5.54575e-07, 0.124579
5.55056e-07, 0.12407
5.55536e-07, 0.123548
5.56016e-07, 0.123081
5.56496e-07, 0.122684
5.56976e-07, 0.12229
5.57456e-07, 0.121996
5.57936e-07, 0.121751
5.58416e-07, 0.121546
5.58896e-07, 0.121459
5.59376e-07, 0.121412
5.59856e-07, 0.121452
5.60336e-07, 0.121605
5.60816e-07, 0.121811
5.61296e-07, 0.122133
5.61776e-07, 0.122546
5.62256e-07, 0.123021
5.62736e-07, 0.1236
5.63216e-07, 0.124224
5.63696e-07, 0.124895
5.64176e-07, 0.12561
5.64656e-07, 0.12631
5.65137e-07, 0.127016
5.65617e-07, 0.127682
5.66097e-07, 0.128279
5.66577e-07, 0.128831
5.67057e-07, 0.129274
5.67537e-07, 0.129621
5.68017e-07, 0.129889
5.68497e-07, 0.130012
5.68977e-07, 0.13005
5.69457e-07, 0.129996
5.69937e-07, 0.129801
5.70417e-07, 0.129553
5.70897e-07, 0.129224
5.71377e-07, 0.128791
5.71857e-07, 0.12835
5.72337e-07, 0.127855
5.72817e-07, 0.127309
5.73297e-07, 0.126805
5.73777e-07, 0.126278
5.74257e-07, 0.125758
5.74737e-07, 0.125315
5.75218e-07, 0.124875
5.75698e-07, 0.124488
5.76178e-07, 0.124193
5.76658e-07, 0.123907
5.77138e-07, 0.123697
5.77618e-07, 0.123572
5.78098e-07, 0.123442
5.78578e-07, 0.123387
5.79058e-07, 0.123387
5.79538e-07, 0.123355
5.80018e-07, 0.123377
5.80498e-07, 0.123418
5.80978e-07, 0.123398
5.81458e-07, 0.123413
5.81938e-07, 0.123426
5.82418e-07, 0.123368
5.82898e-07, 0.123346
5.83378e-07, 0.123329
5.83858e-07, 0.123266
5.84338e-07, 0.123267
5.84818e-07, 0.123317
5.85299e-07, 0.123378
5.85779e-07, 0.123555
5.86259e-07, 0.123849
5.86739e-07, 0.124227
5.87219e-07, 0.12477
5.87699e-07, 0.125487
5.88179e-07, 0.126343
5.88659e-07, 0.127373
5.89139e-07, 0.128585
5.89619e-07, 0.129937
5.90099e-07, 0.13142
5.90579e-07, 0.133033
5.91059e-07, 0.134739
5.91539e-07, 0.136491
5.92019e-07, 0.138281
5.92499e-07, 0.140092
5.92979e-07, 0.141853
5.93459e-07, 0.143554
5.93939e-07, 0.145208
5.94419e-07, 0.146739
5.94899e-07, 0.148137
5.9538e-07, 0.149444
5.9586e-07, 0.15059
5.9634e-07, 0.151561
5.9682e-07, 0.152423
5.973e-07, 0.153112
5.9778e-07, 0.153607
5.9826e-07, 0.153989
5.9874e-07, 0.154201
5.9922e-07, 0.154211
5.997e-07, 0.154116
6.0018e-07, 0.153864
6.0066e-07, 0.153409
6.0114e-07, 0.152866
6.0162e-07, 0.152197
6.021e-07, 0.15133
6.0258e-07, 0.150398
6.0306e-07, 0.149392
6.0354e-07, 0.148208
6.0402e-07, 0.146978
6.045e-07, 0.145743
6.0498e-07, 0.144372
6.05461e-07, 0.142972
6.05941e-07, 0.141643
6.06421e-07, 0.140251
6.06901e-07, 0.138855
6.07381e-07, 0.137603
6.07861e-07, 0.136393
6.08341e-07, 0.135226
6.08821e-07, 0.134264
6.09301e-07, 0.133459
6.09781e-07, 0.13276
6.10261e-07, 0.132309
6.10741e-07, 0.132093
6.11221e-07, 0.132033
6.11701e-07, 0.132222
6.12181e-07, 0.132657
6.12661e-07, 0.133239
6.13141e-07, 0.134021
6.13621e-07, 0.134995
6.14101e-07, 0.136047
6.14581e-07, 0.137214
6.15062e-07, 0.138506
6.15542e-07, 0.139784
6.16022e-07, 0.141076
6.16502e-07, 0.142443
6.16982e-07, 0.143735
6.17462e-07, 0.144932
6.17942e-07, 0.146166
6.18422e-07, 0.147324
6.18902e-07, 0.148296
6.19382e-07, 0.149246
6.19862e-07, 0.150157
6.20342e-07, 0.150834
6.20822e-07, 0.151384
6.21302e-07, 0.151919
6.21782e-07, 0.152232
6.22262e-07, 0.152292
6.22742e-07, 0.152297
6.23222e-07, 0.152134
6.23702e-07, 0.151629
6.24182e-07, 0.150942
6.24662e-07, 0.150133
6.25143e-07, 0.148991
6.25623e-07, 0.147544
6.26103e-07, 0.145963
6.26583e-07, 0.144149
6.27063e-07, 0.142005
6.27543e-07, 0.139682
6.28023e-07, 0.137224
6.28503e-07, 0.13453
6.28983e-07, 0.131659
6.29463e-07, 0.128707
6.29943e-07, 0.125637
6.30423e-07, 0.122464
6.30903e-07, 0.119268
6.31383e-07, 0.116053
6.31863e-07, 0.112851
6.32343e-07, 0.109752
6.32823e-07, 0.106739
6.33303e-07, 0.103818
6.33783e-07, 0.101145
6.34263e-07, 0.0987531
6.34743e-07, 0.0965225
6.35224e-07, 0.0945411
6.35704e-07, 0.0929974
6.36184e-07, 0.0917871
6.36664e-07, 0.0907528
6.37144e-07, 0.0900323
6.37624e-07, 0.0897313
6.38104e-07, 0.0896672
6.38584e-07, 0.0897172
6.39064e-07, 0.0899587
6.39544e-07, 0.0903888
6.40024e-07, 0.0909065
6.40504e-07, 0.0914691
6.40984e-07, 0.092017
6.41464e-07, 0.0924981
6.41944e-07, 0.0930186
6.42424e-07, 0.093646
6.42904e-07, 0.0942278
6.43384e-07, 0.0947265
6.43864e-07, 0.0953993
6.44344e-07, 0.0963888
6.44824e-07, 0.0975717
6.45305e-07, 0.0989349
6.45785e-07, 0.100629
6.46265e-07, 0.102678
6.46745e-07, 0.105052
6.47225e-07, 0.107826
6.47705e-07, 0.110942
6.48185e-07, 0.114159
6.48665e-07, 0.117428
6.49145e-07, 0.120892
6.49625e-07, 0.124483
6.50105e-07, 0.127973
6.50585e-07, 0.131369
6.51065e-07, 0.134766
6.51545e-07, 0.138038
6.52025e-07, 0.141036
6.52505e-07, 0.143822
6.52985e-07, 0.146432
6.53465e-07, 0.148752
6.53945e-07, 0.150774
6.54425e-07, 0.152617
6.54905e-07, 0.154271
6.55386e-07, 0.155653
6.55866e-07, 0.156831
6.56346e-07, 0.157901
6.56826e-07, 0.158808
6.57306e-07, 0.159516
6.57786e-07, 0.16012
6.58266e-07, 0.160653
6.58746e-07, 0.161041
6.59226e-07, 0.161292
6.59706e-07, 0.161485
6.60186e-07, 0.161588
6.60666e-07, 0.161536
6.61146e-07, 0.161374
6.61626e-07, 0.161139
6.62106e-07, 0.160762
6.62586e-07, 0.160216
6.63066e-07, 0.159573
6.63546e-07, 0.158836
6.64026e-07, 0.157932
6.64506e-07, 0.156892
6.64986e-07, 0.155806
6.65467e-07, 0.154645
6.65947e-07, 0.153354
6.66427e-07, 0.15201
6.66907e-07, 0.150695
6.67387e-07, 0.14935
6.67867e-07, 0.147938
6.68347e-07, 0.146563
6.68827e-07, 0.145285
6.69307e-07, 0.144027
6.69787e-07, 0.142777
6.70267e-07, 0.141653
6.70747e-07, 0.140695
6.71227e-07, 0.139819
6.71707e-07, 0.139036
6.72187e-07, 0.138463
6.72667e-07, 0.138111
6.73147e-07, 0.137894
6.73627e-07, 0.137828
6.74107e-07, 0.138003
6.74587e-07, 0.138396
6.75068e-07, 0.138917
6.75548e-07, 0.139572
6.76028e-07, 0.140412
6.76508e-07, 0.14139
6.76988e-07, 0.142418
6.77468e-07, 0.143499
6.77948e-07, 0.144655
6.78428e-07, 0.145827
6.78908e-07, 0.146959
6.79388e-07, 0.148065
6.79868e-07, 0.149151
6.80348e-07, 0.150174
6.80828e-07, 0.151126
6.81308e-07, 0.152051
6.81788e-07, 0.152945
6.82268e-07, 0.153779
6.82748e-07, 0.154587
6.83228e-07, 0.155436
6.83708e-07, 0.156299
6.84188e-07, 0.157125
6.84668e-07, 0.157964
6.85149e-07, 0.158888
6.85629e-07, 0.159841
6.86109e-07, 0.160737
6.86589e-07, 0.161628
6.87069e-07, 0.162602
6.87549e-07, 0.163598
6.88029e-07, 0.164509
6.88509e-07, 0.165386
6.88989e-07, 0.166342
6.89469e-07, 0.167331
6.89949e-07, 0.168228
6.90429e-07, 0.169068
6.90909e-07, 0.169975
6.91389e-07, 0.170914
6.91869e-07, 0.171736
6.92349e-07, 0.172443
6.92829e-07, 0.173155
6.93309e-07, 0.173851
6.93789e-07, 0.174373
6.94269e-07, 0.174693
6.94749e-07, 0.17493
6.9523e-07, 0.175092
6.9571e-07, 0.175031
6.9619e-07, 0.174699
6.9667e-07, 0.174216
6.9715e-07, 0.173624
6.9763e-07, 0.172796
6.9811e-07, 0.171666
6.9859e-07, 0.170344
6.9907e-07, 0.168907
6.9955e-07, 0.167255
7.0003e-07, 0.165303
7.0051e-07, 0.163148
7.0099e-07, 0.160896
7.0147e-07, 0.15848
7.0195e-07, 0.155801
7.0243e-07, 0.152933
7.0291e-07, 0.150003
7.0339e-07, 0.146981
7.0387e-07, 0.14376
7.0435e-07, 0.140382
7.0483e-07, 0.13699
7.05311e-07, 0.133596
7.05791e-07, 0.130095
7.06271e-07, 0.126498
7.06751e-07, 0.122955
7.07231e-07, 0.11953
7.07711e-07, 0.116132
7.08191e-07, 0.112732
7.08671e-07, 0.109465
7.09151e-07, 0.106436
7.09631e-07, 0.103576
7.10111e-07, 0.100803
7.10591e-07, 0.0982025
7.11071e-07, 0.0958979
7.11551e-07, 0.0938493
7.12031e-07, 0.0919322
7.12511e-07, 0.0901574
7.12991e-07, 0.0886442
7.13471e-07, 0.0873966
7.13951e-07, 0.0862805
7.14431e-07, 0.085239
7.14911e-07, 0.0843691
7.15392e-07, 0.0837312
7.15872e-07, 0.0832291
7.16352e-07, 0.0827692
7.16832e-07, 0.0824178
7.17312e-07, 0.0822847
7.17792e-07, 0.0823397
7.18272e-07, 0.0824812
7.18752e-07, 0.0827328
7.19232e-07, 0.0832226
7.19712e-07, 0.0839819
7.20192e-07, 0.0849121
7.20672e-07, 0.0859762
7.21152e-07, 0.0872795
7.21632e-07, 0.0888965
7.22112e-07, 0.0907418
7.22592e-07, 0.0927087
7.23072e-07, 0.0948409
7.23552e-07, 0.0972394
7.24032e-07, 0.0998591
7.24512e-07, 0.102543
7.24992e-07, 0.105246
7.25473e-07, 0.108073
7.25953e-07, 0.111057
7.26433e-07, 0.114053
7.26913e-07, 0.116925
7.27393e-07, 0.119735
7.27873e-07, 0.122609
7.28353e-07, 0.125499
7.28833e-07, 0.128222
7.29313e-07, 0.130733
7.29793e-07, 0.133187
7.30273e-07, 0.135677
7.30753e-07, 0.138073
7.31233e-07, 0.140201
7.31713e-07, 0.142112
7.32193e-07, 0.143991
7.32673e-07, 0.145859
7.33153e-07, 0.147526
7.33633e-07, 0.148866
7.34113e-07, 0.150004
7.34593e-07, 0.151117
7.35074e-07, 0.152158
7.35554e-07, 0.152927
7.36034e-07, 0.153368
7.36514e-07, 0.153654
7.36994e-07, 0.153926
7.37474e-07, 0.154092
7.37954e-07, 0.153979
7.38434e-07, 0.153593
7.38914e-07, 0.153114
7.39394e-07, 0.152637
7.39874e-07, 0.152053
7.40354e-07, 0.151234
7.40834e-07, 0.150225
7.41314e-07, 0.149186
7.41794e-07, 0.148174
7.42274e-07, 0.147094
7.42754e-07, 0.145868
7.43234e-07, 0.144562
7.43714e-07, 0.143306
7.44194e-07, 0.14213
7.44674e-07, 0.140975
7.45155e-07, 0.139809
7.45635e-07, 0.138696
7.46115e-07, 0.137719
7.46595e-07, 0.136888
7.47075e-07, 0.13617
7.47555e-07, 0.135558
7.48035e-07, 0.13508
7.48515e-07, 0.134753
7.48995e-07, 0.134557
7.49475e-07, 0.134472
7.49955e-07, 0.134496
7.50435e-07, 0.134613
7.50915e-07, 0.134782
7.51395e-07, 0.134967
7.51875e-07, 0.135173
7.52355e-07, 0.135413
7.52835e-07, 0.135658
7.53315e-07, 0.135846
7.53795e-07, 0.135951
7.54275e-07, 0.136016
7.54755e-07, 0.136091
7.55236e-07, 0.136158
7.55716e-07, 0.136157
7.56196e-07, 0.136077
7.56676e-07, 0.135987
7.57156e-07, 0.135959
7.57636e-07, 0.135985
7.58116e-07, 0.136004
7.58596e-07, 0.135997
7.59076e-07, 0.136025
7.59556e-07, 0.13615
7.60036e-07, 0.136363
7.60516e-07, 0.136597
7.60996e-07, 0.136819
7.61476e-07, 0.137063
7.61956e-07, 0.137374
7.62436e-07, 0.137748
7.62916e-07, 0.138136
7.63396e-07, 0.138509
7.63876e-07, 0.138884
7.64356e-07, 0.139292
7.64836e-07, 0.139741
7.65317e-07, 0.140218
7.65797e-07, 0.140714
7.66277e-07, 0.141232
7.66757e-07, 0.141778
7.67237e-07, 0.142356
7.67717e-07, 0.142985
7.68197e-07, 0.143687
7.68677e-07, 0.144454
7.69157e-07, 0.145249
7.69637e-07, 0.146053
7.70117e-07, 0.1469
7.70597e-07, 0.147851
7.71077e-07, 0.148906
7.71557e-07, 0.149989
7.72037e-07, 0.15103
7.72517e-07, 0.15206
7.72997e-07, 0.153178
7.73477e-07, 0.154424
7.73957e-07, 0.155708
7.74437e-07, 0.1569
7.74917e-07, 0.157991
7.75398e-07, 0.159111
7.75878e-07, 0.160365
7.76358e-07, 0.161692
7.76838e-07, 0.162919
7.77318e-07, 0.163974
7.77798e-07, 0.164978
7.78278e-07, 0.166107
7.78758e-07, 0.167378
7.79238e-07, 0.168622
7.79718e-07, 0.169689
7.80198e-07, 0.170643
7.80678e-07, 0.171695
7.81158e-07, 0.17296
7.81638e-07, 0.174318
7.82118e-07, 0.175559
7.82598e-07, 0.176638
7.83078e-07, 0.17773
7.83558e-07, 0.179017
7.84038e-07, 0.180469
7.84518e-07, 0.181868
7.84998e-07, 0.183058
7.85479e-07, 0.184117
7.85959e-07, 0.185249
7.86439e-07, 0.186531
7.86919e-07, 0.187817
7.87399e-07, 0.188901
7.87879e-07, 0.18975
7.88359e-07, 0.190527
7.88839e-07, 0.191392
7.89319e-07, 0.192318
7.89799e-07, 0.193126
7.90279e-07, 0.1937
7.90759e-07, 0.19411
7.91239e-07, 0.194525
7.91719e-07, 0.195018
7.92199e-07, 0.195494
7.92679e-07, 0.195811
7.93159e-07, 0.195942
7.93639e-07, 0.195994
7.94119e-07, 0.196078
7.94599e-07, 0.196183
7.9508e-07, 0.196203
7.9556e-07, 0.196063
7.9604e-07, 0.195792
7.9652e-07, 0.195475
7.97e-07, 0.195147
7.9748e-07, 0.19476
7.9796e-07, 0.194249
7.9844e-07, 0.193607
7.9892e-07, 0.19288
7.994e-07, 0.192103
7.9988e-07, 0.191258
8.0036e-07, 0.190307
8.0084e-07, 0.18925
8.0132e-07, 0.188125
8.018e-07, 0.186966
8.0228e-07, 0.185752
8.0276e-07, 0.184439
8.0324e-07, 0.183019
8.0372e-07, 0.181545
8.042e-07, 0.180081
8.0468e-07, 0.178628
8.05161e-07, 0.177123
8.05641e-07, 0.17551
8.06121e-07, 0.173807
8.06601e-07, 0.172102
8.07081e-07, 0.170462
8.07561e-07, 0.168869
8.08041e-07, 0.167237
8.08521e-07, 0.165503
8.09001e-07, 0.163698
8.09481e-07, 0.161916
8.09961e-07, 0.160226
8.10441e-07, 0.158612
8.10921e-07, 0.15699
8.11401e-07, 0.155294
8.11881e-07, 0.153537
8.12361e-07, 0.1518
8.12841e-07, 0.150156
8.13321e-07, 0.148614
8.13801e-07, 0.147114
8.14281e-07, 0.145588
8.14761e-07, 0.144013
8.15242e-07, 0.14243
8.15722e-07, 0.140913
8.16202e-07, 0.139514
8.16682e-07, 0.138221
8.17162e-07, 0.136967
8.17642e-07, 0.135683
8.18122e-07, 0.134351
8.18602e-07, 0.133034
8.19082e-07, 0.131826
8.19562e-07, 0.13078
8.20042e-07, 0.129853
8.20522e-07, 0.128933
8.21002e-07, 0.127934
8.21482e-07, 0.126878
8.21962e-07, 0.125887
8.22442e-07, 0.125087
8.22922e-07, 0.124486
8.23402e-07, 0.123961
8.23882e-07, 0.123356
8.24362e-07, 0.122623
8.24842e-07, 0.121875
8.25323e-07, 0.121291
8.25803e-07, 0.120961
8.26283e-07, 0.120799
8.26763e-07, 0.120609
8.27243e-07, 0.120256
8.27723e-07, 0.119784
8.28203e-07, 0.119384
8.28683e-07, 0.119232
8.29163e-07, 0.119337
8.29643e-07, 0.119532
8.30123e-07, 0.119614
8.30603e-07, 0.119518
8.31083e-07, 0.119368
8.31563e-07, 0.119381
8.32043e-07, 0.119691
8.32523e-07, 0.120243
8.33003e-07, 0.120843
8.33483e-07, 0.121314
8.33963e-07, 0.121635
8.34443e-07, 0.12196
8.34923e-07, 0.122497
8.35404e-07, 0.123353
8.35884e-07, 0.124451
8.36364e-07, 0.125589
8.36844e-07, 0.126592
8.37324e-07, 0.127438
8.37804e-07, 0.128276
8.38284e-07, 0.129319
8.38764e-07, 0.130688
8.39244e-07, 0.132315
8.39724e-07, 0.133984
8.40204e-07, 0.135485
8.40684e-07, 0.13676
8.41164e-07, 0.137955
8.41644e-07, 0.139315
8.42124e-07, 0.141006
8.42604e-07, 0.142986
8.43084e-07, 0.145021
8.43564e-07, 0.146847
8.44044e-07, 0.148356
8.44524e-07, 0.14968
8.45005e-07, 0.151096
8.45485e-07, 0.152827
8.45965e-07, 0.154877
8.46445e-07, 0.157019
8.46925e-07, 0.158945
8.47405e-07, 0.160477
8.47885e-07, 0.161685
8.48365e-07, 0.162836
8.48845e-07, 0.164205
8.49325e-07, 0.165886
8.49805e-07, 0.167721
8.50285e-07, 0.169407
8.50765e-07, 0.170682
8.51245e-07, 0.17149
8.51725e-07, 0.172004
8.52205e-07, 0.172507
8.52685e-07, 0.173211
8.53165e-07, 0.174123
8.53645e-07, 0.175042
8.54125e-07, 0.175675
8.54605e-07, 0.175805
8.55086e-07, 0.175402
8.55566e-07, 0.174638
8.56046e-07, 0.173777
8.56526e-07, 0.173034
8.57006e-07, 0.172456
8.57486e-07, 0.171895
8.57966e-07, 0.171079
8.58446e-07, 0.169754
8.58926e-07, 0.167798
8.59406e-07, 0.165287
8.59886e-07, 0.162454
8.60366e-07, 0.15958
8.60846e-07, 0.156864
8.61326e-07, 0.154329
8.61806e-07, 0.151815
8.62286e-07, 0.149045
8.62766e-07, 0.145746
8.63246e-07, 0.141758
8.63726e-07, 0.137084
8.64206e-07, 0.131873
8.64686e-07, 0.126348
8.65167e-07, 0.12073
8.65647e-07, 0.115178
8.66127e-07, 0.109786
8.66607e-07, 0.104599
8.67087e-07, 0.0996347
8.67567e-07, 0.0949009
8.68047e-07, 0.0903885
8.68527e-07, 0.0860722
8.69007e-07, 0.0819207
8.69487e-07, 0.0779177
8.69967e-07, 0.0740815
8.70447e-07, 0.0704664
8.70927e-07, 0.067143
8.71407e-07, 0.0641717
8.71887e-07, 0.0615861
8.72367e-07, 0.0593968
8.72847e-07, 0.0576098
8.73327e-07, 0.0562415
8.73807e-07, 0.0553185
8.74287e-07, 0.0548617
8.74767e-07, 0.0548694
8.75248e-07, 0.0553141
8.75728e-07, 0.0561546
8.76208e-07, 0.0573552
8.76688e-07, 0.0588935
